"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.130806833E0,8.516390076E0,9.742490387E0,9.410480804E0
4.140764833E0,8.816965027E0,1.101514389E1,1.026475433E1
4.150722833E0,8.891210632E0,1.193213699E1,1.090287735E1
4.160680833E0,9.042246552E0,1.235111572E1,1.198871933E1
4.170638833E0,9.164242859E0,1.248927841E1,1.328487396E1
4.180596833E0,8.853040009E0,1.253658005E1,1.490480530E1
4.190554833E0,8.078700256E0,1.213930618E1,1.584664673E1
4.200512833E0,7.111411743E0,1.145328278E1,1.609677658E1
4.210470833E0,5.761069794E0,1.057820251E1,1.549353104E1
4.220428833E0,3.886368256E0,9.326056366E0,1.394634842E1
4.230386833E0,1.851649475E0,7.918982391E0,1.171733368E1
4.240344833E0,1.496887207E-2,6.896009674E0,9.439520416E0
4.250301833E0,-1.204245758E0,6.209986267E0,7.228767700E0
4.260259833E0,-1.890568542E0,5.586682434E0,5.451513519E0
4.270217833E0,-2.185006256E0,4.979994049E0,4.433929596E0
4.280175833E0,-2.315534821E0,4.382586365E0,3.936064911E0
4.290133833E0,-2.405647430E0,3.742816772E0,3.693269806E0
4.300091833E0,-2.649490356E0,3.019221497E0,3.927682343E0
4.310049833E0,-2.939736786E0,2.389331360E0,4.223616943E0
4.320007833E0,-3.077749786E0,1.874402161E0,4.343667297E0
4.329965833E0,-2.931503906E0,1.703757019E0,4.318519592E0
4.339923833E0,-2.423460388E0,1.819915466E0,4.165088654E0
4.349881833E0,-1.931134186E0,2.089504852E0,3.956272888E0
4.359839833E0,-1.594633942E0,2.612068176E0,3.479813690E0
4.369797833E0,-1.068178711E0,3.276386719E0,2.841840363E0
4.379755833E0,-4.896318054E-1,3.801494751E0,2.702929230E0
4.389713833E0,1.615141296E-1,4.127067719E0,3.544329529E0
4.399671833E0,7.969427490E-1,4.358187103E0,4.727618866E0
4.409629833E0,1.117875366E0,4.527035980E0,5.554948425E0
4.419587833E0,1.223405914E0,4.618645477E0,6.439309387E0
4.429545833E0,1.124461670E0,4.604724426E0,7.636968842E0
4.439502833E0,9.265731812E-1,5.057682495E0,9.479487305E0
4.449460833E0,7.080276489E-1,5.943839722E0,1.173065598E1
4.459418833E0,-4.405339050E-1,6.878795471E0,1.249721191E1
4.469376833E0,-1.960622864E0,7.690108337E0,1.136436768E1
4.479334833E0,-2.612517242E0,8.127049713E0,1.020098694E1
4.489292833E0,-1.858684845E0,8.787326660E0,1.038076309E1
4.499250833E0,-1.079255676E-1,9.704619141E0,1.179981216E1
4.509208833E0,1.792522430E0,1.024963577E1,1.334220474E1
4.519166833E0,3.138373718E0,1.027493317E1,1.404903488E1
4.529124833E0,3.836521912E0,1.023436752E1,1.366313736E1
4.539082833E0,3.777544556E0,1.031460068E1,1.258373199E1
4.549040833E0,2.982996826E0,1.016491196E1,1.081216599E1
4.558998833E0,2.157912598E0,9.453740845E0,9.014703827E0
4.568956833E0,1.714384918E0,8.293503571E0,7.596403198E0
4.578914833E0,1.661245422E0,7.257657623E0,6.301146698E0
4.588872833E0,2.099683685E0,6.345304871E0,5.284161530E0
4.598830833E0,2.601889343E0,5.543123016E0,4.489613800E0
4.608788833E0,3.057691498E0,4.707710266E0,3.789369965E0
4.618746833E0,3.392694855E0,3.804488525E0,3.192261658E0
4.628704833E0,3.472029877E0,2.961142273E0,2.722987518E0
4.638661833E0,3.355422363E0,2.048789520E0,2.281555481E0
4.648619833E0,3.368295593E0,1.055305481E0,2.016606445E0
4.658577833E0,3.645968170E0,1.501377869E-1,2.234553223E0
4.668535833E0,4.265829163E0,-4.911286926E-1,3.118465118E0
4.678493833E0,4.591402130E0,-7.228468323E-1,4.143982544E0
4.688451833E0,4.898713074E0,-7.994874573E-1,4.525838470E0
4.698409833E0,5.241200867E0,-6.420149231E-1,4.343367920E0
4.708367833E0,4.997058563E0,-4.489164734E-1,3.414100342E0
4.718325833E0,4.686155090E0,-3.661386108E-1,1.874701538E0
4.728283833E0,4.370760956E0,-2.155517578E-1,5.258564758E-1
4.738241833E0,4.347858582E0,7.619155884E-2,4.475692749E-2
4.748199833E0,4.870571594E0,5.631289673E-1,4.516108704E-1
4.758157833E0,5.676345978E0,1.106049957E0,1.198557587E0
4.768115833E0,6.823859711E0,1.801803131E0,2.486179962E0
4.778073833E0,7.647297363E0,2.693947906E0,4.681514740E0
4.788031833E0,7.714058533E0,3.567082214E0,6.779551849E0
4.797989833E0,7.399712219E0,4.579876099E0,7.353308716E0
4.807947833E0,7.018305359E0,5.961802368E0,7.937992859E0
4.817904833E0,7.080875244E0,7.808961182E0,9.183852081E0
4.827862833E0,7.388335876E0,9.903106384E0,1.034393967E1
4.837820833E0,7.356452179E0,1.168410278E1,1.077309723E1
4.847778833E0,7.031927032E0,1.313084427E1,1.096978821E1
4.857736833E0,6.862180023E0,1.425380905E1,1.180490158E1
4.867694833E0,6.408623199E0,1.487831039E1,1.283984940E1
4.877652833E0,5.936504974E0,1.497979935E1,1.316647018E1
4.887610833E0,5.769452362E0,1.474418930E1,1.373828110E1
4.897568833E0,5.912854156E0,1.406175842E1,1.468925354E1
4.907526833E0,5.927074585E0,1.282368301E1,1.538276138E1
4.917484833E0,5.284311218E0,1.130823441E1,1.438538544E1
4.927442833E0,4.506678314E0,9.896071014E0,1.209903992E1
4.937401500E0,3.711681519E0,8.786578217E0,9.626781006E0
4.947359500E0,2.622097321E0,7.668852539E0,7.095395050E0
4.957317500E0,1.689835968E0,6.544989624E0,4.964426422E0
4.967275500E0,9.467811584E-1,5.640270996E0,3.378474426E0
4.977233500E0,2.797682190E-1,4.856351166E0,2.406395874E0
4.987191500E0,-2.927911377E-1,4.131259003E0,1.981579285E0
4.997148500E0,-6.282435608E-1,3.563789062E0,2.052531738E0
5.007106500E0,-7.596702576E-1,3.224295044E0,2.949017487E0
5.017064500E0,-8.077203369E-1,3.087329865E0,4.109554138E0
5.027022500E0,-3.713777161E-1,3.286715240E0,5.029840393E0
5.036980500E0,3.129991150E-1,3.954476624E0,5.961652679E0
5.046938500E0,9.214837646E-1,4.670587463E0,6.625821533E0
5.056896500E0,1.398092651E0,5.269492035E0,6.748266907E0
5.066854500E0,1.653162231E0,5.904471588E0,6.524332581E0
5.076812500E0,1.724863129E0,6.548133087E0,6.686445465E0
5.086770500E0,1.916764069E0,7.168892212E0,7.486831055E0
5.096728500E0,2.745440826E0,7.900271301E0,8.997789001E0
5.106686500E0,3.513343964E0,8.792715454E0,1.078701828E1
5.116644500E0,3.988006897E0,1.015173935E1,1.218690720E1
5.126602500E0,4.427492981E0,1.232776428E1,1.350581451E1
5.136560500E0,4.363426208E0,1.385039795E1,1.514460663E1
5.146518500E0,3.045566711E0,1.313189209E1,1.713456848E1
5.156476500E0,1.808239746E-1,1.072235275E1,1.887829239E1
5.166434500E0,-2.860252075E0,7.905510406E0,1.945474365E1
5.176392500E0,-4.612059174E0,5.327720947E0,1.898696640E1
5.186349500E0,-4.541855164E0,4.127067719E0,1.627400803E1
5.196307500E0,-3.385210419E0,4.805606689E0,1.196566727E1
5.206265500E0,-1.954485626E0,6.582112427E0,7.846682739E0
5.216223500E0,-3.606001282E-1,7.856562195E0,4.823120270E0
5.226181500E0,8.496331787E-1,8.153993683E0,2.976111145E0
5.236139500E0,5.590873718E-1,8.292156372E0,2.600093079E-1
5.246097500E0,3.143463135E-3,8.433761902E0,-2.896925812E0
5.256055500E0,4.445755005E-2,8.236023102E0,-4.584666138E0
5.266013500E0,3.966751099E-1,7.591762848E0,-5.049449615E0
5.275971500E0,7.491920471E-1,6.507118378E0,-4.595593414E0
5.285929500E0,1.177451477E0,4.832251282E0,-3.329975281E0
5.295887500E0,1.860032043E0,2.932701416E0,-1.659598846E0
5.305845500E0,2.752176819E0,1.299447784E0,1.508862305E-1
5.315803500E0,3.166814575E0,-4.311035156E-2,2.006876678E0
5.325761500E0,3.154540100E0,-1.235680389E0,3.761228485E0
5.335719500E0,3.389102325E0,-2.313139801E0,5.073250122E0
5.345677500E0,4.017794952E0,-2.811902618E0,5.684429169E0
5.355634500E0,4.658013611E0,-2.842139740E0,5.774092712E0
5.365592500E0,5.049898682E0,-2.640209656E0,5.406157837E0
5.375550500E0,5.144801331E0,-2.412084045E0,5.152435455E0
5.385508500E0,5.440735931E0,-2.122286682E0,4.821324005E0
5.395466500E0,5.682932281E0,-1.319356384E0,4.165088654E0
5.405424500E0,5.741759949E0,-2.065704346E-2,3.286415863E0
5.415382500E0,6.403533783E0,1.638792114E0,2.601889343E0
5.425340500E0,7.626939697E0,3.569327545E0,2.745141449E0
5.435298500E0,9.034163361E0,5.314698029E0,4.389322357E0
5.445256500E0,9.954599304E0,6.386768646E0,7.614515533E0
5.455214500E0,9.987830200E0,6.533164215E0,1.112396759E1
5.465172500E0,9.153614960E0,5.860612793E0,1.398167496E1
5.475130500E0,7.133415985E0,5.085075531E0,1.473071732E1
5.485088500E0,4.997208252E0,5.293442230E0,1.311213318E1
5.495046500E0,3.505560150E0,6.828200684E0,9.968670044E0
5.505004500E0,2.534379730E0,8.920998688E0,7.994724884E0
5.514962500E0,1.575773163E0,1.062236069E1,9.225016479E0
5.524919500E0,7.186555481E-1,1.113085327E1,1.138697067E1
5.534877500E0,-8.681945801E-3,1.058179504E1,1.344189743E1
5.544835500E0,-7.433541870E-1,9.676627350E0,1.462114517E1
5.554793500E0,-1.396296387E0,9.334438934E0,1.528082336E1
5.564751500E0,-1.377884674E0,9.354646912E0,1.516975433E1
5.574709500E0,-6.114784241E-1,9.589807892E0,1.431308578E1
5.584667500E0,1.859133911E-1,9.814340973E0,1.313772995E1
5.594625500E0,9.289682007E-1,9.825867004E0,1.152528305E1
5.604583500E0,1.454974365E0,9.934241638E0,9.362879791E0
5.614541500E0,1.674867096E0,1.009261230E1,7.057074738E0
5.624499500E0,1.502725067E0,9.681267700E0,4.909790039E0
5.634457500E0,1.122964783E0,8.793314209E0,3.298390961E0
5.644415500E0,6.483018494E-1,7.684869232E0,2.385140076E0
5.654373500E0,1.682501221E-1,6.531068573E0,2.181114349E0
5.664331500E0,-2.647993469E-1,5.451214142E0,2.534679108E0
5.674289500E0,-7.303312683E-1,4.647984467E0,3.176993408E0
5.684247500E0,-1.106648712E0,4.131259003E0,4.226461029E0
5.694204500E0,-1.365759888E0,3.565435638E0,5.659131775E0
5.704162500E0,-1.666783905E0,3.123853912E0,6.726711731E0
5.714120500E0,-2.071392517E0,3.147654419E0,7.508386230E0
5.724078500E0,-2.638563080E0,3.408861237E0,7.918832703E0
5.734036500E0,-3.616030426E0,3.523822174E0,7.360793152E0
5.743994500E0,-4.302053833E0,3.434607697E0,6.134094086E0
5.753952500E0,-4.416416016E0,3.463347931E0,5.669759674E0
5.763910500E0,-3.977378998E0,3.686533813E0,6.433022461E0
5.773868500E0,-3.231180725E0,3.850442963E0,7.434739380E0
5.783826500E0,-2.769540710E0,3.977079620E0,8.704548798E0
5.793784500E0,-2.498304749E0,4.794829102E0,1.042537033E1
5.803742500E0,-2.720293121E0,6.191873932E0,1.191971283E1
5.813700500E0,-3.766617279E0,7.302564240E0,1.202763840E1
5.823658500E0,-4.980742493E0,8.481063538E0,1.087129303E1
5.833616500E0,-5.927224274E0,9.748777313E0,9.480235748E0
5.843574500E0,-6.464606781E0,1.077339661E1,8.590635681E0
5.853532500E0,-5.726940765E0,1.169173691E1,8.563691711E0
5.863489500E0,-3.963457947E0,1.228749802E1,9.053772583E0
5.873447500E0,-1.811083832E0,1.233958969E1,9.344917145E0
5.883405500E0,-1.038839722E-1,1.209649521E1,9.643995209E0
5.893363500E0,6.264472961E-1,1.162901733E1,9.346563721E0
5.903321500E0,5.098397827E-1,1.105211700E1,7.764503632E0
5.913279500E0,-9.654922485E-2,1.030367340E1,5.627547455E0
5.923237500E0,-9.629475403E-1,9.036857758E0,3.777843933E0
5.933195500E0,-1.792073364E0,7.640261993E0,2.399061127E0
5.943152583E0,-2.221679993E0,6.436764679E0,1.134939880E0
5.953110583E0,-2.001936951E0,5.467081146E0,-1.047821045E-2
5.963068583E0,-1.297950897E0,4.618795166E0,-7.336244202E-1
5.973026583E0,-4.930746460E-1,3.817062378E0,-1.053209839E0
5.982984583E0,3.489244080E-1,2.667453003E0,-7.098239136E-1
5.992942583E0,1.242865448E0,1.243015137E0,6.954537964E-1
6.002900583E0,2.366428986E0,4.385879517E-2,2.821782074E0
6.012858583E0,3.364703064E0,-5.836363220E-1,4.523144073E0
6.022816583E0,4.065246277E0,-8.313711548E-1,6.216422882E0
6.032773583E0,4.764142914E0,-6.872209167E-1,7.899223480E0
6.042731583E0,5.595364380E0,-9.026229858E-2,8.790320435E0
6.052689583E0,6.710994415E0,9.973759460E-1,9.898615723E0
6.062647583E0,7.764653320E0,2.249522095E0,1.067220703E1
6.072605583E0,8.330776062E0,3.240461426E0,1.054497162E1
6.082563583E0,8.435707855E0,3.824696503E0,9.480235748E0
6.092521583E0,8.198750610E0,4.018693085E0,8.168363800E0
6.102479583E0,8.086783447E0,4.373305664E0,7.288044434E0
6.112437583E0,8.249495087E0,5.303471375E0,6.580765228E0
6.122395583E0,8.062982941E0,6.155499573E0,5.860014038E0
6.132353583E0,7.547454987E0,6.678511963E0,5.905968475E0
6.142311583E0,7.010970612E0,7.213200073E0,6.927444305E0
6.152269583E0,5.933511200E0,7.992180176E0,7.628586273E0
6.162227583E0,4.641996918E0,8.800349579E0,7.273973694E0
6.172185583E0,3.970643005E0,9.627679138E0,6.543792114E0
6.182143583E0,3.610941010E0,1.039797729E1,6.311924286E0
6.192100583E0,3.128045197E0,1.081680634E1,6.870113525E0
6.202058583E0,2.758014679E0,1.096874039E1,8.425529022E0
6.212016583E0,2.522105255E0,1.091170898E1,1.037672150E1
6.221974583E0,1.925296326E0,1.069076843E1,1.166688858E1
6.231932583E0,7.691006470E-1,1.039438477E1,1.171853119E1
6.241890583E0,-1.535806274E-1,1.015413437E1,1.045620621E1
6.251848583E0,-4.558021545E-1,9.746082916E0,9.231752472E0
6.261806583E0,-2.535726929E-1,9.048084412E0,8.097411346E0
6.271764583E0,2.874023438E-2,8.438701630E0,6.559659119E0
6.281722583E0,-1.451980591E-2,7.988437958E0,4.583019562E0
6.291680583E0,-2.197430420E-1,7.506889343E0,2.826871490E0
6.301638583E0,-3.582051086E-1,6.625821533E0,1.992805939E0
6.311596583E0,-5.173242188E-1,5.525908813E0,1.930086365E0
6.321554583E0,-7.327262878E-1,4.343816986E0,2.681823120E0
6.331512583E0,-8.970845032E-1,3.243754578E0,4.285588074E0
6.341470583E0,-9.407936096E-1,2.596650238E0,5.730233917E0
6.351427583E0,-5.656736755E-1,2.520458679E0,6.851103058E0
6.361385583E0,5.388793945E-2,3.063229980E0,7.562274170E0
6.371343583E0,3.800596619E-1,3.933370514E0,7.342082062E0
6.381301583E0,3.046165466E-1,4.617747345E0,7.037315826E0
6.391259583E0,4.611909485E-1,4.752167816E0,7.009623413E0
6.401217583E0,5.324427795E-1,4.758454742E0,6.730753326E0
6.411175583E0,7.559280396E-2,4.743934937E0,5.951024780E0
6.421133583E0,-2.457888794E-1,4.814588013E0,5.905070343E0
6.431091583E0,-6.403683472E-1,4.674030304E0,6.402036896E0
6.441049583E0,-1.230441284E0,4.612059174E0,6.650669861E0
6.451007583E0,-1.313817902E0,4.917274475E0,7.241940308E0
6.460965583E0,-5.721102905E-1,5.656587067E0,8.702453156E0
6.470923583E0,4.837939453E-1,6.677314453E0,1.027418472E1
6.480881583E0,4.141886902E-1,7.940986633E0,1.209170517E1
6.490839583E0,-1.332978058E0,8.614436188E0,1.300046539E1
6.500797583E0,-3.301833801E0,8.153843994E0,1.230276627E1
6.510754583E0,-4.581522675E0,7.265441437E0,1.139116196E1
6.520712583E0,-4.568499756E0,6.652466125E0,1.135748199E1
6.530670583E0,-3.046614532E0,6.991361389E0,1.263776962E1
6.540628583E0,-6.641688538E-1,7.887398071E0,1.439286987E1
6.550586583E0,2.033820648E0,8.428373108E0,1.558244614E1
6.560544583E0,3.650159454E0,8.743168488E0,1.631891464E1
6.570502583E0,3.441643066E0,8.413254547E0,1.494552063E1
6.580460583E0,2.516417084E0,7.916587372E0,1.244122833E1
6.590418583E0,1.753303986E0,7.510332184E0,1.050545380E1
6.600376583E0,1.479972382E0,6.705755310E0,9.284293213E0
6.610334583E0,8.845106506E-1,5.686973877E0,8.415200500E0
6.620292583E0,-1.466949463E-2,4.570296021E0,7.374863892E0
6.630250583E0,-6.706054688E-1,3.441493378E0,5.823939056E0
6.640208583E0,-9.663903809E-1,2.493215332E0,4.414020996E0
6.650166583E0,-8.198451233E-1,1.756597137E0,3.675157471E0
6.660124583E0,-2.944377136E-1,1.323996735E0,3.328478394E0
6.670081583E0,6.364764404E-1,1.180594940E0,2.823129272E0
6.680039583E0,1.621877289E0,1.382075958E0,2.702779541E0
6.689997583E0,2.803370361E0,1.872755585E0,2.869832153E0
6.699955583E0,3.710484009E0,2.249073029E0,2.814297638E0
6.709913583E0,4.053869934E0,2.183060303E0,2.473157043E0
6.719871583E0,3.831881561E0,1.766326904E0,2.660567322E0
6.729829583E0,3.426075439E0,1.179846497E0,3.481160889E0
6.739787583E0,3.049009552E0,4.454736328E-1,4.124672699E0
6.749745583E0,2.638114014E0,-1.516346741E-1,4.594994659E0
6.759703583E0,2.600991211E0,-1.526824951E-2,5.054389343E0
6.769661583E0,3.336711273E0,8.824150085E-1,5.817801819E0
6.779619583E0,4.602479095E0,1.944157104E0,6.955136719E0
6.789577583E0,5.836363220E0,3.150049438E0,8.313861237E0
6.799535583E0,6.232738953E0,4.624034271E0,9.479038239E0
6.809493583E0,5.295986938E0,5.874084778E0,1.057670563E1
6.819451583E0,3.631897430E0,6.142776031E0,1.217148926E1
6.829408583E0,2.597548370E0,5.614374847E0,1.457698700E1
6.839366583E0,2.279609528E0,5.087470551E0,1.771820480E1
6.849324583E0,1.788331146E0,5.367687836E0,2.002116577E1
6.859282583E0,1.138682098E0,7.138804779E0,2.024614792E1
6.869240583E0,4.225712585E-1,8.693771210E0,1.891990585E1
6.879198583E0,-2.553689575E-1,8.850046234E0,1.705223969E1
6.889156583E0,-7.842192078E-1,8.652157745E0,1.466635117E1
6.899114583E0,-2.411485291E-1,8.700058136E0,1.366523300E1
6.909072583E0,1.379830627E0,8.823551331E0,1.411714325E1
6.919030583E0,2.058818665E0,8.673114166E0,1.368544098E1
6.928988583E0,1.539548492E0,8.024363251E0,1.212643295E1
6.938946458E0,5.896238708E-1,6.922354889E0,1.011671219E1
6.948904458E0,-2.667453003E-1,6.070925446E0,7.996521149E0
6.958862458E0,-9.333091736E-1,5.588179321E0,6.189329224E0
6.968820458E0,-1.441801758E0,5.194497986E0,4.627177734E0
6.978777458E0,-1.710043945E0,4.926555176E0,3.118165741E0
6.988735458E0,-1.584904175E0,4.732408905E0,2.026785278E0
6.998693458E0,-1.296154633E0,4.508025513E0,1.491498413E0
7.008651458E0,-7.128176880E-1,4.518952789E0,1.246008911E0
7.018609458E0,-2.020797729E-2,4.981490936E0,1.267264709E0
7.028567458E0,3.221301270E-1,5.387147369E0,1.674567719E0
7.038525458E0,2.842588806E-1,5.219496002E0,2.128124542E0
7.048483458E0,4.041595459E-3,4.682861938E0,2.775827637E0
7.058441458E0,-3.686833191E-1,3.924389191E0,3.895199890E0
7.068399458E0,-7.018904114E-1,3.232677612E0,4.637655945E0
7.078357458E0,-1.151705017E0,2.956950989E0,5.163512421E0
7.088315458E0,-1.503623199E0,2.971171417E0,5.359454956E0
7.098273458E0,-1.229393463E0,3.275787964E0,5.503605194E0
7.108231458E0,-4.930746460E-1,4.005819855E0,6.084397430E0
7.118189458E0,-1.332229614E-1,4.808450775E0,6.879843292E0
7.128146458E0,-2.992277527E-1,5.193899231E0,7.148384857E0
7.138104458E0,-1.000968475E0,5.341641998E0,6.877597961E0
7.148062458E0,-2.148781586E0,5.886209564E0,7.258406067E0
7.158020458E0,-3.569028168E0,6.966513062E0,8.202492828E0
7.167978458E0,-4.524790649E0,7.921676788E0,8.671168213E0
7.177936458E0,-4.448898468E0,8.622369690E0,8.549920349E0
7.187894458E0,-3.288661194E0,9.542955322E0,9.228758698E0
7.197852458E0,-1.517244873E0,1.041713745E1,1.103565125E1
7.207810458E0,-3.094065857E-1,1.069675598E1,1.346330292E1
7.217768458E0,-3.309617615E-1,1.005219635E1,1.529938477E1
7.227726458E0,-1.470991058E0,9.030271454E0,1.591116257E1
7.237684458E0,-3.051105194E0,8.236771545E0,1.520627838E1
7.247642458E0,-3.936064911E0,7.626640320E0,1.393572052E1
7.257600458E0,-3.723955994E0,7.397466888E0,1.339729019E1
7.267558458E0,-3.039878540E0,7.353458405E0,1.302142181E1
7.277515458E0,-2.171683960E0,6.752757568E0,1.178843582E1
7.287473458E0,-8.689430237E-1,5.723497925E0,1.014141083E1
7.297431458E0,4.637356567E-1,4.706812134E0,8.469238129E0
7.307389458E0,1.396895142E0,3.727698212E0,6.825206909E0
7.317347458E0,2.026186523E0,2.845881958E0,5.398523712E0
7.327305458E0,2.342179413E0,2.091301117E0,4.445006561E0
7.337263458E0,2.615361328E0,1.456770630E0,3.798500977E0
7.347221458E0,2.900518341E0,8.894503784E-1,3.490142212E0
7.357179458E0,2.953508148E0,3.195854187E-1,3.504212952E0
7.367137458E0,2.799029388E0,-1.008901978E-1,3.570674744E0
7.377095458E0,2.856210480E0,-4.525090027E-1,3.458258514E0
7.387053458E0,3.106939087E0,-6.117778015E-1,3.238515472E0
7.397011458E0,3.398682404E0,-1.547781372E-1,3.149899750E0
7.406969458E0,3.621718597E0,4.776567078E-1,2.928809509E0
7.416927458E0,3.374881897E0,7.677534485E-1,2.229014740E0
7.426884458E0,3.601510620E0,8.964857483E-1,1.619033203E0
7.436842458E0,4.295467529E0,1.175655212E0,1.880090332E0
7.446800458E0,5.262756042E0,1.791175232E0,3.725303192E0
7.456758458E0,5.900879059E0,2.424657898E0,6.970105591E0
7.466716458E0,5.912554779E0,2.739602966E0,1.021640488E1
7.476674458E0,5.357808380E0,2.683918762E0,1.192599976E1
7.486632458E0,3.932921448E0,2.735112305E0,1.264675095E1
7.496590458E0,2.684367828E0,3.329226837E0,1.251517456E1
7.506548458E0,2.246678009E0,4.537663879E0,1.157527908E1
7.516506458E0,2.292782135E0,6.021528168E0,1.130344437E1
7.526464458E0,2.436034241E0,7.528444519E0,1.191701843E1
7.536422458E0,2.071691895E0,9.002728729E0,1.252340744E1
7.546380458E0,1.388213196E0,9.879904633E0,1.291978317E1
7.556338458E0,6.036946106E-1,9.952803040E0,1.281754578E1
7.566296458E0,-2.112107849E-1,9.984836426E0,1.259495865E1
7.576253458E0,-8.168513489E-1,1.003168900E1,1.199380875E1
7.586211458E0,-7.152127075E-1,9.720635834E0,1.138277939E1
7.596169458E0,5.448669434E-2,9.116492157E0,1.134805161E1
7.606127458E0,7.183561707E-1,8.159981232E0,1.193483139E1
7.616085458E0,8.855584717E-1,7.069349213E0,1.195848221E1
7.626043458E0,7.505392456E-1,6.119424591E0,1.107861191E1
7.636001458E0,6.210585022E-1,5.558391266E0,9.846374359E0
7.645959458E0,5.824388123E-1,5.394631805E0,8.456664276E0
7.655917458E0,4.459226990E-1,5.412444763E0,6.969057770E0
7.665875458E0,3.402424622E-1,5.538332977E0,5.466632080E0
7.675833458E0,1.731898499E-1,5.746849365E0,4.162244568E0
7.685791458E0,4.475692749E-2,5.690865784E0,3.112327881E0
7.695749458E0,-9.999206543E-2,5.305117950E0,2.418370972E0
7.705707458E0,-4.608915710E-1,4.798870697E0,2.752476196E0
7.715664458E0,-8.779243469E-1,4.016597443E0,2.815495148E0
7.725622458E0,-1.791324921E0,3.319197693E0,3.037483521E0
7.735580458E0,-2.848726044E0,2.976111145E0,3.628304901E0
7.745538458E0,-3.740870819E0,2.785557404E0,3.807781677E0
7.755496458E0,-4.099674683E0,2.746937714E0,3.361409912E0
7.765454458E0,-3.513194275E0,3.100652161E0,3.352877655E0
7.775412458E0,-2.476899261E0,3.952081604E0,4.003724213E0
7.785370458E0,-1.485810242E0,4.891827393E0,5.005740509E0
7.795328458E0,-7.312294006E-1,5.583688660E0,6.396947479E0
7.805286458E0,-5.739065552E-1,5.933810577E0,7.636819153E0
7.815244458E0,-9.741741943E-1,5.907465363E0,8.610993347E0
7.825202458E0,-1.894310760E0,5.586981812E0,9.706565094E0
7.835160458E0,-3.295995941E0,5.680836639E0,1.097263229E1
7.845118458E0,-4.706363068E0,6.608757019E0,1.044961990E1
