"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.540306905E2,-5.346947312E-1,-9.489530921E-1,-1.244801581E-1
1.540406485E2,-6.277006865E-1,-9.690717459E-1,-4.929709807E-2
1.540506065E2,-5.827420354E-1,-9.409047961E-1,-3.327685595E-2
1.540605645E2,-4.426357746E-1,-9.107735753E-1,-3.061689064E-2
1.540705226E2,-2.684557438E-1,-8.761529922E-1,-9.556080215E-3
1.540804816E2,-1.640336514E-1,-8.535863757E-1,5.168126151E-2
1.540904396E2,-1.500970721E-1,-8.733675480E-1,1.257131398E-1
1.541003976E2,-2.162838429E-1,-9.128148556E-1,1.634329110E-1
1.541103556E2,-3.183020949E-1,-9.095638990E-1,1.484113485E-1
1.541203136E2,-3.811576068E-1,-8.301765919E-1,8.978416771E-2
1.541302716E2,-4.023076594E-1,-6.791905761E-1,5.063686520E-3
1.541402296E2,-4.012353718E-1,-4.581229985E-1,-8.816238493E-2
1.541501876E2,-3.924482763E-1,-1.566075981E-1,-1.849408597E-1
1.541601456E2,-3.554944396E-1,2.095360011E-1,-3.217669427E-1
1.541701046E2,-2.609855235E-1,5.906056166E-1,-4.747234881E-1
1.541800626E2,-1.063480750E-1,9.458140731E-1,-6.207122803E-1
1.541900206E2,5.177524313E-2,1.163034439E0,-7.262490988E-1
1.541999786E2,2.157681435E-1,1.273212075E0,-8.084966540E-1
1.542099366E2,3.727273941E-1,1.348582268E0,-8.493109345E-1
1.542198946E2,4.923247695E-1,1.402028322E0,-7.985903621E-1
1.542298526E2,6.453732252E-1,1.565667510E0,-6.962096691E-1
1.542398106E2,8.934045434E-1,1.866281629E0,-6.018621922E-1
1.542497686E2,1.236441255E0,2.175192356E0,-5.037321448E-1
1.542597276E2,1.608527780E0,2.406741858E0,-3.583144844E-1
1.542696856E2,1.915001988E0,2.382178307E0,-1.390814483E-1
1.542796436E2,2.090324163E0,1.993541718E0,2.795789242E-1
1.542896016E2,2.160454512E0,1.394163251E0,9.467084408E-1
1.542995596E2,2.109345198E0,6.930535436E-1,1.747461796E0
1.543095176E2,1.875959754E0,-5.752513558E-2,2.497989893E0
1.543194756E2,1.383232474E0,-5.923120379E-1,2.982465744E0
1.543294336E2,7.038555145E-1,-5.999635458E-1,2.922723532E0
1.543393916E2,-3.251442686E-2,-1.151436269E-1,2.214767218E0
1.543493506E2,-7.214653492E-1,5.411969423E-1,1.192759156E0
1.543593086E2,-1.275027156E0,1.021011233E0,3.881376982E-1
1.543692666E2,-1.662062407E0,1.242638111E0,2.002014220E-2
1.543792246E2,-1.896753669E0,1.242440104E0,1.671129465E-2
1.543891826E2,-2.002791643E0,9.919592142E-1,2.759055495E-1
1.543991406E2,-1.973229885E0,5.764955878E-1,6.244657040E-1
1.544090986E2,-1.822912812E0,1.897198856E-1,9.238644242E-1
1.544190566E2,-1.597073674E0,6.066983100E-3,1.056561351E0
1.544290156E2,-1.365034819E0,4.737021402E-2,9.608792663E-1
1.544389736E2,-1.179710865E0,2.594389617E-1,6.897928715E-1
1.544489316E2,-1.047915220E0,4.984680712E-1,3.910173178E-1
1.544588896E2,-1.004492760E0,6.525767446E-1,1.661912948E-1
1.544688476E2,-1.011224747E0,7.014332414E-1,5.688210577E-2
1.544788056E2,-1.028669357E0,6.505746245E-1,5.416849256E-2
1.544887636E2,-1.020071864E0,5.484442711E-1,9.317155182E-2
1.544987216E2,-9.329551458E-1,3.943916559E-1,1.131021902E-1
1.545086796E2,-6.910216212E-1,1.656261235E-1,6.035615876E-2
1.545186386E2,-3.015689254E-1,-1.404332072E-1,-6.137388200E-2
1.545285966E2,1.346507072E-1,-3.794494867E-1,-2.196356952E-1
1.545385546E2,4.847589433E-1,-4.345072806E-1,-4.213041663E-1
1.545485126E2,6.504579186E-1,-3.165297806E-1,-6.853517890E-1
1.545584706E2,6.550540328E-1,-8.930746466E-3,-9.612863660E-1
1.545684286E2,5.573500991E-1,3.826870918E-1,-1.176335692E0
1.545783866E2,3.886584938E-1,6.071307659E-1,-1.280487895E0
1.545883446E2,1.992920190E-1,5.415648222E-1,-1.299453616E0
1.545983026E2,4.054267704E-2,2.600519359E-1,-1.269262791E0
1.546082616E2,-2.366560325E-2,-1.287791729E-1,-1.238106251E0
1.546182196E2,7.569259033E-3,-5.997199416E-1,-1.225458503E0
1.546281776E2,5.838023871E-2,-1.146656275E0,-1.162236094E0
1.546381356E2,3.150104731E-2,-1.693150640E0,-1.002600312E0
1.546480936E2,-1.209129915E-1,-2.047786713E0,-7.906395793E-1
1.546580516E2,-3.852348030E-1,-2.185173273E0,-6.164206862E-1
1.546680096E2,-7.300507426E-1,-2.236350536E0,-4.816284776E-1
1.546779676E2,-1.107410312E0,-2.162215471E0,-3.761313856E-1
1.546879256E2,-1.443798661E0,-1.890713453E0,-3.401941657E-1
1.546978846E2,-1.622432947E0,-1.432403803E0,-4.001699686E-1
1.547078426E2,-1.556322217E0,-9.358369112E-1,-5.245049000E-1
1.547178006E2,-1.263326764E0,-5.567409992E-1,-6.202817559E-1
1.547277586E2,-8.421507478E-1,-3.390493691E-1,-6.179767847E-1
1.547377166E2,-3.857224286E-1,-3.480286896E-1,-4.902918041E-1
1.547476746E2,6.443087757E-2,-4.937981367E-1,-2.763400972E-1
1.547576326E2,5.070866346E-1,-6.667709351E-1,-4.718938842E-2
1.547675906E2,8.971710205E-1,-8.003606796E-1,1.500935853E-1
1.547775496E2,1.157713652E0,-8.773035407E-1,3.017411232E-1
1.547875076E2,1.205233455E0,-9.331870675E-1,4.197921455E-1
1.547974656E2,1.028911471E0,-8.797664642E-1,4.902082384E-1
1.548074236E2,7.193638682E-1,-6.236321330E-1,4.354304671E-1
1.548173816E2,3.753491938E-1,-2.658388317E-1,2.480581701E-1
1.548273396E2,1.228703186E-1,2.047915310E-1,-1.916261949E-2
1.548372976E2,-3.070393810E-3,7.209064364E-1,-3.206235468E-1
1.548472556E2,-7.710360736E-2,1.142849207E0,-5.662249923E-1
1.548572136E2,-1.515660137E-1,1.449157834E0,-6.777490973E-1
1.548671726E2,-1.635028273E-1,1.646906614E0,-6.593621373E-1
1.548771306E2,-4.532171041E-2,1.765370488E0,-5.023522973E-1
1.548870886E2,2.817791700E-1,1.940370798E0,-2.556320131E-1
1.548970466E2,9.036804438E-1,2.294332266E0,7.842397317E-3
1.549070046E2,1.765213490E0,2.634336472E0,2.616387010E-1
1.549169626E2,2.676567316E0,2.590085983E0,5.266413093E-1
1.549269206E2,3.401255131E0,2.054899216E0,8.577877879E-1
1.549368786E2,3.766487598E0,1.233154655E0,1.239900827E0
1.549468366E2,3.739494324E0,5.160533786E-1,1.524886250E0
1.549567956E2,3.329926014E0,6.735200435E-2,1.564354777E0
1.549667536E2,2.563552856E0,-4.625125229E-2,1.357347608E0
1.549767116E2,1.522940516E0,1.056842059E-1,1.006820440E0
1.549866696E2,3.309323192E-1,3.440730572E-1,6.440431476E-1
1.549966276E2,-8.661716580E-1,5.196606517E-1,4.096926451E-1
1.550065856E2,-1.931557894E0,5.635557175E-1,3.579040170E-1
1.550165436E2,-2.768407106E0,4.835495055E-1,4.447286129E-1
1.550265016E2,-3.240936041E0,3.568837047E-1,5.877012014E-1
1.550364606E2,-3.302123785E0,2.796172202E-1,6.961073279E-1
1.550464186E2,-3.024398804E0,3.010362089E-1,7.421142459E-1
1.550563766E2,-2.542419195E0,4.077473879E-1,7.118837237E-1
1.550663346E2,-1.996639848E0,4.974564612E-1,6.198275685E-1
1.550762932E2,-1.502457023E0,4.960205555E-1,5.301538706E-1
1.550862512E2,-1.082802653E0,4.051383436E-1,4.726279378E-1
1.550962092E2,-6.918992996E-1,2.588635087E-1,4.370428622E-1
1.551061672E2,-3.119751513E-1,1.233112589E-1,3.970445693E-1
1.551161252E2,2.369881235E-2,4.289561883E-2,3.427204788E-1
1.551260842E2,2.794229984E-1,-8.042663336E-3,2.552308440E-1
1.551360422E2,4.016971290E-1,-8.998819441E-2,1.412122250E-1
1.551460002E2,4.082849920E-1,-1.908844411E-1,1.984399371E-2
1.551559582E2,3.181314766E-1,-2.904986143E-1,-9.859797359E-2
1.551659162E2,1.132654175E-1,-4.177103639E-1,-2.454646528E-1
1.551758742E2,-1.786221862E-1,-5.257492661E-1,-4.082651436E-1
1.551858322E2,-4.697608352E-1,-5.610918403E-1,-5.539517999E-1
1.551957902E2,-6.766630411E-1,-5.340013504E-1,-7.082300186E-1
1.552057492E2,-7.508099675E-1,-3.346847594E-1,-9.503297210E-1
1.552157072E2,-6.575541496E-1,8.472422510E-2,-1.274451017E0
1.552256652E2,-4.302227199E-1,5.241000056E-1,-1.577899218E0
1.552356232E2,-7.877581567E-2,8.683853149E-1,-1.763003945E0
1.552455812E2,3.925962448E-1,9.625626802E-1,-1.743421435E0
1.552555392E2,9.312482476E-1,7.385612726E-1,-1.525037527E0
1.552654972E2,1.450926661E0,2.082201838E-1,-1.196693182E0
1.552754552E2,1.839885235E0,-5.100061893E-1,-8.949650526E-1
1.552854132E2,2.022821188E0,-1.238526940E0,-6.990541816E-1
1.552953722E2,1.927554011E0,-1.837146521E0,-6.176123023E-1
1.553053302E2,1.519269824E0,-2.214767694E0,-6.264825463E-1
1.553152882E2,8.641560078E-1,-2.262328863E0,-7.024843693E-1
1.553252462E2,3.650017828E-2,-2.173787117E0,-7.852455974E-1
1.553352042E2,-8.806705475E-1,-2.190675974E0,-7.853531241E-1
1.553451622E2,-1.691251516E0,-2.214978456E0,-7.083169222E-1
1.553551202E2,-2.183701038E0,-1.961095572E0,-7.061496973E-1
1.553650782E2,-2.302865982E0,-1.530092239E0,-8.024046421E-1
1.553750372E2,-2.108899832E0,-1.039240956E0,-8.635286093E-1
1.553849952E2,-1.709141731E0,-6.974013448E-1,-7.863075733E-1
1.553949532E2,-1.169082403E0,-5.799028277E-1,-5.640443563E-1
1.554049112E2,-5.463753939E-1,-6.597439051E-1,-2.804592252E-1
1.554148692E2,7.589508593E-2,-8.710994720E-1,-1.976449415E-2
1.554248272E2,6.022193432E-1,-1.118494272E0,1.805765927E-1
1.554347852E2,9.341708422E-1,-1.271651864E0,3.152810335E-1
1.554447432E2,1.032610655E0,-1.262421250E0,3.572756350E-1
1.554547012E2,9.268600345E-1,-1.099225998E0,3.025721908E-1
1.554646602E2,6.693456769E-1,-8.542080522E-1,1.892799884E-1
1.554746182E2,3.316041827E-1,-5.893547535E-1,6.940279901E-2
1.554845762E2,-2.653452568E-2,-2.976341844E-1,-8.258539438E-2
1.554945342E2,-3.186887503E-1,6.063421071E-2,-2.718267739E-1
1.555044922E2,-4.627873302E-1,4.094076455E-1,-4.787107110E-1
1.555144502E2,-4.040387869E-1,7.002677917E-1,-6.542321444E-1
1.555244082E2,-2.136368752E-1,8.622721434E-1,-7.408282757E-1
1.555343662E2,-4.809805751E-2,8.577832580E-1,-7.138263583E-1
1.555443252E2,3.726877272E-2,7.697838545E-1,-6.444331408E-1
1.555542832E2,9.279488027E-2,7.678813934E-1,-5.908672214E-1
1.555642412E2,2.287894636E-1,9.243059158E-1,-5.170161724E-1
1.555741992E2,5.056452155E-1,1.191918254E0,-3.606971204E-1
1.555841572E2,8.453165293E-1,1.448814034E0,-3.289287910E-2
1.555941152E2,1.110858083E0,1.520882487E0,4.528139234E-1
1.556040732E2,1.259672880E0,1.350526929E0,9.905860424E-1
1.556140312E2,1.277087569E0,1.047325730E0,1.420438409E0
1.556239892E2,1.140173674E0,7.883788347E-1,1.657031059E0
1.556339482E2,8.732472658E-1,7.142388821E-1,1.720810533E0
1.556439062E2,5.420871377E-1,8.248804808E-1,1.700490355E0
1.556538642E2,2.232375443E-1,9.219241738E-1,1.696735978E0
1.556638222E2,-6.576629728E-2,8.434256911E-1,1.770619869E0
1.556737802E2,-3.527736366E-1,5.719572902E-1,1.886054873E0
1.556837382E2,-6.467530727E-1,2.438923866E-1,1.977642298E0
1.556936962E2,-8.222072124E-1,5.733106658E-2,1.956221819E0
1.557036542E2,-8.592600226E-1,7.741938811E-3,1.820203781E0
1.557136132E2,-7.872883081E-1,1.277927775E-2,1.626550555E0
1.557235712E2,-6.810510755E-1,3.018649668E-2,1.451852679E0
1.557335292E2,-6.130316854E-1,4.779291898E-2,1.300174475E0
1.557434872E2,-5.976194143E-1,9.821695089E-2,1.170688868E0
1.557534452E2,-6.256340146E-1,2.105082124E-1,1.037911057E0
1.557634032E2,-6.655550599E-1,3.219447434E-1,9.225680232E-1
1.557733612E2,-6.467711329E-1,3.221437931E-1,8.366227150E-1
1.557833192E2,-5.186104774E-1,2.468027025E-1,7.681297064E-1
1.557932772E2,-2.841090560E-1,1.448209882E-1,6.535621285E-1
1.558032362E2,2.157038543E-3,4.271538556E-2,4.739284515E-1
1.558131942E2,2.379320711E-1,-5.491586402E-2,2.512295246E-1
1.558231522E2,3.467600048E-1,-1.696283221E-1,4.123635218E-2
1.558331102E2,3.172471523E-1,-2.614513934E-1,-1.529614776E-1
1.558430682E2,1.769526005E-1,-2.522419095E-1,-3.435034752E-1
1.558530262E2,-6.164839491E-3,-1.779733896E-1,-5.436364412E-1
1.558629842E2,-2.131430507E-1,-1.118596196E-1,-7.561042309E-1
1.558729422E2,-3.874625266E-1,1.814911887E-2,-1.005050421E0
1.558829012E2,-4.569603801E-1,2.469524592E-1,-1.297603726E0
1.558928592E2,-3.887230754E-1,5.687045455E-1,-1.563986182E0
1.559028172E2,-1.945996583E-1,8.104919195E-1,-1.705643535E0
1.559127752E2,1.970813051E-2,7.892122865E-1,-1.665971279E0
1.559227332E2,1.534725875E-1,5.708517432E-1,-1.508831739E0
1.559326912E2,1.821326762E-1,1.973068267E-1,-1.329860449E0
1.559426492E2,1.795217097E-1,-1.640822589E-1,-1.213179588E0
1.559526072E2,2.554011941E-1,-3.817957342E-1,-1.105962515E0
1.559625662E2,3.606075048E-1,-5.572509170E-1,-9.664808512E-1
1.559725242E2,4.428122342E-1,-6.749447584E-1,-7.614609003E-1
1.559824822E2,4.173167348E-1,-7.236062884E-1,-5.215742588E-1
1.559924402E2,1.757654548E-1,-9.032512903E-1,-2.503912151E-1
1.560023982E2,-2.195057124E-1,-1.242476225E0,8.045034856E-2
1.560123562E2,-6.182774901E-1,-1.565914512E0,3.655746281E-1
1.560223142E2,-8.770787120E-1,-1.507387280E0,4.232752025E-1
1.560322722E2,-9.748477936E-1,-1.055873275E0,1.960018128E-1
1.560422302E2,-9.623224139E-1,-4.726131260E-1,-1.725218892E-1
1.560521892E2,-9.073340297E-1,-3.438239172E-2,-4.952793717E-1
1.560621472E2,-8.167114854E-1,1.447114646E-1,-6.896629333E-1
1.560721051E2,-6.642966270E-1,9.127593786E-2,-7.355494499E-1
1.560820631E2,-4.191321433E-1,-1.045143381E-1,-6.569420099E-1
1.560920211E2,-1.314644665E-1,-3.478125334E-1,-4.961084723E-1
1.561019791E2,1.435668319E-1,-4.921073914E-1,-3.076722622E-1
1.561119371E2,3.594568074E-1,-4.746316969E-1,-1.397014707E-1
1.561218951E2,5.051594377E-1,-3.268622160E-1,-3.005459905E-2
1.561318541E2,5.804229379E-1,-1.564774513E-1,2.220985480E-2
1.561418121E2,5.886904597E-1,-2.290821075E-2,3.377576824E-3
1.561517701E2,6.001538634E-1,1.080644578E-1,-1.178992987E-1
1.561617281E2,6.138046980E-1,2.138555944E-1,-3.330126703E-1
1.561716861E2,6.153851151E-1,2.900426984E-1,-5.422746539E-1
1.561816441E2,5.845576525E-1,3.760545552E-1,-6.434819698E-1
1.561916021E2,5.272263288E-1,5.099120736E-1,-6.518634558E-1
1.562015601E2,3.915923536E-1,6.784973145E-1,-6.012623310E-1
1.562115191E2,2.203566283E-1,9.442464113E-1,-5.517627597E-1
1.562214771E2,8.500013500E-2,1.338183045E0,-5.561724305E-1
1.562314351E2,7.707232237E-2,1.736457586E0,-6.357450485E-1
1.562413931E2,1.853814721E-1,2.141149998E0,-7.630659938E-1
1.562513511E2,4.349831343E-1,2.510246038E0,-8.398705721E-1
1.562613091E2,8.124616742E-1,2.600828886E0,-6.614238620E-1
1.562712671E2,1.251603603E0,2.366422653E0,-5.216669291E-2
1.562812251E2,1.669240355E0,1.835495353E0,8.704476357E-1
1.562911841E2,1.938847423E0,1.167124629E0,1.734382272E0
1.563011421E2,1.951117754E0,6.100198030E-1,2.212822676E0
1.563111001E2,1.681788206E0,4.022551179E-1,2.227246046E0
1.563210581E2,1.186874628E0,6.169522405E-1,1.875274777E0
1.563310161E2,5.715422034E-1,9.399806857E-1,1.399168849E0
1.563409741E2,-7.330283523E-2,1.083028078E0,1.101618409E0
1.563509321E2,-6.842319369E-1,9.638010263E-1,1.145018578E0
1.563608901E2,-1.198723435E0,6.177022457E-1,1.437476516E0
1.563708481E2,-1.436454654E0,3.229915500E-1,1.802508235E0
1.563808071E2,-1.329127908E0,1.862576753E-1,2.058961391E0
1.563907651E2,-9.802114964E-1,2.153169066E-1,2.169345140E0
1.564007231E2,-5.258282423E-1,3.192478418E-1,2.116797924E0
1.564106811E2,-3.852111846E-2,3.914918303E-1,1.850254893E0
1.564206391E2,3.846392035E-1,3.916124701E-1,1.447304845E0
1.564305971E2,6.317728758E-1,3.018484414E-1,1.073202014E0
1.564405551E2,6.722918153E-1,2.112093717E-1,8.178999424E-1
1.564505131E2,5.227220058E-1,2.193173468E-1,6.764041185E-1
1.564604721E2,2.531147599E-1,3.462319076E-1,6.154140234E-1
1.564704301E2,-4.797320813E-2,5.305455923E-1,5.690048933E-1
1.564803881E2,-2.863671482E-1,7.051503658E-1,4.977251887E-1
1.564903461E2,-3.967439532E-1,7.953164577E-1,3.664148450E-1
1.565003041E2,-3.840505183E-1,7.408404350E-1,1.518482268E-1
1.565102621E2,-2.422703058E-1,5.364432335E-1,-1.319820285E-1
1.565202201E2,-4.576311260E-2,2.478700578E-1,-4.025557041E-1
1.565301781E2,1.132957190E-1,-3.880216181E-2,-5.962492228E-1
1.565401371E2,1.764936000E-1,-2.261896282E-1,-7.236327529E-1
1.565500951E2,1.445192248E-1,-2.970270216E-1,-8.268994093E-1
1.565600531E2,7.569035143E-2,-3.066256046E-1,-9.419530034E-1
1.565700111E2,4.834601656E-2,-3.394571245E-1,-1.052210808E0
1.565799691E2,1.154819131E-1,-3.576616943E-1,-1.164489388E0
1.565899271E2,3.100568950E-1,-2.035757750E-1,-1.296220422E0
1.565998851E2,5.785743594E-1,1.293877959E-1,-1.492159128E0
1.566098431E2,7.603635192E-1,2.527008057E-1,-1.713058591E0
1.566198011E2,8.238292933E-1,8.149418980E-2,-1.811940670E0
1.566297601E2,7.947179079E-1,-3.469970822E-1,-1.740898609E0
1.566397181E2,6.924013495E-1,-9.717741609E-1,-1.531725049E0
1.566496761E2,4.982351959E-1,-1.628095269E0,-1.252687573E0
1.566596341E2,2.215777487E-1,-2.069869995E0,-9.728816748E-1
1.566695921E2,-1.624673009E-1,-2.365772963E0,-7.049922943E-1
1.566795501E2,-6.447444558E-1,-2.650472879E0,-4.151850045E-1
1.566895081E2,-1.132566333E0,-2.748286724E0,-1.917372793E-1
1.566994661E2,-1.398371100E0,-2.356127024E0,-2.408299893E-1
1.567094251E2,-1.394250393E0,-1.691607356E0,-5.742580295E-1
1.567193831E2,-1.241570950E0,-1.110485077E0,-9.595654607E-1
1.567293411E2,-1.095838070E0,-8.366224766E-1,-1.157987475E0
1.567392991E2,-9.890764356E-1,-8.998634815E-1,-1.139260411E0
1.567492571E2,-9.104112387E-1,-1.207908988E0,-9.801593423E-1
1.567592151E2,-8.262966275E-1,-1.583201051E0,-7.559635043E-1
1.567691731E2,-7.262796164E-1,-1.832452416E0,-5.235202312E-1
1.567791311E2,-6.183270216E-1,-1.891776204E0,-3.495242000E-1
1.567890901E2,-5.290557742E-1,-1.792495847E0,-2.908980846E-1
1.567990481E2,-4.872734249E-1,-1.635828257E0,-3.211750090E-1
1.568090061E2,-5.141075253E-1,-1.442972183E0,-3.625996113E-1
1.568189641E2,-6.098515987E-1,-1.234391809E0,-4.046698213E-1
1.568289221E2,-6.903221607E-1,-9.967446923E-1,-4.680173397E-1
1.568388801E2,-6.988059282E-1,-7.581070662E-1,-5.530110002E-1
1.568488381E2,-5.853357911E-1,-4.575536251E-1,-6.380751133E-1
1.568587961E2,-3.436696231E-1,-8.028703183E-2,-6.945090890E-1
1.568687551E2,-1.289802231E-2,3.241672516E-1,-6.867935658E-1
1.568787131E2,3.326125145E-1,6.969912052E-1,-5.835707784E-1
1.568886711E2,6.595379710E-1,9.469387531E-1,-4.082295597E-1
1.568986291E2,9.450394511E-1,1.058065057E0,-2.252578735E-1
1.569085871E2,1.257544994E0,1.135752797E0,-5.324596912E-2
1.569185451E2,1.657584310E0,1.228684902E0,5.698679388E-2
1.569285031E2,2.141203165E0,1.403284073E0,9.950046241E-2
1.569384611E2,2.613612413E0,1.551549911E0,2.374439538E-1
1.569484201E2,2.927712440E0,1.532297611E0,5.252218246E-1
1.569583781E2,2.994992733E0,1.355725765E0,9.326747656E-1
1.569683361E2,2.774209499E0,1.015469909E0,1.329034090E0
1.569782941E2,2.334271431E0,6.432285905E-1,1.528995156E0
1.569882521E2,1.714608073E0,4.712460339E-1,1.392070651E0
1.569982101E2,9.642161131E-1,5.888419151E-1,1.046509027E0
1.570081681E2,1.114857122E-1,8.068876266E-1,7.813366652E-1
1.570181261E2,-7.306212187E-1,9.189076424E-1,7.865612507E-1
1.570280851E2,-1.427635431E0,8.900335431E-1,9.549477100E-1
1.570380431E2,-1.867669463E0,6.935852170E-1,1.187504053E0
1.570480011E2,-1.987875104E0,3.632508814E-1,1.470584750E0
1.570579591E2,-1.842517614E0,5.002505705E-2,1.754943490E0
1.570679171E2,-1.528989315E0,-1.950473636E-1,1.939549804E0
1.570778746E2,-1.107366204E0,-3.146094382E-1,1.920664310E0
1.570878326E2,-6.483950019E-1,-2.401678413E-1,1.694798112E0
1.570977906E2,-2.943879366E-1,-1.002597436E-1,1.382957935E0
1.571077496E2,-1.347014904E-1,1.117748022E-2,1.123776436E0
1.571177076E2,-1.662429124E-1,1.305401027E-1,9.239515066E-1
1.571276656E2,-3.493365347E-1,2.330815643E-1,7.679712772E-1
1.571376236E2,-5.860614777E-1,3.363102078E-1,6.382566690E-1
1.571475816E2,-7.836844325E-1,4.458419979E-1,5.192422867E-1
1.571575396E2,-8.724046946E-1,5.415357351E-1,3.887703419E-1
1.571674976E2,-8.177081943E-1,5.720720291E-1,2.531727850E-1
1.571774556E2,-6.421489120E-1,5.706403255E-1,1.272952706E-1
1.571874136E2,-3.961302936E-1,5.344815254E-1,1.298484672E-2
1.571973726E2,-1.359644979E-1,4.287143350E-1,-1.128452569E-1
1.572073306E2,8.739817142E-2,2.705613971E-1,-2.489337474E-1
1.572172886E2,2.262500525E-1,7.813788950E-2,-3.828425407E-1
1.572272466E2,2.658587694E-1,-1.097324640E-1,-4.962170124E-1
1.572372046E2,2.406167686E-1,-2.398025692E-1,-6.365589499E-1
1.572471626E2,1.929995716E-1,-2.169573307E-1,-8.345305920E-1
1.572571206E2,1.341194659E-1,-3.464557230E-2,-1.083572030E0
1.572670786E2,1.385065615E-1,2.600775063E-1,-1.321609974E0
1.572770376E2,2.098148316E-1,4.756593406E-1,-1.468039632E0
1.572869956E2,3.263711333E-1,4.814903736E-1,-1.486697316E0
1.572969536E2,4.262183607E-1,3.194412887E-1,-1.439203262E0
1.573069116E2,4.510720670E-1,-3.610182554E-2,-1.388019681E0
1.573168696E2,3.902297616E-1,-5.669127107E-1,-1.328680634E0
1.573268276E2,2.371213138E-1,-1.095241189E0,-1.249055028E0
1.573367856E2,-2.226444706E-2,-1.404644370E0,-1.185478210E0
1.573467436E2,-3.713721335E-1,-1.542131782E0,-1.151139736E0
1.573567026E2,-8.200737834E-1,-1.721938372E0,-1.083272219E0
1.573666606E2,-1.295214295E0,-1.916317463E0,-9.065567255E-1
1.573766186E2,-1.561554313E0,-1.669734597E0,-7.469079494E-1
1.573865766E2,-1.532975078E0,-1.139512181E0,-7.172727585E-1
1.573965346E2,-1.261989117E0,-6.042677164E-1,-7.432135344E-1
1.574064926E2,-9.392879605E-1,-2.983372211E-1,-7.407128215E-1
1.574164506E2,-6.917093396E-1,-2.875934839E-1,-6.896812916E-1
1.574264086E2,-5.223398209E-1,-4.880680442E-1,-6.242298484E-1
1.574363676E2,-3.874528408E-1,-7.643824816E-1,-5.770644546E-1
1.574463256E2,-2.852905095E-1,-9.817564487E-1,-5.222459435E-1
1.574562836E2,-2.168661505E-1,-1.036834121E0,-4.323074818E-1
1.574662416E2,-1.840022653E-1,-9.367574453E-1,-2.927415669E-1
1.574761996E2,-2.038963437E-1,-7.764146924E-1,-1.192014590E-1
1.574861576E2,-2.686933279E-1,-5.537537932E-1,6.369011104E-2
1.574961156E2,-3.017375767E-1,-2.941158116E-1,1.737399101E-1
1.575060736E2,-2.465964705E-1,-4.113417864E-2,1.464596689E-1
1.575160326E2,-7.198631018E-2,2.923772335E-1,1.823991723E-2
1.575259906E2,1.856643409E-1,7.100130916E-1,-1.745789945E-1
1.575359486E2,4.427469969E-1,1.055809140E0,-3.767198622E-1
1.575459066E2,6.201081872E-1,1.230544686E0,-4.538086057E-1
1.575558646E2,6.660884619E-1,1.247237325E0,-3.566090763E-1
1.575658226E2,6.320626140E-1,1.237575173E0,-1.251996160E-1
1.575757806E2,6.494000554E-1,1.329796433E0,1.388416141E-1
1.575857386E2,8.253013492E-1,1.546921849E0,3.285717666E-1
1.575956976E2,1.192592978E0,1.749031782E0,4.497836828E-1
1.576056556E2,1.654119134E0,1.828620672E0,5.203097463E-1
1.576156136E2,2.054420471E0,1.719733119E0,5.576107502E-1
1.576255716E2,2.276826382E0,1.459858298E0,6.681733131E-1
1.576355296E2,2.273914814E0,1.097425699E0,8.983297944E-1
1.576454876E2,2.069352388E0,7.786469460E-1,1.145265222E0
1.576554456E2,1.700314999E0,6.277514696E-1,1.312585235E0
1.576654036E2,1.180211186E0,6.271083951E-1,1.382692575E0
1.576753626E2,5.897983313E-1,7.164922953E-1,1.366148233E0
1.576853206E2,2.496568300E-2,7.638208270E-1,1.295095801E0
1.576952786E2,-4.690882266E-1,6.410291195E-1,1.241707325E0
1.577052366E2,-8.744980097E-1,4.013265371E-1,1.203128219E0
1.577151946E2,-1.218494296E0,1.333624870E-1,1.161127210E0
1.577251526E2,-1.484465837E0,-6.914936751E-2,1.130479336E0
1.577351106E2,-1.634349585E0,-1.957246065E-1,1.100132704E0
1.577450686E2,-1.636255503E0,-2.096051723E-1,1.057563782E0
1.577550276E2,-1.505378246E0,-1.194268018E-1,1.024897456E0
1.577649856E2,-1.318064570E0,-1.871492155E-2,1.001475811E0
1.577749436E2,-1.127382398E0,2.635028958E-2,9.881713390E-1
1.577849016E2,-9.581820965E-1,1.341072656E-2,9.621819258E-1
1.577948596E2,-8.082740903E-1,2.438721247E-2,9.096553326E-1
1.578048176E2,-7.125315666E-1,9.112204611E-2,8.462653756E-1
1.578147756E2,-6.898704767E-1,2.044755071E-1,7.892652154E-1
1.578247336E2,-6.929926276E-1,3.612768948E-1,7.308106422E-1
1.578346926E2,-6.609654427E-1,4.499401748E-1,6.858378649E-1
1.578446506E2,-5.076568723E-1,4.235531688E-1,6.714134216E-1
1.578546086E2,-1.960398704E-1,3.491910696E-1,6.973616481E-1
1.578645666E2,2.058945447E-1,3.112636209E-1,6.843079329E-1
1.578745246E2,5.792236328E-1,2.639307082E-1,5.815964341E-1
1.578844826E2,8.094167709E-1,1.177279577E-1,4.364762604E-1
1.578944406E2,8.615468144E-1,-1.533520073E-1,3.071102798E-1
1.579043986E2,7.670571804E-1,-3.552188575E-1,1.688888818E-1
1.579143576E2,5.769096613E-1,-4.388886988E-1,-4.274916835E-3
