"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.072711333E0,2.965333557E-1,1.442250824E0,9.885592804E0
4.082667333E0,-2.203417969E-1,1.086889801E0,9.887538757E0
4.092622333E0,-5.219645691E-1,9.891430664E-1,9.763895874E0
4.102578333E0,-5.821394348E-1,1.012045441E0,9.790390778E0
4.112534333E0,-4.517605591E-1,1.250349884E0,9.981842651E0
4.122490333E0,-1.254391479E-1,1.635049896E0,1.042926224E1
4.132446333E0,3.088078308E-1,1.987117767E0,1.083746338E1
4.142402333E0,8.155041504E-1,2.316133575E0,1.131811386E1
4.152358333E0,1.179247742E0,2.625091095E0,1.205203766E1
4.162314333E0,1.298399963E0,2.746788025E0,1.253553223E1
4.172269333E0,1.086291046E0,2.541564789E0,1.279599060E1
4.182225333E0,4.787045288E-1,2.349065094E0,1.293714706E1
4.192181333E0,-1.950444031E-1,2.540067902E0,1.284269348E1
4.202137333E0,-5.063969421E-1,2.807411957E0,1.231429230E1
4.212093333E0,-2.836601257E-1,2.830164642E0,1.175236084E1
4.222049333E0,3.766168213E-1,2.773282928E0,1.181747543E1
4.232005333E0,1.102906494E0,2.586321716E0,1.257040970E1
4.241961333E0,9.545649719E-1,2.101479950E0,1.323787170E1
4.251917333E0,-1.646575928E-1,1.420995026E0,1.314910629E1
4.261872333E0,-1.551673279E0,9.279203796E-1,1.213810867E1
4.271828333E0,-2.596201172E0,8.569679260E-1,1.069256470E1
4.281784333E0,-3.108885040E0,1.132844238E0,9.383686523E0
4.291740333E0,-3.026256866E0,1.623374176E0,8.259823608E0
4.301696333E0,-2.459235992E0,2.135908356E0,7.378157043E0
4.311652333E0,-1.311871948E0,2.509830780E0,7.031927032E0
4.321608333E0,1.862127686E-1,2.832559662E0,7.669600983E0
4.331564333E0,1.505718842E0,2.952909393E0,8.950337677E0
4.341519333E0,2.178120575E0,2.849624176E0,1.013242950E1
4.351475333E0,2.052082672E0,2.425556030E0,1.076875626E1
4.361431333E0,1.269959106E0,1.593286743E0,1.078387482E1
4.371387333E0,2.201921082E-1,6.758445740E-1,1.041579025E1
4.381343333E0,-7.421566772E-1,2.948867798E-2,1.011431717E1
4.391299333E0,-1.194815369E0,-1.797761536E-1,9.630523224E0
4.401255333E0,-1.158740387E0,-2.380050659E-2,9.289532318E0
4.411211333E0,-8.361611938E-1,2.818638611E-1,8.998537445E0
4.421167333E0,-4.547543335E-1,5.439688110E-1,8.617729340E0
4.431122333E0,-2.486329651E-1,7.773335266E-1,8.175399170E0
4.441078333E0,-1.143621826E-1,9.741741943E-1,7.635771332E0
4.451034333E0,-5.912704468E-2,1.173559570E0,7.148085480E0
4.460990333E0,-6.810836792E-2,1.413061523E0,6.815327454E0
4.470946333E0,2.320175171E-2,1.570534058E0,6.438860321E0
4.480902333E0,2.213896179E-1,1.799557800E0,6.187532959E0
4.490858333E0,4.848417664E-1,2.018851776E0,6.242768097E0
4.500814333E0,7.135661316E-1,2.022893372E0,6.503675537E0
4.510769333E0,9.587562561E-1,1.937570801E0,6.904990997E0
4.520725333E0,1.113534393E0,1.882185974E0,7.511080627E0
4.530681333E0,1.111588440E0,1.865121460E0,7.846083984E0
4.540637333E0,1.031055908E0,1.803749084E0,7.978857880E0
4.550593333E0,8.695417786E-1,1.704355774E0,8.001311188E0
4.560549333E0,5.454656982E-1,1.648372192E0,8.124055939E0
4.570505333E0,1.184037781E-1,1.525926819E0,8.222551117E0
4.580461333E0,-2.812651062E-1,1.496288452E0,8.222850494E0
4.590417333E0,-4.752616882E-1,1.691332855E0,8.316855011E0
4.600372333E0,-3.915856934E-1,1.820514221E0,8.625064087E0
4.610328333E0,-3.210823059E-1,1.627116394E0,9.046437836E0
4.620284333E0,-7.259902954E-2,1.365610199E0,9.660760345E0
4.630240333E0,2.454895020E-1,1.297202454E0,1.064361649E1
4.640196333E0,6.373745728E-1,1.147364044E0,1.171059769E1
4.650152333E0,1.036444702E0,1.010847931E0,1.258567795E1
4.660108333E0,1.295256500E0,1.041085052E0,1.319895264E1
4.670064333E0,1.208586731E0,1.480421448E0,1.341166031E1
4.680019333E0,7.878117371E-1,2.132914581E0,1.268372406E1
4.689975750E0,4.448748779E-1,2.514770508E0,1.134401001E1
4.699931750E0,4.007167053E-1,2.818788300E0,1.006506958E1
4.709887750E0,9.642947388E-1,3.058140564E0,9.689949646E0
4.719843750E0,1.943258972E0,2.774480438E0,1.077279785E1
4.729799750E0,2.778222656E0,2.008523254E0,1.323547668E1
4.739755750E0,2.995720367E0,1.178948364E0,1.555310715E1
4.749711750E0,2.016456757E0,-3.053649902E-2,1.653042480E1
4.759666750E0,6.286926270E-2,-1.469643860E0,1.613839005E1
4.769622750E0,-1.807790680E0,-2.295476532E0,1.486498810E1
4.779578750E0,-2.674488373E0,-2.287842407E0,1.339654175E1
4.789534750E0,-2.572101288E0,-1.875599670E0,1.209080704E1
4.799490750E0,-1.825154572E0,-1.289867706E0,1.078701828E1
4.809446750E0,-4.808001709E-1,-5.604345703E-1,1.004695724E1
4.819402750E0,9.669891357E-1,2.095642090E-1,1.011955627E1
4.829358750E0,2.235750732E0,8.286767578E-1,1.046354095E1
4.839313750E0,2.967578888E0,1.252894592E0,1.058239380E1
4.849269750E0,3.076103210E0,1.390009460E0,1.016446289E1
4.859225750E0,2.695744171E0,1.222956848E0,9.737850037E0
4.869181750E0,1.781295776E0,9.318122864E-1,9.750124512E0
4.879137750E0,8.355624390E-1,3.586541748E-1,1.007914032E1
4.889093750E0,9.684860229E-2,-8.412506104E-2,9.967173157E0
4.899049750E0,-3.043171692E-1,-5.074447632E-2,9.309141541E0
4.909005750E0,-3.400927734E-1,3.556604004E-1,8.270002441E0
4.918961750E0,-1.466949463E-1,8.807684326E-1,7.217541046E0
4.928916750E0,1.175056458E-1,1.475631409E0,6.437363434E0
4.938872750E0,2.317181396E-1,2.090103607E0,6.052962799E0
4.948828750E0,4.411326599E-1,2.466271362E0,5.714666290E0
4.958784750E0,5.327421570E-1,2.733316040E0,5.409301300E0
4.968740750E0,1.901046753E-1,2.952160950E0,5.330115967E0
4.978696750E0,-1.938468933E-1,2.919678497E0,5.310357056E0
4.988652750E0,-3.761677551E-1,2.766996002E0,5.561684418E0
4.998608750E0,-3.692820740E-1,2.636617126E0,6.265820160E0
5.008563750E0,-3.002755737E-1,2.486179962E0,6.935527496E0
5.018519750E0,-1.811233521E-1,2.321522369E0,7.361990662E0
5.028475750E0,5.852828979E-2,2.290387115E0,7.724237366E0
5.038431750E0,2.938389587E-1,2.336341553E0,7.956254883E0
5.048387750E0,3.791615295E-1,2.535128174E0,8.037386169E0
5.058343750E0,2.484832764E-1,2.626887360E0,7.796237640E0
5.068299750E0,7.035369873E-2,2.576292572E0,7.511080627E0
5.078255750E0,-4.640350342E-3,2.427352295E0,7.563172302E0
5.088210750E0,4.580474854E-2,2.222428436E0,8.008346558E0
5.098166750E0,3.233276367E-2,2.031126251E0,8.635093231E0
5.108122750E0,-8.412506104E-2,1.732197876E0,9.320068817E0
5.118078750E0,-3.028202820E-1,1.394350433E0,1.029813492E1
5.128034750E0,-4.884342957E-1,1.142274628E0,1.110091553E1
5.137990750E0,-4.385879517E-1,1.064286804E0,1.136616394E1
5.147946750E0,-1.975891113E-2,1.290316772E0,1.134206406E1
5.157902750E0,5.611830139E-1,1.641636200E0,1.136960678E1
5.167857750E0,8.047265625E-1,1.899849243E0,1.163545395E1
5.177813750E0,5.442681885E-1,2.173031158E0,1.205907303E1
5.187769750E0,1.178050232E-1,2.460433502E0,1.216625015E1
5.197725750E0,-1.588197327E-1,2.633922729E0,1.188678131E1
5.207681750E0,-6.107299805E-2,2.729124756E0,1.163635208E1
5.217637750E0,6.111790466E-1,2.898273010E0,1.225516525E1
5.227593750E0,1.248553619E0,2.830913086E0,1.340881622E1
5.237549750E0,1.339863739E0,2.257754974E0,1.445903229E1
5.247504750E0,4.607418823E-1,1.530567169E0,1.468910385E1
5.257460750E0,-9.759704590E-1,9.395960999E-1,1.387075562E1
5.267416750E0,-2.076182556E0,6.417155457E-1,1.253867569E1
5.277372750E0,-2.471510468E0,7.957452393E-1,1.128623016E1
5.287328750E0,-2.067799988E0,1.260828094E0,1.051922516E1
5.297284750E0,-1.210382996E0,1.736538849E0,1.045455963E1
5.307240750E0,-2.633024597E-1,2.049537964E0,1.080947159E1
5.317196750E0,6.701564026E-1,2.204016724E0,1.125299927E1
5.327151750E0,1.170565796E0,2.213297424E0,1.142678787E1
5.337107750E0,1.007704468E0,2.017354889E0,1.108444977E1
5.347063750E0,4.927752686E-1,1.615141296E0,1.036669235E1
5.357019750E0,7.259902954E-2,1.270857239E0,9.445657654E0
5.366975750E0,-1.622625732E-1,1.163979492E0,8.566835175E0
5.376931750E0,-2.630030823E-1,1.179996185E0,7.872429199E0
5.386887750E0,-3.502716064E-1,1.136137390E0,7.375911713E0
5.396843750E0,-4.496649170E-1,1.119821320E0,6.934479675E0
5.406798750E0,-3.594026184E-1,1.151705017E0,6.571035461E0
5.416754750E0,-1.252894592E-1,1.314117279E0,6.338868256E0
5.426710750E0,1.540296936E-1,1.473835144E0,6.259233856E0
5.436666750E0,2.806663513E-1,1.546284485E0,6.373745728E0
5.446622750E0,1.995350647E-1,1.563648376E0,6.536457367E0
5.456578750E0,-1.347198486E-2,1.433269501E0,6.634353790E0
5.466534750E0,-2.513273621E-1,1.273252258E0,6.694079590E0
5.476490750E0,-3.851490784E-1,1.235680389E0,6.638694763E0
5.486445750E0,-3.481759644E-1,1.326840820E0,6.433022461E0
5.496401750E0,-1.529818726E-1,1.545536041E0,6.333928528E0
5.506357750E0,8.038284302E-2,1.774260406E0,6.429130554E0
5.516313750E0,2.423460388E-1,1.955533447E0,6.779402161E0
5.526269750E0,2.122586060E-1,2.073937225E0,7.330406342E0
5.536225750E0,4.520599365E-2,1.944606171E0,7.838749237E0
5.546181750E0,-2.770738220E-1,1.664089508E0,8.415649567E0
5.556137750E0,-7.568261719E-1,1.442550201E0,8.768765259E0
5.566092750E0,-1.193318481E0,1.341061249E0,8.657845917E0
5.576048750E0,-1.400487671E0,1.439257050E0,8.496780853E0
5.586004750E0,-1.361119537E0,1.586101685E0,8.241411896E0
5.595960750E0,-9.707313538E-1,1.774859161E0,8.256829834E0
5.605916750E0,-3.412902832E-1,2.159259796E0,8.583600311E0
5.615872750E0,2.522254944E-1,2.416724396E0,9.131011963E0
5.625828750E0,5.471122742E-1,2.349514160E0,9.861343231E0
5.635783750E0,6.051914978E-1,2.031575317E0,1.077249847E1
5.645739750E0,4.445755005E-1,1.621278534E0,1.153740784E1
5.655695750E0,2.571652222E-1,1.218915253E0,1.206356369E1
5.665651750E0,9.684860229E-2,8.945397949E-1,1.255933273E1
5.675607750E0,-2.918930054E-2,8.427474976E-1,1.289628204E1
5.685563750E0,-7.978408813E-2,1.315913544E0,1.310779221E1
5.695519458E0,-1.769320679E-1,2.044448547E0,1.300136353E1
5.705475458E0,-1.378633118E-1,2.345173187E0,1.168979095E1
5.715430458E0,6.556365967E-1,2.378404083E0,9.893975372E0
5.725386458E0,2.187850342E0,2.551144867E0,1.001851639E1
5.735342458E0,3.818259888E0,2.417023773E0,1.255588989E1
5.745298458E0,4.428391113E0,1.550475769E0,1.573153610E1
5.755254458E0,3.664529572E0,9.071136475E-2,1.752360947E1
5.765210458E0,1.973047028E0,-1.122665405E0,1.706107132E1
5.775166458E0,1.392105103E-1,-1.634900208E0,1.480271759E1
5.785122458E0,-1.067729645E0,-1.460961914E0,1.235276230E1
5.795077458E0,-1.285975800E0,-9.740245056E-1,1.054257660E1
5.805033458E0,-9.207353210E-1,-2.408491516E-1,9.375453644E0
5.814989458E0,-1.636097717E-1,5.655239868E-1,8.880882111E0
5.824945458E0,8.153544617E-1,1.198856964E0,8.889264679E0
5.834901458E0,1.477876740E0,1.692680054E0,9.117090912E0
5.844857458E0,1.757195892E0,2.028431854E0,9.131760406E0
5.854813458E0,1.742676086E0,2.173480225E0,8.645272064E0
5.864768458E0,1.645677795E0,2.114951935E0,8.187523956E0
5.874724458E0,1.429078217E0,1.908082123E0,8.459957428E0
5.884680458E0,8.737330627E-1,1.359023895E0,9.248966675E0
5.894636458E0,3.511697388E-1,7.107220459E-1,9.703721008E0
5.904592458E0,-1.848655701E-1,3.155438232E-1,9.809700623E0
5.914548458E0,-7.072792053E-1,1.130149841E-1,9.497749329E0
5.924504458E0,-9.539662170E-1,1.194515991E-1,8.764274597E0
5.934460458E0,-9.593550110E-1,4.053570557E-1,7.941884766E0
5.944415458E0,-7.637118530E-1,6.777905273E-1,7.469766541E0
5.954371458E0,-4.805007935E-1,1.045276337E0,7.258406067E0
5.964327458E0,-4.285588074E-1,1.418749695E0,7.100334778E0
5.974283458E0,-5.110372925E-1,1.575623474E0,6.873706055E0
5.984239458E0,-7.523355103E-1,1.666783905E0,6.668033752E0
5.994195458E0,-9.991722107E-1,1.789079590E0,6.376889191E0
6.004151458E0,-1.159488831E0,1.938618622E0,5.970634003E0
6.014106458E0,-1.080153809E0,2.151625671E0,5.826783142E0
6.024062458E0,-7.249424744E-1,2.450703735E0,6.045029297E0
6.034018458E0,-1.886077881E-1,2.760409698E0,6.434669037E0
6.043974458E0,2.371069336E-1,2.878065033E0,6.952442322E0
6.053930458E0,4.065545654E-1,2.752027130E0,7.549550629E0
6.063886458E0,3.775149536E-1,2.481539612E0,8.234975281E0
6.073842458E0,1.158590698E-1,1.870809631E0,9.066346436E0
6.083798458E0,-3.397933960E-1,1.181642761E0,9.828262024E0
6.093753458E0,-7.226971436E-1,5.481600952E-1,1.043330383E1
6.103709458E0,-9.755213928E-1,2.652484131E-1,1.077534256E1
6.113665458E0,-9.463320923E-1,2.966830444E-1,1.062460602E1
6.123621458E0,-5.195695496E-1,5.929170227E-1,1.051832703E1
6.133577458E0,1.905537415E-1,9.957293701E-1,1.094493988E1
6.143533458E0,8.828640747E-1,1.502725067E0,1.172706345E1
6.153489458E0,1.238374786E0,1.885928192E0,1.235425919E1
6.163445458E0,1.221010895E0,2.042053528E0,1.242012222E1
6.173400458E0,7.764353943E-1,2.116598511E0,1.230246689E1
6.183356458E0,3.207829285E-1,2.304757233E0,1.192525131E1
6.193312458E0,3.203338623E-2,2.594704285E0,1.156974060E1
6.203268458E0,-1.269360352E-1,2.913391571E0,1.116333572E1
6.213224458E0,7.454498291E-2,3.223396912E0,1.070603668E1
6.223180458E0,7.322772217E-1,3.417842560E0,1.068223618E1
6.233136458E0,1.345701599E0,3.086431732E0,1.110540619E1
6.243091458E0,1.708247681E0,2.501897278E0,1.186866898E1
6.253047458E0,1.217118988E0,1.539099426E0,1.281155823E1
6.263003458E0,2.565664673E-1,1.739382935E-1,1.391805725E1
6.272959458E0,-6.896159363E-1,-1.050365753E0,1.427536423E1
6.282915458E0,-1.984872437E0,-1.456022186E0,1.432042053E1
6.292871458E0,-2.612367554E0,-1.173260193E0,1.368035156E1
6.302827458E0,-2.376308441E0,-5.801934814E-1,1.264959503E1
6.312783458E0,-1.890269165E0,3.767665100E-1,1.156659714E1
6.322738458E0,-1.175355835E0,1.291214905E0,1.060604462E1
6.332694458E0,-4.058061218E-1,1.980381775E0,1.010638367E1
6.342650458E0,2.454895020E-2,2.355052643E0,1.008258316E1
6.352606458E0,2.993774414E-4,2.418370972E0,1.007524841E1
6.362562458E0,-1.839674377E-1,2.185605011E0,9.667047272E0
6.372518458E0,-3.835025024E-1,1.881736908E0,9.137298889E0
6.382474458E0,-6.089337158E-1,1.569635925E0,8.580307159E0
6.392429458E0,-8.987310791E-1,1.333427124E0,7.999963989E0
6.402385458E0,-1.067579956E0,1.254990234E0,7.395071869E0
6.412341458E0,-1.132544861E0,1.271156616E0,6.841073914E0
6.422297458E0,-1.077459412E0,1.287772064E0,6.345604248E0
6.432253458E0,-9.604028320E-1,1.255139923E0,6.233487396E0
6.442209458E0,-9.783654785E-1,1.073118439E0,6.489604797E0
6.452165458E0,-9.403445435E-1,7.533833313E-1,6.682403870E0
6.462121458E0,-8.476872253E-1,5.390290833E-1,7.109615479E0
6.472076458E0,-9.596543884E-1,3.053649902E-1,7.593708801E0
6.482032458E0,-1.130598907E0,-8.891510010E-2,8.115823059E0
6.491988458E0,-1.181942139E0,-2.601589966E-1,8.365054779E0
6.501944458E0,-9.726773071E-1,-1.704954529E-1,8.400830383E0
6.511900458E0,-6.668632507E-1,3.876937866E-2,8.412206726E0
6.521856458E0,-3.162922668E-1,3.213816833E-1,8.496631165E0
6.531812458E0,1.089733887E-1,7.340734863E-1,8.541388092E0
6.541767458E0,2.884501648E-1,1.001866608E0,8.364156647E0
6.551723458E0,2.519261169E-1,1.168320465E0,8.097261658E0
6.561679458E0,1.285826111E-1,1.268462219E0,7.836354218E0
6.571635458E0,-4.475692749E-2,1.294957123E0,7.749085693E0
6.581591458E0,-1.781295776E-1,1.346450043E0,7.800428925E0
6.591547458E0,-2.878514099E-1,1.398990784E0,7.692802734E0
6.601503458E0,-2.706372070E-1,1.406924286E0,7.739056549E0
6.611459458E0,-2.544708252E-1,1.397344208E0,8.049960022E0
6.621414458E0,-3.134481812E-1,1.299747162E0,8.348589020E0
6.631370458E0,-1.384620667E-1,1.217717743E0,8.480015717E0
6.641326458E0,1.760339355E-1,1.260379028E0,8.813522186E0
6.651282458E0,4.661306763E-1,1.363514557E0,9.279503174E0
6.661238458E0,6.391708374E-1,1.243164825E0,1.031969009E1
6.671194458E0,7.020401001E-1,7.502398682E-1,1.202299805E1
6.681150458E0,4.152365112E-1,1.157093811E-1,1.342273727E1
6.691106500E0,-2.640509033E-1,-1.377136230E-2,1.406954224E1
6.701062500E0,-9.794132996E-1,2.224374390E-1,1.359652588E1
6.711018500E0,-1.265318756E0,6.578819275E-1,1.196970886E1
6.720974500E0,-7.782316589E-1,1.355581055E0,1.006536896E1
6.730930500E0,6.029461670E-1,1.893861694E0,9.072633362E0
6.740886500E0,2.455942841E0,1.567091217E0,1.049512527E1
6.750842500E0,3.340752869E0,3.787124634E-1,1.399020721E1
6.760797500E0,2.675685883E0,-1.316512299E0,1.672202637E1
6.770753500E0,7.373666382E-1,-3.530109100E0,1.760533951E1
6.780709500E0,-1.754950562E0,-5.385351105E0,1.687545731E1
6.790665500E0,-3.915707245E0,-5.999224548E0,1.568707855E1
6.800621500E0,-4.597090302E0,-5.623056793E0,1.413510590E1
6.810577500E0,-4.105811920E0,-4.552632751E0,1.261396912E1
6.820533500E0,-2.956202545E0,-3.111280060E0,1.132425110E1
6.830489500E0,-1.530118103E0,-1.631457367E0,1.000654129E1
6.840444500E0,-7.679031372E-2,-2.794688416E-1,8.636590118E0
6.850400500E0,1.227896576E0,9.318122864E-1,7.974367218E0
6.860356500E0,2.046095123E0,1.835932159E0,8.196355591E0
6.870312500E0,2.180814972E0,2.032174072E0,8.782237244E0
6.880268500E0,1.647024994E0,1.720971222E0,9.344767456E0
6.890224500E0,9.104067993E-1,1.219364319E0,9.222771149E0
6.900180500E0,2.008822632E-1,8.879534912E-1,8.696465607E0
6.910135500E0,-4.796026611E-1,7.024891663E-1,7.931406555E0
6.920091500E0,-1.038690033E0,5.562432861E-1,7.351662140E0
6.930047500E0,-1.332828369E0,4.522096252E-1,6.871161346E0
6.940003500E0,-1.133293304E0,6.029461670E-1,6.591093750E0
6.949959500E0,-4.992118835E-1,1.100361786E0,6.561904449E0
6.959915500E0,1.206491089E-1,1.676962738E0,6.507118378E0
6.969871500E0,5.246589661E-1,2.127675476E0,6.591692505E0
6.979826500E0,5.691165161E-1,2.304607544E0,6.698270874E0
6.989782500E0,3.414399719E-1,2.224374390E0,6.716682587E0
6.999738500E0,-1.811233521E-2,2.110311584E0,6.571783905E0
7.009694500E0,-3.561094666E-1,2.003733215E0,6.335575104E0
7.019650500E0,-6.038442993E-1,1.913321228E0,6.101761322E0
7.029606500E0,-6.165678406E-1,1.870510254E0,5.911357269E0
7.039562500E0,-4.947212219E-1,1.915117493E0,6.141428833E0
7.049517500E0,-2.549198914E-1,2.014660492E0,6.464457092E0
7.059473500E0,1.031355286E-1,2.115550690E0,6.636898499E0
7.069429500E0,3.290158081E-1,2.173180847E0,6.969506836E0
7.079385500E0,3.406915283E-1,2.122436371E0,7.366032257E0
7.089341500E0,2.570155334E-1,1.967957611E0,7.819439392E0
7.099297500E0,3.697311401E-2,1.651964722E0,8.513845367E0
7.109253500E0,-3.372486877E-1,1.225351868E0,9.297465820E0
7.119208500E0,-7.568261719E-1,7.984396362E-1,1.005249573E1
7.129164500E0,-9.918374634E-1,6.420149231E-1,1.062340851E1
7.139120500E0,-1.049617310E0,6.855743408E-1,1.099837875E1
7.149076500E0,-6.929090881E-1,8.765771484E-1,1.114836685E1
7.159032500E0,2.291734314E-1,1.291364594E0,1.154174881E1
7.168988500E0,9.857002258E-1,1.775757294E0,1.251876709E1
7.178944500E0,1.052760773E0,1.888323212E0,1.351389771E1
7.188899500E0,4.092489624E-1,1.760489044E0,1.419079010E1
7.198855500E0,-5.554948425E-1,1.714534607E0,1.438328979E1
7.208811500E0,-1.274749146E0,1.683698730E0,1.405621994E1
7.218767500E0,-1.481169891E0,1.462458801E0,1.366792740E1
7.228723500E0,-1.109492798E0,1.346899109E0,1.354203918E1
7.238679500E0,-3.483256531E-1,1.175954590E0,1.386656433E1
7.248635500E0,-7.499404907E-2,6.450086975E-1,1.445648758E1
7.258591500E0,-4.544549561E-1,7.484436035E-2,1.494177841E1
7.268546500E0,-1.275497589E0,-2.511776733E-1,1.464524506E1
7.278502500E0,-2.380799103E0,-1.989363098E-1,1.348785187E1
7.288458500E0,-2.977009277E0,9.565109253E-2,1.196761322E1
7.298414500E0,-3.017724609E0,6.213578796E-1,1.043959076E1
7.308370500E0,-2.581531677E0,1.336121521E0,9.430688782E0
7.318326500E0,-1.893113251E0,1.966460724E0,8.846753082E0
7.328282500E0,-1.062939606E0,2.307301941E0,8.572972412E0
7.338237500E0,-2.633024597E-1,2.313888245E0,8.777447205E0
7.348193500E0,1.152603149E-2,2.041754150E0,9.351653137E0
7.358149500E0,-2.209405518E-1,1.537003784E0,9.542506256E0
7.368105500E0,-6.057902527E-1,9.598040771E-1,9.424850922E0
7.378061500E0,-1.110241241E0,4.766088867E-1,9.217232666E0
7.388017500E0,-1.490450592E0,1.902543640E-1,8.713380432E0
7.397973500E0,-1.591939545E0,7.843688965E-2,8.136180725E0
7.407928500E0,-1.379231873E0,2.068698120E-1,7.679031372E0
7.417884500E0,-8.385562134E-1,4.601431274E-1,7.525600433E0
7.427840500E0,-3.712280273E-1,6.396199036E-1,7.565717010E0
7.437796500E0,-1.062789917E-2,7.747888184E-1,7.621101837E0
7.447752500E0,2.686912537E-1,9.042695618E-1,7.678582306E0
7.457708500E0,3.412902832E-1,1.008901978E0,7.704179077E0
7.467664500E0,2.080673218E-1,1.026265869E0,7.512876892E0
7.477619500E0,7.679031372E-2,1.060245209E0,7.204368439E0
7.487575500E0,-7.364685059E-2,1.123264160E0,6.855893097E0
7.497531500E0,-8.921447754E-2,1.218466187E0,6.450386353E0
7.507487500E0,-7.753875732E-2,1.386117554E0,6.152805176E0
7.517443500E0,3.861968994E-2,1.577569427E0,5.945486298E0
7.527399500E0,2.984793091E-1,1.695673828E0,6.010002136E0
7.537355500E0,5.185217285E-1,1.810185699E0,6.323600006E0
7.547310500E0,5.703140259E-1,1.888772278E0,6.613547058E0
7.557266500E0,3.423381042E-1,1.956581268E0,6.782845001E0
7.567222500E0,4.760101318E-2,1.972448273E0,6.844816132E0
7.577178500E0,-1.793270874E-1,1.890119476E0,6.994205475E0
7.587134500E0,-5.700146484E-1,1.951641541E0,7.020401001E0
7.597090500E0,-9.211843872E-1,1.841919708E0,6.871610413E0
7.607046500E0,-1.355730743E0,1.706301727E0,7.006929016E0
7.617001500E0,-1.188378754E0,1.459764404E0,7.486381989E0
7.626957500E0,-5.087919617E-1,1.115779724E0,8.465795288E0
7.636913500E0,6.526428223E-2,9.135502625E-1,9.842931519E0
7.646869500E0,4.462220764E-1,5.724096680E-1,1.125719055E1
7.656825500E0,4.513114929E-1,8.247848511E-2,1.237536530E1
7.666781500E0,-1.164578247E-1,-2.866539001E-1,1.356329498E1
7.676737500E0,-7.523355103E-1,-2.978805542E-1,1.409858185E1
7.686692500E0,-1.030606842E0,7.379653931E-2,1.361568604E1
7.696648375E0,-1.031954041E0,5.733078003E-1,1.255394394E1
7.706604375E0,-5.451663208E-1,1.034349060E0,1.126377686E1
7.716560375E0,6.339317322E-1,1.543590088E0,1.034094589E1
7.726516375E0,1.980980530E0,1.720073090E0,1.101334763E1
7.736472375E0,2.544408875E0,1.016685791E0,1.306108932E1
7.746428375E0,1.888173523E0,-3.362008667E-1,1.473341171E1
7.756383375E0,4.234693909E-1,-1.682052155E0,1.508577896E1
