"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.512400625E1,-3.373047113E-1,1.351728082E0,1.092225170E1
3.513599375E1,-3.010756671E-1,1.487948537E0,1.079481316E1
3.514599375E1,-3.995443583E-1,1.735480189E0,1.063689232E1
3.515599375E1,-5.034527183E-1,1.794004083E0,1.051957607E1
3.516599375E1,-5.431581736E-1,1.680250764E0,1.064693832E1
3.517599375E1,-5.930916667E-1,1.372471333E0,1.104614735E1
3.518799375E1,-3.863858283E-1,9.319382310E-1,1.154797268E1
3.519799375E1,-2.100385278E-1,5.992686749E-1,1.164256287E1
3.520999375E1,-1.831947267E-1,3.216945231E-1,1.141579342E1
3.521999375E1,-2.046755254E-1,1.740297377E-1,1.105668163E1
3.523199375E1,-1.634377837E-1,-4.884171649E-4,1.091640091E1
3.524199375E1,-7.802224904E-2,-9.162130952E-2,1.068974686E1
3.525199375E1,-4.951209296E-3,-1.626141816E-1,1.046766949E1
3.526399375E1,1.070399731E-1,-2.269415855E-1,1.025794697E1
3.527399375E1,2.026452310E-2,-1.563796848E-1,1.015868378E1
3.528599219E1,-2.128541172E-1,-1.574427076E-2,9.841145515E0
3.529599375E1,-2.967086136E-1,7.267838717E-2,9.643212318E0
3.530599375E1,-4.191097915E-1,1.180245653E-1,9.637495041E0
3.531599375E1,-4.449863136E-1,6.166505814E-2,9.764196396E0
3.532599375E1,-3.848056495E-1,-4.405330867E-2,9.721397400E0
3.533799375E1,-2.496194690E-1,-1.844588816E-1,9.420781136E0
3.534799375E1,-8.432378620E-2,-2.797481120E-1,9.158645630E0
3.535999219E1,1.142991856E-1,-3.473603427E-1,9.135382652E0
3.536999375E1,2.102013379E-1,-3.661787808E-1,9.387818336E0
3.538199375E1,2.186480761E-1,-2.392286360E-1,9.619758606E0
3.539199375E1,1.852537543E-1,-8.972510695E-2,9.626385689E0
3.540399375E1,2.145013064E-1,-1.116464138E-1,9.523453712E0
3.541399375E1,2.619448304E-1,-2.750746012E-1,9.549809456E0
3.542399375E1,4.063917994E-1,-4.820773005E-1,9.461099625E0
3.543599375E1,6.759501696E-1,-6.864367723E-1,9.400057793E0
3.544599375E1,6.709415317E-1,-7.524592876E-1,9.601064682E0
3.545599375E1,5.131253004E-1,-7.065576911E-1,9.824367523E0
3.546599375E1,3.364236355E-1,-5.333610773E-1,9.874242783E0
3.547599375E1,2.222010642E-1,-3.545238078E-1,9.855721474E0
3.548599375E1,6.867528707E-2,-1.514763534E-1,9.772662163E0
3.549599375E1,-6.642472744E-2,5.367800221E-2,9.532370567E0
3.550599375E1,-1.598943621E-1,2.472827286E-1,9.192173958E0
3.551599375E1,-2.039380968E-1,3.254677653E-1,8.925478935E0
3.552599375E1,-7.564719021E-2,4.109982252E-1,8.850358009E0
3.553599375E1,-5.376419425E-2,4.668693244E-1,8.607059479E0
3.554799375E1,2.930502966E-2,5.643229485E-1,8.618398666E0
3.555999219E1,5.624458566E-2,5.859569311E-1,8.916831017E0
3.556999375E1,8.812578022E-2,5.355350375E-1,9.160215378E0
3.558199219E1,8.110597730E-2,5.097063780E-1,9.298887253E0
3.559199375E1,6.216305122E-2,5.286971927E-1,9.346043587E0
3.560199375E1,4.537491128E-2,5.717928410E-1,9.447279930E0
3.561399219E1,-1.185608655E-2,6.499395967E-1,9.428078651E0
3.562400625E1,7.673895359E-2,6.655210853E-1,9.228182793E0
3.563599375E1,1.147876084E-1,6.155492663E-1,9.049603462E0
3.564799219E1,2.415366471E-1,4.808514714E-1,9.070643425E0
3.565799219E1,3.174998760E-1,4.199717045E-1,9.180949211E0
3.566799219E1,1.972534955E-1,4.124922156E-1,9.372102737E0
3.567799375E1,1.688774079E-1,4.658063054E-1,9.584467888E0
3.568799375E1,1.072889641E-1,5.185745358E-1,9.702148438E0
3.569799375E1,3.564487398E-2,6.401233673E-1,9.682103157E0
3.570999375E1,-6.019980460E-2,7.873571515E-1,9.485578537E0
3.571999375E1,-1.272183061E-1,9.081207514E-1,9.233239174E0
3.573199375E1,-1.520509571E-1,9.585330486E-1,9.011305809E0
3.574199375E1,-1.122689024E-1,1.030043125E0,8.870976448E0
3.575199375E1,-1.532480568E-1,1.062901020E0,8.981273651E0
3.576399375E1,-1.472434103E-1,1.151352406E0,9.383058548E0
3.577399375E1,-1.838651150E-1,1.127314687E0,9.742733955E0
3.578399375E1,-1.967459321E-1,1.159626842E0,9.985421181E0
3.579599375E1,-2.643868923E-1,1.131892323E0,1.004738235E1
3.580599375E1,-2.875435948E-1,1.128032923E0,9.986578941E0
3.581599375E1,-3.031729758E-1,1.182496190E0,9.984951019E0
3.582799375E1,-3.660925925E-1,1.282573819E0,1.004953671E1
3.583799375E1,-4.389337897E-1,1.352024913E0,1.008362103E1
3.584799375E1,-4.343656600E-1,1.431722999E0,1.007415962E1
3.585999375E1,-4.540459812E-1,1.444479346E0,1.011887264E1
3.586999375E1,-4.298741221E-1,1.414819956E0,1.022414207E1
3.587999375E1,-3.680175245E-1,1.374501586E0,1.032255268E1
3.589199375E1,-3.449565768E-1,1.309101582E0,1.024621582E1
3.590399375E1,-2.091000080E-1,1.224538445E0,1.034815121E1
3.591399375E1,-1.758493185E-1,1.117259026E0,1.049223423E1
3.592599219E1,-1.084764972E-1,1.042339563E0,1.075875664E1
3.593599375E1,-2.034592628E-1,9.676501751E-1,1.084199905E1
3.594599375E1,-2.691369951E-1,8.804916143E-1,1.117579842E1
3.595599375E1,-2.401480079E-1,1.034467578E0,1.146219254E1
3.596799375E1,-4.403607249E-1,1.328599930E0,1.144651604E1
3.597799375E1,-6.021704674E-1,1.455626726E0,1.134378529E1
3.598999375E1,-7.519612908E-1,1.458097577E0,1.126392365E1
3.599999375E1,-7.130698562E-1,1.336271048E0,1.127642155E1
3.600999375E1,-4.487595856E-1,1.201056004E0,1.134123707E1
3.601999375E1,-1.966022700E-1,1.062125325E0,1.124677277E1
3.603199375E1,-2.248730063E-1,9.280309081E-1,1.117685127E1
3.604199375E1,-1.466879398E-1,7.423653603E-1,1.079386520E1
3.605399375E1,-9.451350570E-2,6.334962249E-1,1.059341335E1
3.606399375E1,-1.844397336E-1,4.250186682E-1,1.059688091E1
3.607599375E1,-3.392392397E-1,8.691909909E-2,1.081443691E1
3.608599375E1,-1.754087955E-1,-2.618298829E-1,1.090928555E1
3.609599375E1,-1.425699145E-1,-5.394328237E-1,1.084072495E1
3.610799375E1,-2.543025315E-1,-5.446521640E-1,1.040182877E1
3.611799375E1,-3.377644122E-1,-5.313691497E-1,1.033496380E1
3.612999219E1,-3.294804692E-1,-5.570924282E-1,1.020970917E1
3.613999375E1,-3.252858222E-1,-5.042859316E-1,1.013366890E1
3.614999375E1,-2.514390647E-1,-3.896706700E-1,9.789498329E0
3.616199375E1,-3.280343711E-1,-2.923703194E-1,9.324477196E0
3.617199375E1,-3.517369628E-1,-2.823817134E-1,9.198340416E0
3.618199375E1,-3.601070940E-1,-3.129796088E-1,9.165435791E0
3.619399375E1,-3.312809169E-1,-4.236970842E-1,9.125422478E0
3.620399375E1,-3.410875499E-1,-5.319437385E-1,9.144117355E0
3.621599375E1,-3.797395229E-1,-5.940972567E-1,8.909264565E0
3.622599375E1,-4.777964652E-1,-5.857079625E-1,8.673062325E0
3.623599375E1,-5.577723980E-1,-5.423920155E-1,8.785580635E0
3.624799375E1,-5.767153502E-1,-4.086710811E-1,8.862462997E0
3.625799375E1,-6.082326174E-1,-3.175190389E-1,9.073938370E0
3.626799375E1,-4.451203942E-1,-2.823625803E-1,9.168135643E0
3.627799375E1,-2.542738020E-1,-2.395255119E-1,9.274409294E0
3.628999375E1,-7.043741643E-2,-1.424837410E-1,9.281017303E0
3.629999375E1,7.824251056E-2,-8.723513037E-2,9.074263573E0
3.631199375E1,1.267298758E-1,-5.117845535E-2,8.791039467E0
3.632199375E1,5.458780006E-2,-5.405149981E-2,9.011785507E0
3.633399375E1,-5.357265845E-2,-5.120718852E-2,9.226965904E0
3.634399375E1,2.919968404E-2,-2.525403909E-2,9.337309837E0
3.635399375E1,1.364695001E-2,-5.788221955E-2,9.449330330E0
3.636599375E1,1.385668218E-1,-6.902004778E-2,9.500019073E0
3.637599375E1,2.323524952E-1,-9.223423153E-2,9.490720749E0
3.638799219E1,1.570404768E-1,-7.231447101E-2,9.320655823E0
3.639799375E1,9.961794317E-2,-4.631343856E-2,9.330576897E0
3.640799375E1,-9.009859711E-2,-4.353616387E-2,9.422467232E0
3.641999375E1,-2.471773773E-1,-9.024225175E-2,9.419440269E0
3.642999375E1,-4.129135907E-1,-7.340622693E-2,9.385519981E0
3.643999375E1,-5.294632912E-1,1.554315723E-2,9.215147972E0
3.645199375E1,-6.002646685E-1,1.290953457E-1,9.089490891E0
3.646199375E1,-5.441828966E-1,2.719238698E-1,9.273107529E0
3.647399219E1,-4.251336157E-1,4.491809607E-1,9.402393341E0
3.648399375E1,-3.859165907E-1,6.585587263E-1,9.144721031E0
3.649399375E1,-4.287249148E-1,7.585693002E-1,8.976561546E0
3.650399375E1,-4.116973579E-1,7.530434728E-1,8.884078026E0
3.651599375E1,-4.053096175E-1,6.683940887E-1,9.170050621E0
3.652599375E1,-4.865879714E-1,6.106267571E-1,9.280385971E0
3.653599375E1,-6.498534083E-1,5.999965072E-1,9.283832550E0
3.654599375E1,-5.475347638E-1,5.893950462E-1,9.313846588E0
3.655599375E1,-1.540046185E-1,5.441733599E-1,9.563064575E0
3.656799219E1,-1.659181863E-1,5.719652176E-1,9.992028236E0
3.657799375E1,-8.732132614E-2,5.291568637E-1,1.031690216E1
3.658799375E1,8.140285499E-4,4.549653530E-1,1.036107063E1
3.659999219E1,-1.375612468E-1,4.153556824E-1,1.014444351E1
3.660999375E1,-7.523539662E-2,4.302954972E-1,1.008449173E1
3.662199219E1,-1.194419339E-1,5.079730153E-1,1.017758846E1
3.663199219E1,-2.797960043E-1,7.340814471E-1,1.016818428E1
3.664199375E1,-2.075485587E-1,9.070193768E-1,1.013743305E1
3.665399375E1,-1.944091730E-2,1.081642866E0,9.812865257E0
3.666399375E1,2.695871145E-2,1.169692039E0,9.870260239E0
3.667599375E1,1.009778529E-1,1.151793003E0,1.012436008E1
3.668599375E1,1.471763551E-1,1.000709295E0,1.038806725E1
3.669599375E1,1.843056530E-1,8.749658465E-1,1.054555893E1
3.670599375E1,1.285399050E-1,7.171400189E-1,1.061403179E1
3.671799219E1,6.582139432E-2,5.245791674E-1,1.086226368E1
3.672799219E1,3.232172504E-2,4.682962596E-1,1.114113998E1
3.673799375E1,8.612421900E-2,5.126847625E-1,1.125588989E1
3.674799375E1,8.423759788E-2,7.507642508E-1,1.117300224E1
3.675799375E1,-1.018014550E-2,1.089706540E0,1.081986713E1
3.676799375E1,-1.032571346E-1,1.253900886E0,1.062791920E1
3.677799688E1,-1.732157022E-1,1.193155169E0,1.079504395E1
3.678999375E1,-9.464758635E-2,8.696602583E-1,1.138284874E1
3.679999375E1,1.302445773E-3,4.688038230E-1,1.190647030E1
3.681199375E1,1.905210018E-1,-8.992621675E-3,1.224605465E1
3.682199375E1,2.546185553E-1,-2.970342338E-1,1.232690144E1
3.683399375E1,2.024824172E-1,-4.918743670E-1,1.211316681E1
3.684399375E1,2.873137891E-1,-5.363873839E-1,1.188765240E1
3.685399375E1,2.974460423E-1,-5.398733616E-1,1.162662697E1
3.686599375E1,2.023962438E-1,-3.621278107E-1,1.118492508E1
3.687599375E1,1.224107444E-1,-1.920724362E-1,1.085404587E1
3.688599375E1,1.321982443E-1,-9.005071223E-2,1.039282703E1
3.689599375E1,9.526050091E-2,-4.539406672E-2,1.002412033E1
3.690599375E1,4.743392393E-2,-9.145850316E-3,9.825995445E0
3.691599375E1,6.621403992E-2,-3.694731742E-2,9.697225571E0
3.692599375E1,7.445009798E-2,-7.475655526E-2,9.534448624E0
3.693599375E1,8.138370514E-2,-1.522233486E-1,9.444541931E0
3.694599375E1,1.334336549E-1,-2.012565881E-1,9.279523849E0
3.695599375E1,1.066185907E-1,-2.360012531E-1,9.217628479E0
3.696799375E1,-5.905058980E-2,-1.724399924E-1,9.113575935E0
3.697799375E1,-1.663203984E-1,-1.377336383E-1,8.969570160E0
3.698999375E1,-3.080571592E-1,-1.242016032E-1,8.759578705E0
3.699999375E1,-2.640134096E-1,-1.836735904E-1,8.932278633E0
3.700999375E1,-2.306861281E-1,-2.912019789E-1,9.070078850E0
3.702199375E1,-5.364927277E-2,-4.698573053E-1,9.181006432E0
3.703199375E1,1.401278377E-1,-6.302592158E-1,9.159775734E0
3.704199375E1,3.883395195E-1,-7.095360160E-1,9.210608482E0
3.705399375E1,5.528211594E-1,-7.025641203E-1,9.148895264E0
3.706399375E1,4.876509905E-1,-5.650986433E-1,9.270118713E0
3.707599375E1,3.507409692E-1,-3.747500181E-1,9.411329269E0
3.708599375E1,2.216551900E-1,-2.127679139E-1,9.327522278E0
3.709599375E1,9.879434109E-2,-8.624871820E-2,9.204182625E0
3.710599375E1,-2.777274000E-3,-3.432327509E-2,9.132816315E0
3.711599375E1,-7.101202756E-2,-3.323151916E-2,8.995647430E0
3.712599375E1,-1.751981080E-1,-9.090305120E-2,8.903528214E0
3.713799219E1,-7.227616012E-2,-2.272193134E-1,9.106241226E0
3.714799219E1,1.086392999E-1,-4.318756759E-1,9.455142975E0
3.715799375E1,1.808101237E-1,-5.135467052E-1,9.701841354E0
3.716999219E1,7.543651015E-2,-5.009914637E-1,9.896978378E0
3.717999375E1,7.024587691E-2,-3.880426288E-1,9.959707260E0
3.719199219E1,3.894887120E-2,-1.179958358E-1,9.792639732E0
3.720199219E1,-5.675215647E-2,1.966788769E-1,9.588844299E0
3.721199375E1,-1.293730736E-1,4.519773722E-1,9.307526588E0
3.722399219E1,-1.374463290E-1,6.166313887E-1,9.095179558E0
3.723399219E1,-3.216849640E-2,6.787465811E-1,8.842112541E0
3.724399219E1,2.071463317E-2,6.549291015E-1,8.840665817E0
3.725399219E1,7.716991007E-2,6.029748917E-1,9.103215218E0
3.726399375E1,1.212615296E-1,5.824613571E-1,9.281601906E0
3.727399375E1,9.246407449E-2,6.371545196E-1,9.327445984E0
3.728599219E1,9.746316820E-2,6.985514760E-1,9.469823837E0
3.729599375E1,8.958145231E-2,7.442327738E-1,9.665727615E0
3.730599375E1,1.152185574E-1,7.065289021E-1,9.685733795E0
3.731599375E1,1.072219312E-1,6.765152216E-1,9.562508583E0
3.732599375E1,1.274577230E-1,5.929575562E-1,9.488882065E0
3.733599375E1,2.104982138E-1,5.188905597E-1,9.530847549E0
3.734599375E1,2.117144614E-1,4.714278877E-1,9.413464546E0
3.735599375E1,1.500685513E-1,5.013554096E-1,9.362009048E0
3.736599375E1,7.139509916E-2,5.494596958E-1,9.321268082E0
3.737599531E1,1.759259403E-2,6.568827629E-1,9.417056084E0
3.738799219E1,-8.697656542E-2,7.943387032E-1,9.448410034E0
3.739799375E1,-1.913828999E-1,9.378662705E-1,9.345545769E0
3.740799375E1,-1.899080873E-1,1.047108889E0,9.205801964E0
3.741999375E1,-8.439082652E-2,1.119021177E0,9.069053650E0
3.742999375E1,-5.702988431E-2,1.086718678E0,9.088322639E0
3.743999375E1,-1.665406674E-2,1.016606808E0,9.351953506E0
3.745199375E1,-1.052491087E-2,9.779547453E-1,9.674261093E0
3.746199375E1,-1.554315723E-2,1.048085690E0,9.931406975E0
3.747399219E1,-7.826166600E-2,1.156131268E0,1.020845509E1
3.748399375E1,-1.181682199E-1,1.191440940E0,1.042874050E1
3.749399375E1,-3.348051757E-2,1.164453506E0,1.057547665E1
3.750599375E1,-4.661031812E-2,1.124106407E0,1.063175869E1
3.751599375E1,1.831085421E-2,1.041966200E0,1.075699520E1
3.752599375E1,4.226244614E-2,8.991568089E-1,1.093249035E1
3.753599375E1,9.639056027E-2,7.909197211E-1,1.105559921E1
3.754799375E1,3.854664564E-1,7.294844985E-1,1.120714378E1
3.755999219E1,3.574064374E-1,9.554014206E-1,1.106773376E1
3.756999375E1,1.861826926E-1,1.131384730E0,1.086523247E1
3.758199219E1,-5.605304986E-2,1.106705308E0,1.107377625E1
3.759199375E1,-2.711673081E-1,9.061862230E-1,1.130976868E1
3.760199375E1,-3.039487004E-1,6.600622535E-1,1.164619255E1
3.761199375E1,-3.383964598E-1,4.750766456E-1,1.194255543E1
3.762400625E1,-3.693199754E-1,2.680452466E-1,1.201563644E1
3.763599219E1,-3.625396192E-1,1.149025261E-1,1.177999878E1
3.764599219E1,-3.726814389E-1,6.289089471E-2,1.150301838E1
3.765599375E1,-3.415759504E-1,2.987005934E-2,1.129250145E1
3.766599375E1,-3.175094724E-1,-4.595909640E-2,1.110023689E1
3.767599375E1,-3.990942836E-1,-2.085349709E-1,1.097776985E1
3.768599375E1,-1.840470731E-1,-3.906283975E-1,1.084407711E1
3.769599375E1,-1.214434877E-1,-4.962892830E-1,1.074091625E1
3.770599375E1,-2.511900663E-1,-5.371726751E-1,1.048944855E1
3.771799219E1,-2.932513952E-1,-5.610476732E-1,1.031806183E1
3.772799375E1,-8.083783090E-2,-5.227020979E-1,1.001618099E1
3.773999219E1,-1.534012854E-1,-4.298741221E-1,9.635627747E0
3.774999375E1,-3.596282303E-1,-3.550122380E-1,9.516615868E0
3.776199219E1,-5.087582469E-1,-2.823817134E-1,9.612749100E0
3.777199219E1,-6.304699183E-1,-1.905592978E-1,9.640818596E0
3.778199375E1,-7.422408462E-1,-1.888833642E-1,9.481852531E0
3.779399219E1,-7.087411284E-1,-2.089563459E-1,9.278948784E0
3.780399375E1,-7.271573544E-1,-3.190608919E-1,9.067119598E0
3.781599375E1,-7.562037706E-1,-4.234097898E-1,8.938771248E0
3.782599375E1,-6.577447057E-1,-5.413385630E-1,8.915748596E0
3.783599375E1,-6.447967887E-1,-6.522571445E-1,8.923256874E0
3.784599375E1,-7.161536217E-1,-6.647165418E-1,9.066401482E0
3.785799219E1,-7.857099771E-1,-6.488860846E-1,9.389245033E0
3.786799219E1,-8.656858802E-1,-6.236033440E-1,9.480043411E0
3.787799688E1,-8.969541788E-1,-5.766099691E-1,9.363320351E0
3.788999219E1,-8.834221363E-1,-5.153758526E-1,9.172215462E0
3.789999219E1,-9.156959653E-1,-5.030313134E-1,9.030948639E0
3.790999219E1,-7.880658507E-1,-4.325556457E-1,9.004716873E0
3.791999375E1,-5.968362093E-1,-3.760716319E-1,9.030200958E0
3.792999375E1,-5.866273046E-1,-2.844215930E-1,9.107389450E0
3.793999375E1,-4.362809956E-1,-1.880310178E-1,9.293476105E0
3.794999375E1,-3.453779519E-1,-1.007480100E-1,9.370215416E0
3.796199375E1,-2.429061234E-1,4.843948781E-2,9.451714516E0
3.797399219E1,-2.617915869E-1,2.384529114E-1,9.521778107E0
3.798399375E1,-3.533650339E-1,3.505494297E-1,9.466960907E0
3.799399375E1,-3.302178681E-1,4.256124496E-1,9.388948441E0
3.800599375E1,-2.707841992E-1,3.862613440E-1,9.210139275E0
3.801599375E1,-3.479636908E-1,3.488351703E-1,9.100543022E0
3.802599375E1,-3.731698692E-1,2.716652751E-1,9.084673882E0
3.803599375E1,-4.155472219E-1,2.588419318E-1,9.026848793E0
3.804799375E1,-4.757757485E-1,2.874765992E-1,8.839449883E0
3.805999219E1,-4.272979796E-1,2.198643386E-1,8.913239479E0
3.806999375E1,-3.867689073E-1,1.893717796E-1,9.078966141E0
3.808199219E1,-5.052340031E-1,1.946581751E-1,9.450201035E0
3.809199375E1,-3.916914165E-1,2.121358514E-1,9.534707069E0
3.810199375E1,-2.603837848E-1,2.673461437E-1,9.454012871E0
3.811199375E1,-2.490927428E-1,3.755736351E-1,9.365906715E0
3.812400625E1,-2.258881330E-1,4.696083069E-1,9.421461105E0
3.813599219E1,-1.557571888E-1,5.620148778E-1,9.439561844E0
3.814599375E1,-1.330314130E-1,6.152907014E-1,9.379438400E0
3.815599375E1,-9.567230195E-2,7.076877356E-1,9.372781754E0
3.816599375E1,-2.171923965E-1,7.503141165E-1,9.364499092E0
3.817599375E1,-1.551346928E-1,7.857003808E-1,9.447510719E0
3.818599375E1,-9.806650132E-2,7.927680612E-1,9.437387466E0
3.819599375E1,-3.401681781E-2,7.899811864E-1,9.276956558E0
3.820799219E1,6.180871278E-2,7.374620438E-1,9.479812622E0
3.821799219E1,8.546342701E-2,7.192851901E-1,9.533596992E0
3.822799375E1,8.686163463E-3,7.149756551E-1,9.371153831E0
3.823999219E1,-1.032954380E-1,8.018468618E-1,9.434016228E0
3.824999219E1,-1.762994379E-1,9.496265650E-1,9.505870819E0
3.825999219E1,-2.233885974E-1,1.079583883E0,9.368693352E0
3.826999219E1,-3.067164123E-1,1.127027392E0,9.392003059E0
3.827999375E1,-3.026654124E-1,1.090558887E0,9.598422050E0
3.828999375E1,-3.767228425E-1,9.750338793E-1,9.710728645E0
3.829999375E1,-4.850652814E-1,8.612326384E-1,9.896336555E0
3.831199375E1,-5.640643239E-1,8.566454053E-1,1.003763294E1
3.832199375E1,-6.124942899E-1,9.533136487E-1,9.989232063E0
3.833399375E1,-4.336090684E-1,1.091631413E0,1.032114410E1
3.834399375E1,-3.403214216E-1,1.209531546E0,1.064773369E1
3.835399375E1,-4.381580651E-1,1.242111802E0,1.099801445E1
3.836599375E1,-3.874393106E-1,1.124556541E0,1.105444145E1
3.837599375E1,-2.903591990E-1,1.023243427E0,1.106206417E1
3.838599375E1,-1.594442576E-1,8.902887106E-1,1.116136646E1
3.839599688E1,-1.221138611E-1,8.499511480E-1,1.147236347E1
3.840799375E1,3.545333818E-2,8.323011398E-1,1.158275509E1
3.841999375E1,3.460004628E-1,1.088576436E0,1.143350124E1
3.842999375E1,3.246250451E-1,1.376934052E0,1.127282143E1
3.843999375E1,1.228895858E-1,1.368659735E0,1.127991676E1
3.845199375E1,4.018428177E-2,1.065630436E0,1.170822048E1
3.846199375E1,-3.323151916E-2,6.828742027E-1,1.195627975E1
3.847399219E1,-3.695689887E-2,2.111207098E-1,1.200232410E1
3.848399375E1,-7.469909266E-3,-1.986517012E-1,1.189515018E1
3.849399375E1,-8.345229179E-2,-4.623395205E-1,1.159935188E1
3.850599375E1,-3.411833048E-1,-6.512132287E-1,1.147984314E1
3.851599375E1,-4.442010224E-1,-6.567582488E-1,1.133411217E1
3.852599375E1,-5.342422128E-1,-6.203184724E-1,1.098749924E1
3.853599375E1,-4.312627614E-1,-5.664777160E-1,1.069678497E1
3.854599375E1,-2.897367179E-1,-5.807663202E-1,1.047011185E1
3.855599375E1,-1.047415361E-1,-5.890981555E-1,1.019282532E1
3.856599375E1,1.520413756E-1,-5.862346888E-1,1.002452278E1
3.857599375E1,2.581236959E-1,-5.661424994E-1,9.956930161E0
3.858599375E1,3.037092686E-1,-4.509047866E-1,9.889317513E0
3.859599375E1,3.967958391E-1,-3.080283999E-1,9.832057953E0
3.860599375E1,3.478966653E-1,-2.316821069E-1,9.695520401E0
3.861599375E1,4.891832769E-1,-2.324099392E-1,9.575705528E0
3.862599375E1,4.918073416E-1,-2.629695535E-1,9.404692650E0
3.863599375E1,2.977237403E-1,-3.596090972E-1,9.251280785E0
3.864799219E1,2.359533757E-1,-4.659403563E-1,9.223719597E0
3.865799219E1,1.674792022E-1,-5.716204047E-1,9.111258507E0
3.866799219E1,1.350521296E-1,-6.783922911E-1,8.991903305E0
3.867799375E1,2.612648606E-1,-7.549684048E-1,9.093723297E0
3.868799375E1,4.216572344E-1,-8.084357381E-1,9.164276123E0
3.869799375E1,4.633163512E-1,-8.291886449E-1,9.217149734E0
3.870999375E1,5.265424252E-1,-9.262974858E-1,9.273087502E0
3.871999375E1,6.401041746E-1,-9.682343006E-1,9.316987991E0
3.872999375E1,6.729238629E-1,-9.588778019E-1,9.388162613E0
3.874199375E1,4.752011299E-1,-8.439847827E-1,9.426786423E0
3.875199375E1,3.287143111E-1,-6.942514777E-1,9.491573334E0
3.876399375E1,1.715206206E-1,-4.899781942E-1,9.528472900E0
3.877399375E1,7.722736895E-2,-4.218775034E-1,9.412247658E0
3.878399375E1,1.628152877E-1,-3.327461481E-1,9.264286995E0
3.879599375E1,3.396127224E-1,-2.535172403E-1,9.177951813E0
3.880599375E1,4.317703247E-1,-2.489873916E-1,9.139213562E0
3.881599375E1,4.206037819E-1,-2.591771185E-1,9.140890121E0
3.882599375E1,3.753916621E-1,-2.079124749E-1,9.167886734E0
3.883799375E1,2.738200724E-1,-9.136273712E-2,9.191311836E0
3.884799375E1,5.368757993E-2,1.460463088E-2,9.166699409E0
3.885799375E1,-8.245630562E-2,1.265574992E-1,9.227808952E0
3.886999375E1,-1.789426357E-1,2.333580405E-1,9.316720009E0
3.888199375E1,-1.473774910E-1,2.680835426E-1,9.371116638E0
3.889199375E1,-6.714299321E-2,3.052511215E-1,9.356818199E0
3.890399219E1,7.763917744E-2,2.916520834E-1,9.316777229E0
3.891399375E1,1.579023898E-1,2.774305046E-1,9.226449013E0
3.892399375E1,1.892855763E-1,2.163017541E-1,9.257430077E0
3.893599375E1,1.439872831E-1,2.273533940E-1,9.376699448E0
3.894599375E1,1.146056429E-1,1.879639924E-1,9.405228615E0
3.895599375E1,1.267107278E-1,1.683506966E-1,9.424383163E0
3.896599375E1,9.791327268E-2,2.102683783E-1,9.348878860E0
3.897799375E1,8.611464500E-2,2.661394775E-1,9.366940498E0
3.898999219E1,1.509591937E-1,3.047435582E-1,9.446208000E0
3.899999375E1,2.030283064E-1,3.587471843E-1,9.406435966E0
