"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.704987375E1,6.250000000E0,2.162500000E1,-4.100000000E1
1.705987375E1,6.375000000E0,2.162500000E1,-4.118750000E1
1.707987219E1,6.437500000E0,2.156250000E1,-4.125000000E1
1.708987375E1,6.375000000E0,2.156250000E1,-4.118750000E1
1.710987219E1,6.562500000E0,2.143750000E1,-4.093750000E1
1.711987375E1,6.750000000E0,2.150000000E1,-4.093750000E1
1.712988625E1,6.812500000E0,2.125000000E1,-4.081250000E1
1.714987219E1,7.125000000E0,2.112500000E1,-4.056250000E1
1.715987375E1,7.062500000E0,2.112500000E1,-4.056250000E1
1.717987219E1,7.125000000E0,2.100000000E1,-4.056250000E1
1.718987375E1,7.187500000E0,2.118750000E1,-4.056250000E1
1.719987375E1,7.000000000E0,2.150000000E1,-4.050000000E1
1.721987219E1,7.000000000E0,2.162500000E1,-4.043750000E1
1.722987375E1,7.000000000E0,2.187500000E1,-4.043750000E1
1.724987375E1,6.812500000E0,2.200000000E1,-4.050000000E1
1.725987375E1,7.000000000E0,2.218750000E1,-4.037500000E1
1.726987375E1,7.000000000E0,2.237500000E1,-4.037500000E1
1.728987219E1,6.875000000E0,2.225000000E1,-4.031250000E1
1.729987219E1,6.812500000E0,2.237500000E1,-4.056250000E1
1.730987219E1,6.812500000E0,2.262500000E1,-4.043750000E1
1.731987219E1,6.687500000E0,2.262500000E1,-4.031250000E1
1.732987375E1,6.687500000E0,2.262500000E1,-4.025000000E1
1.733987375E1,6.875000000E0,2.268750000E1,-4.025000000E1
1.734987375E1,6.750000000E0,2.256250000E1,-4.031250000E1
1.736987219E1,6.750000000E0,2.256250000E1,-4.050000000E1
1.737987375E1,6.687500000E0,2.250000000E1,-4.056250000E1
1.739987219E1,6.500000000E0,2.243750000E1,-4.056250000E1
1.740987375E1,6.500000000E0,2.237500000E1,-4.075000000E1
1.741987375E1,6.500000000E0,2.237500000E1,-4.075000000E1
1.743987219E1,5.937500000E0,2.243750000E1,-4.056250000E1
1.744987219E1,5.937500000E0,2.256250000E1,-4.050000000E1
1.745987219E1,6.062500000E0,2.237500000E1,-4.056250000E1
1.746987219E1,5.812500000E0,2.243750000E1,-4.056250000E1
1.747987375E1,5.875000000E0,2.243750000E1,-4.050000000E1
1.748987375E1,5.812500000E0,2.243750000E1,-4.050000000E1
1.750987219E1,5.625000000E0,2.268750000E1,-4.050000000E1
1.751987219E1,5.562500000E0,2.287500000E1,-4.062500000E1
1.752987219E1,5.687500000E0,2.300000000E1,-4.087500000E1
1.753987219E1,5.500000000E0,2.300000000E1,-4.081250000E1
1.754987375E1,5.312500000E0,2.312500000E1,-4.056250000E1
1.755987375E1,5.500000000E0,2.306250000E1,-4.056250000E1
1.757988313E1,5.250000000E0,2.293750000E1,-4.068750000E1
1.759987219E1,5.250000000E0,2.262500000E1,-4.050000000E1
1.760987219E1,5.250000000E0,2.256250000E1,-4.037500000E1
1.761987375E1,5.437500000E0,2.231250000E1,-4.025000000E1
1.762988625E1,5.625000000E0,2.218750000E1,-4.043750000E1
1.764987375E1,5.562500000E0,2.212500000E1,-4.043750000E1
1.765987375E1,5.625000000E0,2.225000000E1,-4.043750000E1
1.767987375E1,5.625000000E0,2.206250000E1,-4.012500000E1
1.768987375E1,5.812500000E0,2.206250000E1,-4.018750000E1
1.769987375E1,5.812500000E0,2.225000000E1,-4.012500000E1
1.771987219E1,5.500000000E0,2.231250000E1,-4.018750000E1
1.772987219E1,5.562500000E0,2.212500000E1,-4.018750000E1
1.773987219E1,5.562500000E0,2.225000000E1,-4.012500000E1
1.774987219E1,5.562500000E0,2.225000000E1,-4.006250000E1
1.775987375E1,5.625000000E0,2.218750000E1,-4.012500000E1
1.776987375E1,5.625000000E0,2.231250000E1,-4.025000000E1
1.777987375E1,5.375000000E0,2.243750000E1,-4.031250000E1
1.779987219E1,5.000000000E0,2.262500000E1,-4.031250000E1
1.780987219E1,5.000000000E0,2.268750000E1,-4.031250000E1
1.781987219E1,5.000000000E0,2.275000000E1,-4.031250000E1
1.782987375E1,4.687500000E0,2.275000000E1,-4.031250000E1
1.783987375E1,4.437500000E0,2.281250000E1,-4.018750000E1
1.784987375E1,4.437500000E0,2.275000000E1,-4.037500000E1
1.786987375E1,4.312500000E0,2.256250000E1,-4.031250000E1
1.788987219E1,4.500000000E0,2.237500000E1,-4.018750000E1
1.789987219E1,4.375000000E0,2.243750000E1,-4.012500000E1
1.790987375E1,4.500000000E0,2.243750000E1,-4.006250000E1
1.791987375E1,4.562500000E0,2.256250000E1,-4.012500000E1
1.793987375E1,4.500000000E0,2.281250000E1,-4.018750000E1
1.795987375E1,4.625000000E0,2.318750000E1,-3.962500000E1
1.797987375E1,4.562500000E0,2.343750000E1,-3.943750000E1
1.798987375E1,4.687500000E0,2.350000000E1,-3.937500000E1
1.800987219E1,4.562500000E0,2.393750000E1,-3.918750000E1
1.801987375E1,4.375000000E0,2.400000000E1,-3.900000000E1
1.803987219E1,4.437500000E0,2.425000000E1,-3.900000000E1
1.804987375E1,4.312500000E0,2.431250000E1,-3.925000000E1
1.805987375E1,4.500000000E0,2.437500000E1,-3.925000000E1
1.807987219E1,4.500000000E0,2.412500000E1,-3.943750000E1
1.808987375E1,4.875000000E0,2.400000000E1,-3.937500000E1
1.810987219E1,5.125000000E0,2.431250000E1,-3.950000000E1
1.811987375E1,5.062500000E0,2.418750000E1,-3.937500000E1
1.812988625E1,5.062500000E0,2.431250000E1,-3.943750000E1
1.814987219E1,4.937500000E0,2.456250000E1,-3.918750000E1
1.815987219E1,4.937500000E0,2.475000000E1,-3.918750000E1
1.816987219E1,5.062500000E0,2.481250000E1,-3.912500000E1
1.817987219E1,4.812500000E0,2.481250000E1,-3.918750000E1
1.818987375E1,4.687500000E0,2.487500000E1,-3.900000000E1
1.819987375E1,4.625000000E0,2.493750000E1,-3.906250000E1
1.821987219E1,4.812500000E0,2.481250000E1,-3.900000000E1
1.822987219E1,4.937500000E0,2.475000000E1,-3.900000000E1
1.823987219E1,4.937500000E0,2.475000000E1,-3.887500000E1
1.824987219E1,5.187500000E0,2.481250000E1,-3.881250000E1
1.825987375E1,5.125000000E0,2.487500000E1,-3.875000000E1
1.826987375E1,5.250000000E0,2.493750000E1,-3.862500000E1
1.827991594E1,5.375000000E0,2.481250000E1,-3.881250000E1
1.829987219E1,5.250000000E0,2.481250000E1,-3.900000000E1
1.830987219E1,5.562500000E0,2.487500000E1,-3.906250000E1
1.831987219E1,5.437500000E0,2.487500000E1,-3.912500000E1
1.832987375E1,5.625000000E0,2.475000000E1,-3.918750000E1
1.833987375E1,5.562500000E0,2.468750000E1,-3.906250000E1
1.834987375E1,5.687500000E0,2.468750000E1,-3.900000000E1
1.836987219E1,5.875000000E0,2.468750000E1,-3.912500000E1
1.837987375E1,5.875000000E0,2.468750000E1,-3.887500000E1
1.839987219E1,6.125000000E0,2.456250000E1,-3.875000000E1
1.840987375E1,6.187500000E0,2.462500000E1,-3.868750000E1
1.841987375E1,6.187500000E0,2.456250000E1,-3.868750000E1
1.843987219E1,6.187500000E0,2.443750000E1,-3.881250000E1
1.844987219E1,6.250000000E0,2.431250000E1,-3.881250000E1
1.845987219E1,6.187500000E0,2.431250000E1,-3.868750000E1
1.846987219E1,6.375000000E0,2.431250000E1,-3.875000000E1
1.847987375E1,6.312500000E0,2.431250000E1,-3.862500000E1
1.848987375E1,6.437500000E0,2.431250000E1,-3.862500000E1
1.850987219E1,6.625000000E0,2.437500000E1,-3.862500000E1
1.851987219E1,6.500000000E0,2.456250000E1,-3.875000000E1
1.852987219E1,6.750000000E0,2.462500000E1,-3.856250000E1
1.853987219E1,6.625000000E0,2.456250000E1,-3.868750000E1
1.854987375E1,6.625000000E0,2.462500000E1,-3.875000000E1
1.855987375E1,6.687500000E0,2.443750000E1,-3.887500000E1
1.857988313E1,6.562500000E0,2.400000000E1,-3.906250000E1
1.859987219E1,6.437500000E0,2.393750000E1,-3.906250000E1
1.860987219E1,6.500000000E0,2.375000000E1,-3.887500000E1
1.861987375E1,6.375000000E0,2.343750000E1,-3.881250000E1
1.862988625E1,6.437500000E0,2.343750000E1,-3.875000000E1
1.864987219E1,6.250000000E0,2.318750000E1,-3.881250000E1
1.865987219E1,5.875000000E0,2.318750000E1,-3.893750000E1
1.866987219E1,6.000000000E0,2.331250000E1,-3.868750000E1
1.867987375E1,6.062500000E0,2.312500000E1,-3.875000000E1
1.868987375E1,5.937500000E0,2.300000000E1,-3.881250000E1
1.869987375E1,5.875000000E0,2.293750000E1,-3.893750000E1
1.871987219E1,5.687500000E0,2.325000000E1,-3.912500000E1
1.872987219E1,5.750000000E0,2.325000000E1,-3.912500000E1
1.873987219E1,5.500000000E0,2.318750000E1,-3.900000000E1
1.874987219E1,5.562500000E0,2.318750000E1,-3.893750000E1
1.875987375E1,5.375000000E0,2.331250000E1,-3.900000000E1
1.876987375E1,5.375000000E0,2.356250000E1,-3.918750000E1
1.877987375E1,5.437500000E0,2.375000000E1,-3.912500000E1
1.879987219E1,5.375000000E0,2.406250000E1,-3.906250000E1
1.880987219E1,5.312500000E0,2.418750000E1,-3.906250000E1
1.881987219E1,5.125000000E0,2.443750000E1,-3.893750000E1
1.882987375E1,5.312500000E0,2.462500000E1,-3.900000000E1
1.883987375E1,5.125000000E0,2.475000000E1,-3.912500000E1
1.884987375E1,5.125000000E0,2.487500000E1,-3.912500000E1
1.886987219E1,5.000000000E0,2.500000000E1,-3.893750000E1
1.887987375E1,5.000000000E0,2.506250000E1,-3.893750000E1
1.889987219E1,5.062500000E0,2.531250000E1,-3.881250000E1
1.890987375E1,5.125000000E0,2.556250000E1,-3.900000000E1
1.891987375E1,5.000000000E0,2.556250000E1,-3.893750000E1
1.893987219E1,5.125000000E0,2.568750000E1,-3.856250000E1
1.894987375E1,4.875000000E0,2.581250000E1,-3.850000000E1
1.896987219E1,4.875000000E0,2.593750000E1,-3.843750000E1
1.897987375E1,4.625000000E0,2.575000000E1,-3.831250000E1
1.898987375E1,4.562500000E0,2.587500000E1,-3.831250000E1
1.900987219E1,4.062500000E0,2.612500000E1,-3.818750000E1
1.901987219E1,4.000000000E0,2.631250000E1,-3.818750000E1
1.902987219E1,3.875000000E0,2.637500000E1,-3.806250000E1
1.903987219E1,3.625000000E0,2.643750000E1,-3.812500000E1
1.904987375E1,3.687500000E0,2.662500000E1,-3.825000000E1
1.905987375E1,3.500000000E0,2.675000000E1,-3.806250000E1
1.907987219E1,3.312500000E0,2.675000000E1,-3.806250000E1
1.908987375E1,3.312500000E0,2.662500000E1,-3.806250000E1
1.910987219E1,2.937500000E0,2.668750000E1,-3.793750000E1
1.911987375E1,2.875000000E0,2.675000000E1,-3.800000000E1
1.912988625E1,3.000000000E0,2.687500000E1,-3.800000000E1
1.914987219E1,2.562500000E0,2.675000000E1,-3.806250000E1
1.915987219E1,2.500000000E0,2.681250000E1,-3.793750000E1
1.916987219E1,2.437500000E0,2.693750000E1,-3.806250000E1
1.917987219E1,2.375000000E0,2.693750000E1,-3.812500000E1
1.918987375E1,2.375000000E0,2.700000000E1,-3.812500000E1
1.919987375E1,2.187500000E0,2.681250000E1,-3.831250000E1
1.921987219E1,1.750000000E0,2.668750000E1,-3.837500000E1
1.922987219E1,1.875000000E0,2.668750000E1,-3.818750000E1
1.923987219E1,2.000000000E0,2.656250000E1,-3.800000000E1
1.924987219E1,1.812500000E0,2.668750000E1,-3.812500000E1
1.925987375E1,1.687500000E0,2.668750000E1,-3.812500000E1
1.926987375E1,1.562500000E0,2.662500000E1,-3.818750000E1
1.927987375E1,1.562500000E0,2.637500000E1,-3.800000000E1
1.929987219E1,1.437500000E0,2.656250000E1,-3.818750000E1
1.930987219E1,1.750000000E0,2.656250000E1,-3.818750000E1
1.931987219E1,1.562500000E0,2.662500000E1,-3.831250000E1
1.932987375E1,1.625000000E0,2.650000000E1,-3.856250000E1
1.933987375E1,1.687500000E0,2.656250000E1,-3.856250000E1
1.934987375E1,1.687500000E0,2.643750000E1,-3.862500000E1
1.936987219E1,1.625000000E0,2.662500000E1,-3.875000000E1
1.937987219E1,1.812500000E0,2.637500000E1,-3.893750000E1
1.938987219E1,1.625000000E0,2.625000000E1,-3.893750000E1
1.939987219E1,1.375000000E0,2.643750000E1,-3.893750000E1
1.940987375E1,1.187500000E0,2.637500000E1,-3.887500000E1
1.941987375E1,1.000000000E0,2.650000000E1,-3.881250000E1
1.943987219E1,8.750000000E-1,2.650000000E1,-3.875000000E1
1.944987219E1,8.750000000E-1,2.650000000E1,-3.893750000E1
1.945987219E1,8.750000000E-1,2.656250000E1,-3.893750000E1
1.946987219E1,6.875000000E-1,2.681250000E1,-3.875000000E1
1.947987375E1,8.750000000E-1,2.712500000E1,-3.881250000E1
1.948987375E1,9.375000000E-1,2.706250000E1,-3.906250000E1
1.950987219E1,1.125000000E0,2.712500000E1,-3.943750000E1
1.951987219E1,1.125000000E0,2.725000000E1,-3.962500000E1
1.952987219E1,1.187500000E0,2.731250000E1,-3.962500000E1
1.953987219E1,1.250000000E0,2.756250000E1,-3.950000000E1
1.954987375E1,1.250000000E0,2.768750000E1,-3.943750000E1
1.955987375E1,1.375000000E0,2.762500000E1,-3.943750000E1
1.957988313E1,1.250000000E0,2.762500000E1,-3.925000000E1
1.959987219E1,9.375000000E-1,2.781250000E1,-3.925000000E1
1.960987219E1,8.750000000E-1,2.768750000E1,-3.925000000E1
1.961987375E1,8.125000000E-1,2.768750000E1,-3.918750000E1
1.962988625E1,5.625000000E-1,2.756250000E1,-3.931250000E1
1.964987375E1,5.000000000E-1,2.706250000E1,-3.937500000E1
1.966987375E1,6.250000000E-1,2.693750000E1,-3.912500000E1
1.967987375E1,7.500000000E-1,2.687500000E1,-3.912500000E1
1.968987375E1,8.125000000E-1,2.675000000E1,-3.887500000E1
1.969987375E1,7.500000000E-1,2.687500000E1,-3.893750000E1
1.971987375E1,8.125000000E-1,2.637500000E1,-3.887500000E1
1.973987375E1,6.250000000E-1,2.656250000E1,-3.887500000E1
1.975987375E1,5.000000000E-1,2.656250000E1,-3.875000000E1
1.976987375E1,5.000000000E-1,2.656250000E1,-3.868750000E1
1.978987219E1,7.500000000E-1,2.637500000E1,-3.875000000E1
1.979987219E1,8.750000000E-1,2.656250000E1,-3.881250000E1
1.980987375E1,1.062500000E0,2.693750000E1,-3.875000000E1
1.982987219E1,8.125000000E-1,2.756250000E1,-3.881250000E1
1.983987375E1,8.125000000E-1,2.756250000E1,-3.912500000E1
1.984987375E1,8.750000000E-1,2.750000000E1,-3.906250000E1
1.986987219E1,1.125000000E0,2.775000000E1,-3.868750000E1
1.987987219E1,1.000000000E0,2.775000000E1,-3.868750000E1
1.988987375E1,1.000000000E0,2.787500000E1,-3.862500000E1
1.990987375E1,9.375000000E-1,2.762500000E1,-3.850000000E1
1.991987375E1,1.250000000E0,2.768750000E1,-3.843750000E1
1.993987219E1,1.250000000E0,2.787500000E1,-3.825000000E1
1.994987375E1,1.187500000E0,2.793750000E1,-3.856250000E1
1.996987219E1,1.187500000E0,2.837500000E1,-3.843750000E1
1.997987375E1,1.125000000E0,2.837500000E1,-3.837500000E1
1.998987375E1,1.250000000E0,2.850000000E1,-3.850000000E1
2.000987219E1,1.375000000E0,2.806250000E1,-3.868750000E1
2.001987375E1,1.250000000E0,2.793750000E1,-3.881250000E1
2.002987375E1,1.375000000E0,2.787500000E1,-3.887500000E1
2.004987375E1,1.062500000E0,2.800000000E1,-3.875000000E1
2.005987375E1,1.000000000E0,2.756250000E1,-3.887500000E1
2.007987375E1,7.500000000E-1,2.725000000E1,-3.900000000E1
2.008987375E1,6.875000000E-1,2.712500000E1,-3.906250000E1
2.010987219E1,6.250000000E-1,2.687500000E1,-3.918750000E1
2.011987375E1,6.875000000E-1,2.668750000E1,-3.937500000E1
2.012988625E1,8.750000000E-1,2.643750000E1,-3.950000000E1
2.014987688E1,6.250000000E-1,2.631250000E1,-3.975000000E1
2.016987219E1,6.875000000E-1,2.618750000E1,-4.000000000E1
2.017987219E1,6.875000000E-1,2.643750000E1,-4.012500000E1
2.018987375E1,5.625000000E-1,2.662500000E1,-4.018750000E1
2.019987375E1,8.125000000E-1,2.662500000E1,-4.012500000E1
2.021987219E1,1.000000000E0,2.681250000E1,-4.025000000E1
2.022987219E1,1.250000000E0,2.681250000E1,-4.025000000E1
2.023987219E1,1.437500000E0,2.681250000E1,-4.012500000E1
2.024987219E1,1.500000000E0,2.687500000E1,-4.006250000E1
2.025987375E1,1.625000000E0,2.681250000E1,-4.006250000E1
2.026987375E1,1.687500000E0,2.675000000E1,-3.993750000E1
2.027987375E1,1.750000000E0,2.643750000E1,-3.981250000E1
2.029987219E1,1.500000000E0,2.650000000E1,-3.975000000E1
2.030987375E1,1.437500000E0,2.637500000E1,-3.968750000E1
2.032987219E1,1.312500000E0,2.650000000E1,-3.968750000E1
2.033987375E1,1.312500000E0,2.631250000E1,-3.975000000E1
2.035987219E1,1.187500000E0,2.656250000E1,-3.975000000E1
2.036987219E1,1.187500000E0,2.656250000E1,-3.968750000E1
2.037987219E1,1.250000000E0,2.668750000E1,-3.962500000E1
2.038987219E1,1.250000000E0,2.668750000E1,-3.968750000E1
2.039987219E1,1.062500000E0,2.668750000E1,-3.962500000E1
2.040987375E1,1.250000000E0,2.668750000E1,-3.975000000E1
2.041987375E1,1.062500000E0,2.675000000E1,-3.981250000E1
2.043987531E1,1.187500000E0,2.693750000E1,-3.956250000E1
2.045987219E1,9.375000000E-1,2.712500000E1,-4.012500000E1
2.046987219E1,9.375000000E-1,2.706250000E1,-4.031250000E1
2.047987375E1,9.375000000E-1,2.706250000E1,-4.056250000E1
2.048987375E1,6.875000000E-1,2.731250000E1,-4.062500000E1
2.050987219E1,7.500000000E-1,2.750000000E1,-4.068750000E1
2.051987219E1,5.625000000E-1,2.731250000E1,-4.056250000E1
2.052987219E1,4.375000000E-1,2.712500000E1,-4.081250000E1
2.053987219E1,5.625000000E-1,2.681250000E1,-4.093750000E1
2.054987375E1,6.250000000E-1,2.675000000E1,-4.068750000E1
2.055987375E1,6.250000000E-1,2.687500000E1,-4.068750000E1
2.057988313E1,6.875000000E-1,2.662500000E1,-4.050000000E1
2.059987219E1,6.875000000E-1,2.668750000E1,-4.043750000E1
2.060987219E1,8.750000000E-1,2.681250000E1,-4.050000000E1
2.061987375E1,8.750000000E-1,2.675000000E1,-4.037500000E1
2.062988625E1,8.750000000E-1,2.712500000E1,-4.031250000E1
2.064987219E1,8.125000000E-1,2.712500000E1,-4.031250000E1
2.065987375E1,8.125000000E-1,2.725000000E1,-4.025000000E1
2.067987219E1,8.125000000E-1,2.731250000E1,-4.018750000E1
2.068987375E1,6.250000000E-1,2.718750000E1,-4.006250000E1
2.069987375E1,5.625000000E-1,2.725000000E1,-3.987500000E1
2.070987375E1,5.625000000E-1,2.750000000E1,-3.987500000E1
2.072987219E1,4.375000000E-1,2.756250000E1,-3.987500000E1
2.073987219E1,3.125000000E-1,2.756250000E1,-4.006250000E1
2.074987219E1,3.750000000E-1,2.743750000E1,-4.006250000E1
2.075987219E1,1.875000000E-1,2.756250000E1,-4.006250000E1
2.076987375E1,2.500000000E-1,2.750000000E1,-3.993750000E1
2.077987375E1,1.875000000E-1,2.775000000E1,-4.006250000E1
2.079987219E1,6.250000000E-2,2.793750000E1,-4.037500000E1
2.080987219E1,0.000000000E0,2.800000000E1,-4.012500000E1
2.081987219E1,0.000000000E0,2.812500000E1,-4.037500000E1
2.082987375E1,3.125000000E-1,2.818750000E1,-4.025000000E1
2.083987375E1,1.875000000E-1,2.831250000E1,-4.018750000E1
2.084987375E1,2.500000000E-1,2.825000000E1,-4.012500000E1
2.086987219E1,3.750000000E-1,2.837500000E1,-4.025000000E1
2.087987219E1,5.625000000E-1,2.856250000E1,-4.018750000E1
2.088987219E1,3.750000000E-1,2.843750000E1,-4.025000000E1
2.089987219E1,1.875000000E-1,2.831250000E1,-4.031250000E1
2.090987375E1,0.000000000E0,2.812500000E1,-4.018750000E1
2.091987375E1,-3.125000000E-1,2.806250000E1,-4.018750000E1
2.093987219E1,-3.750000000E-1,2.800000000E1,-4.062500000E1
2.094987219E1,-6.250000000E-1,2.775000000E1,-4.056250000E1
2.095987219E1,-6.250000000E-1,2.762500000E1,-4.050000000E1
2.096987219E1,-8.125000000E-1,2.737500000E1,-4.043750000E1
2.097987375E1,-7.500000000E-1,2.737500000E1,-4.018750000E1
2.098987375E1,-6.875000000E-1,2.750000000E1,-4.031250000E1
2.100987219E1,-7.500000000E-1,2.750000000E1,-4.025000000E1
2.101987219E1,-1.187500000E0,2.756250000E1,-4.000000000E1
2.102987219E1,-1.187500000E0,2.750000000E1,-4.006250000E1
2.103987219E1,-1.375000000E0,2.756250000E1,-4.025000000E1
2.104987375E1,-1.437500000E0,2.756250000E1,-4.018750000E1
2.105987375E1,-1.500000000E0,2.762500000E1,-4.043750000E1
2.107987219E1,-1.812500000E0,2.743750000E1,-4.062500000E1
2.108987375E1,-1.625000000E0,2.750000000E1,-4.062500000E1
2.110987219E1,-1.312500000E0,2.768750000E1,-4.087500000E1
2.111987375E1,-1.125000000E0,2.768750000E1,-4.075000000E1
2.112988625E1,-1.000000000E0,2.787500000E1,-4.081250000E1
2.114987219E1,-1.000000000E0,2.781250000E1,-4.093750000E1
2.115987219E1,-8.750000000E-1,2.812500000E1,-4.093750000E1
2.116987219E1,-8.125000000E-1,2.806250000E1,-4.087500000E1
2.117987219E1,-9.375000000E-1,2.800000000E1,-4.112500000E1
2.118987375E1,-9.375000000E-1,2.787500000E1,-4.137500000E1
2.119987375E1,-1.000000000E0,2.793750000E1,-4.131250000E1
2.120987375E1,-1.187500000E0,2.812500000E1,-4.156250000E1
2.122987219E1,-8.125000000E-1,2.800000000E1,-4.168750000E1
2.123987375E1,-7.500000000E-1,2.812500000E1,-4.181250000E1
2.125987375E1,-7.500000000E-1,2.837500000E1,-4.193750000E1
2.126987375E1,-9.375000000E-1,2.856250000E1,-4.175000000E1
2.127987375E1,-1.000000000E0,2.862500000E1,-4.156250000E1
2.129987219E1,-1.062500000E0,2.856250000E1,-4.187500000E1
2.130987375E1,-1.000000000E0,2.862500000E1,-4.181250000E1
2.132987219E1,-1.375000000E0,2.843750000E1,-4.175000000E1
2.133987375E1,-1.375000000E0,2.818750000E1,-4.181250000E1
2.134987375E1,-1.250000000E0,2.793750000E1,-4.175000000E1
2.136987219E1,-9.375000000E-1,2.775000000E1,-4.175000000E1
2.137987375E1,-7.500000000E-1,2.756250000E1,-4.168750000E1
2.139987219E1,-5.625000000E-1,2.756250000E1,-4.162500000E1
2.140987375E1,-5.000000000E-1,2.750000000E1,-4.181250000E1
2.141987375E1,-2.500000000E-1,2.725000000E1,-4.162500000E1
2.143987219E1,-1.875000000E-1,2.750000000E1,-4.162500000E1
2.144987219E1,-3.125000000E-1,2.768750000E1,-4.137500000E1
2.145987219E1,-1.250000000E-1,2.775000000E1,-4.150000000E1
2.146987219E1,-1.250000000E-1,2.793750000E1,-4.143750000E1
2.147987375E1,-6.250000000E-2,2.812500000E1,-4.125000000E1
2.148987375E1,-1.875000000E-1,2.812500000E1,-4.125000000E1
2.150987219E1,6.250000000E-2,2.850000000E1,-4.106250000E1
2.151987219E1,1.875000000E-1,2.843750000E1,-4.100000000E1
2.152987219E1,1.875000000E-1,2.856250000E1,-4.112500000E1
2.153987219E1,0.000000000E0,2.862500000E1,-4.125000000E1
2.154987375E1,1.875000000E-1,2.862500000E1,-4.100000000E1
2.155987375E1,1.875000000E-1,2.856250000E1,-4.081250000E1
2.157988156E1,4.375000000E-1,2.843750000E1,-4.075000000E1
2.159987219E1,3.750000000E-1,2.881250000E1,-4.056250000E1
2.160987219E1,5.000000000E-1,2.881250000E1,-4.056250000E1
2.161987375E1,3.750000000E-1,2.900000000E1,-4.050000000E1
2.162988625E1,5.625000000E-1,2.881250000E1,-4.062500000E1
2.164987219E1,6.250000000E-1,2.856250000E1,-4.075000000E1
2.165987219E1,7.500000000E-1,2.875000000E1,-4.068750000E1
2.166987375E1,8.750000000E-1,2.868750000E1,-4.062500000E1
2.168987375E1,1.250000000E0,2.850000000E1,-4.056250000E1
2.169987375E1,1.125000000E0,2.862500000E1,-4.050000000E1
2.170987375E1,1.500000000E0,2.856250000E1,-4.050000000E1
2.172987219E1,1.812500000E0,2.868750000E1,-4.025000000E1
