"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.977547375E1,-5.139994621E-2,-6.967354566E-2,-5.852612853E-1
2.978747219E1,-1.562069636E-2,-7.283259183E-2,-6.175323725E-1
2.979747375E1,2.766346931E-2,-4.438372329E-2,-6.390872002E-1
2.980747375E1,4.283038154E-2,5.235987715E-3,-6.600660682E-1
2.981947375E1,4.433136433E-3,4.375540465E-2,-6.780604124E-1
2.982947375E1,-5.314527452E-2,3.940953314E-2,-6.771877408E-1
2.984147219E1,-1.315803677E-1,3.162536770E-2,-6.645340919E-1
2.985147375E1,-1.490336657E-1,2.227040194E-2,-6.690545082E-1
2.986147375E1,-1.304982603E-1,1.401499379E-2,-6.795090437E-1
2.987347375E1,-7.365289330E-2,3.220132366E-2,-6.822666526E-1
2.988347375E1,-3.995058686E-2,6.134832278E-2,-6.751806140E-1
2.989347375E1,-3.666936606E-2,8.723155409E-2,-6.664714217E-1
2.990547375E1,-3.234095126E-2,1.242848933E-1,-6.672742963E-1
2.991547375E1,-2.186897583E-2,1.637642384E-1,-7.023553848E-1
2.992747219E1,-2.719222941E-2,1.611986160E-1,-7.605271935E-1
2.993747375E1,-1.867502369E-2,1.572716236E-1,-8.069180846E-1
2.994747375E1,1.808161102E-2,1.831199378E-1,-8.395557404E-1
2.995747375E1,7.447320223E-2,2.094046026E-1,-8.588939905E-1
2.996947375E1,1.347219646E-1,2.200511098E-1,-8.773071766E-1
2.997947375E1,1.750041693E-1,2.273465842E-1,-8.929278851E-1
2.999147375E1,2.221804112E-1,2.457249016E-1,-8.939576149E-1
3.000147375E1,2.490584850E-1,2.717477679E-1,-8.732754588E-1
3.001347219E1,2.676636875E-1,2.916270494E-1,-8.350353241E-1
3.002347375E1,2.685887218E-1,2.866354287E-1,-8.067086339E-1
3.003347375E1,2.510132492E-1,2.499660552E-1,-7.754148841E-1
3.004547375E1,2.265611887E-1,1.975014508E-1,-7.465122342E-1
3.005547375E1,2.208365053E-1,1.689827740E-1,-7.184647918E-1
3.006547375E1,2.186897546E-1,1.461364180E-1,-6.899809837E-1
3.007747375E1,1.961226463E-1,1.171464995E-1,-6.587744951E-1
3.008747375E1,1.697856337E-1,8.943066746E-2,-6.349333525E-1
3.009947219E1,1.329940856E-1,6.726498902E-2,-6.070255041E-1
3.010947375E1,1.059763953E-1,5.614724010E-2,-5.812819004E-1
3.011947375E1,8.433430642E-2,4.925319180E-2,-5.595350862E-1
3.013147375E1,7.009242475E-2,4.120722413E-2,-5.379104614E-1
3.014147375E1,5.270894244E-2,3.080506064E-2,-5.164952874E-1
3.015147375E1,4.115486518E-2,6.632251199E-3,-5.051680803E-1
3.016347375E1,2.661627159E-2,-1.401499379E-2,-4.949579239E-1
3.017347375E1,1.473057922E-2,-3.005456924E-2,-4.836481810E-1
3.018547219E1,3.019419499E-3,-4.071853310E-2,-4.780980349E-1
3.019547375E1,5.235987919E-5,-4.979424179E-2,-4.750262499E-1
3.020547375E1,-2.164208330E-3,-5.543165654E-2,-4.726002514E-1
3.021747375E1,-9.424777701E-3,-6.387905031E-2,-4.739616215E-1
3.022747375E1,-3.255039081E-2,-7.860963047E-2,-4.768588543E-1
3.023747375E1,-6.272713095E-2,-8.093091846E-2,-4.819028676E-1
3.024948469E1,-7.831292599E-2,-8.585274220E-2,-4.870341122E-1
3.026147219E1,-5.937610194E-2,-8.506734669E-2,-5.126730204E-1
3.027147219E1,-4.105014354E-2,-6.956882030E-2,-5.363047719E-1
3.028147375E1,-2.417281084E-2,-5.330235511E-2,-5.556080937E-1
3.029147375E1,-1.097812131E-2,-2.209586836E-2,-5.679650307E-1
3.030347375E1,-2.408554312E-3,1.773254573E-2,-5.792747736E-1
3.031347375E1,-8.621926419E-3,4.473278672E-2,-5.837253928E-1
3.032347375E1,-2.403318323E-2,5.838126317E-2,-5.888566375E-1
3.033547375E1,-3.920009360E-2,4.729842395E-2,-6.037791967E-1
3.034747219E1,-5.715953186E-2,2.008873969E-2,-6.154205203E-1
3.035747219E1,-6.951646507E-2,-1.466076588E-3,-6.189635396E-1
3.036747375E1,-7.223917544E-2,-1.588249579E-2,-6.177942157E-1
3.037747375E1,-6.187192351E-2,-1.685987972E-2,-6.081948876E-1
3.038947375E1,-5.785766616E-2,-3.455751808E-3,-5.754175782E-1
3.040147219E1,-7.634069771E-2,1.434660610E-2,-5.411044359E-1
3.041147219E1,-9.073966742E-2,2.045525797E-2,-5.180486441E-1
3.042147375E1,-1.012116447E-1,2.131047100E-2,-4.942947030E-1
3.043147375E1,-1.032536775E-1,2.005383372E-2,-4.804367721E-1
3.044347219E1,-8.667305112E-2,7.051130291E-3,-4.765097797E-1
3.045347375E1,-6.770132482E-2,-1.199041214E-2,-4.815188944E-1
3.046347375E1,-4.785692692E-2,-3.132865950E-2,-4.936489165E-1
3.047547375E1,-3.145083413E-2,-6.368706375E-2,-4.933347702E-1
3.048547375E1,-7.714355364E-3,-4.963716492E-2,-4.792499542E-1
3.049747219E1,5.986479111E-3,7.522369269E-3,-4.483750761E-1
3.050747375E1,-1.148426626E-2,4.848524556E-2,-4.119500518E-1
3.051747375E1,-4.356341809E-2,7.431612164E-2,-3.782477677E-1
3.052947219E1,-8.065166324E-2,9.122835845E-2,-3.444407284E-1
3.053947375E1,-9.981537610E-2,9.517280012E-2,-3.272143304E-1
3.054947375E1,-1.195725054E-1,8.386307210E-2,-3.193079829E-1
3.056147375E1,-1.362054944E-1,6.368706375E-2,-3.142814338E-1
3.057147375E1,-1.335525960E-1,5.544910952E-2,-3.099006712E-1
3.058347219E1,-1.144063324E-1,5.632177368E-2,-2.994112372E-1
3.059347375E1,-9.058258682E-2,6.593853980E-2,-2.921506763E-1
3.060347375E1,-7.127925009E-2,8.326965570E-2,-2.848202884E-1
3.061347375E1,-6.653194875E-2,8.810421824E-2,-2.796890140E-1
3.062548625E1,-7.243116200E-2,8.206538111E-2,-2.855882347E-1
3.063747219E1,-7.173303515E-2,7.902850956E-2,-3.017499745E-1
3.064747375E1,-6.162757427E-2,8.428195119E-2,-3.139149249E-1
3.065747375E1,-4.295255244E-2,9.421287477E-2,-3.292389214E-1
3.066747375E1,-2.994984947E-2,1.071632132E-1,-3.468318284E-1
3.067747375E1,-1.315978263E-2,1.032711342E-1,-3.685088158E-1
3.068947375E1,4.586725309E-2,9.435249865E-2,-3.831346631E-1
3.070147219E1,1.200088412E-1,9.733701497E-2,-4.119500518E-1
3.071147375E1,1.809557378E-1,8.892452717E-2,-4.388455749E-1
3.072147375E1,2.125636488E-1,1.010371074E-1,-4.563686848E-1
3.073347375E1,2.258456051E-1,1.185427606E-1,-4.736300111E-1
3.074347375E1,2.129650712E-1,1.326799244E-1,-4.860043824E-1
3.075547219E1,1.576730460E-1,1.335874945E-1,-5.057440400E-1
3.076547375E1,1.035852879E-1,1.150521040E-1,-5.014680028E-1
3.077547375E1,6.478662044E-2,9.745918214E-2,-4.767890573E-1
3.078747219E1,1.621410809E-2,9.150761366E-2,-4.428598285E-1
3.079747375E1,-3.227113932E-2,8.154178411E-2,-4.402942061E-1
3.080747375E1,-7.881906629E-2,6.798057258E-2,-4.530351162E-1
3.081947375E1,-1.363102198E-1,3.330088034E-2,-4.685510993E-1
3.082947375E1,-1.748121828E-1,3.153809905E-2,-4.857425690E-1
3.084147219E1,-1.973443776E-1,7.466518879E-2,-4.937536418E-1
3.085147375E1,-2.047794759E-1,1.133242249E-1,-4.976806343E-1
3.086147375E1,-2.056172341E-1,1.303237379E-1,-5.121668577E-1
3.087347219E1,-1.823345423E-1,1.265014708E-1,-5.403539538E-1
3.088347375E1,-1.402372122E-1,1.163087413E-1,-5.714557171E-1
3.089347375E1,-8.269369602E-2,9.096655995E-2,-6.000791192E-1
3.090547375E1,-2.443460980E-4,7.593927532E-2,-6.307794452E-1
3.091547375E1,5.009094998E-2,7.152359188E-2,-6.468189955E-1
3.092747219E1,8.649851382E-2,8.014551550E-2,-6.401169300E-1
3.093747375E1,1.005484164E-1,1.005135104E-1,-6.250896454E-1
3.094747375E1,1.008974835E-1,1.123119369E-1,-6.116681099E-1
3.095947219E1,1.020668522E-1,1.176875532E-1,-5.957332253E-1
3.096947375E1,1.175653785E-1,1.054178849E-1,-5.794492960E-1
3.097947375E1,1.458222568E-1,7.483971864E-2,-5.785766244E-1
3.099147375E1,1.827708781E-1,2.689552307E-2,-5.824163556E-1
3.100147375E1,2.091253549E-1,-1.438151300E-2,-5.744576454E-1
3.101347219E1,2.335948646E-1,-2.572615258E-2,-5.427973866E-1
3.102347375E1,2.300867587E-1,-1.926843449E-2,-5.071926713E-1
3.103347375E1,2.024581879E-1,-3.202679008E-2,-4.699124396E-1
3.104347375E1,1.429075599E-1,-4.712389037E-2,-4.412192404E-1
3.105347375E1,8.927359432E-2,-5.733406544E-2,-4.100651145E-1
3.106347375E1,6.021386012E-2,-5.958554149E-2,-3.881437778E-1
3.107547219E1,3.406882659E-2,-7.265805453E-2,-3.898018301E-1
3.108547375E1,1.418952644E-2,-9.250245243E-2,-4.104490876E-1
3.109547375E1,9.773843922E-3,-1.055575162E-1,-4.277278483E-1
3.110547375E1,2.247984149E-2,-1.148077548E-1,-4.255810976E-1
3.111747219E1,3.092723340E-2,-9.555677325E-2,-4.155803323E-1
3.112747375E1,1.682497375E-2,-7.847000659E-2,-3.949156404E-1
3.113747375E1,-7.208209950E-3,-5.548401549E-2,-3.736051917E-1
3.114747375E1,-3.328342736E-2,-2.687807009E-2,-3.616845906E-1
3.115747531E1,-5.222025141E-2,6.091198884E-3,-3.665889502E-1
3.116947219E1,-7.162830979E-2,3.188716620E-2,-3.853337765E-1
3.117947375E1,-7.545058429E-2,3.499384969E-2,-4.169591665E-1
3.118947375E1,-6.590363383E-2,5.176646635E-2,-4.554611146E-1
3.119947375E1,-5.426228791E-2,4.300491139E-2,-4.880638719E-1
3.121147375E1,-3.637266159E-2,2.799508162E-2,-5.062851310E-1
3.122147375E1,-1.310742274E-2,2.197369561E-2,-4.908564091E-1
3.123347375E1,2.113593742E-2,2.755874954E-2,-4.652698636E-1
3.124347375E1,2.905973233E-2,3.251548484E-2,-4.580965638E-1
3.125347375E1,2.757620253E-2,1.057669520E-2,-4.546059072E-1
3.126547375E1,1.396263391E-2,-1.350884791E-2,-4.632453024E-1
3.127547375E1,1.684242673E-2,-1.532399096E-2,-4.780456722E-1
3.128747219E1,1.682497375E-2,-9.285151958E-3,-4.851142764E-1
3.129747375E1,9.424777818E-4,-5.288347602E-3,-4.797735512E-1
3.130747375E1,-2.429498360E-2,-1.303760987E-2,-4.723559022E-1
3.131747375E1,-3.977605328E-2,-4.022983834E-2,-4.626169801E-1
3.132747375E1,-4.192280769E-2,-6.202900037E-2,-4.470486343E-1
3.133747375E1,-4.551818594E-2,-6.981316954E-2,-4.298920333E-1
3.134947219E1,-6.054547057E-2,-8.016297221E-2,-4.136779308E-1
3.135947219E1,-7.656759769E-2,-7.091272622E-2,-4.098556638E-1
3.136947375E1,-8.288568258E-2,-6.180210784E-2,-4.139048159E-1
3.137947375E1,-8.199556917E-2,-4.201007634E-2,-4.253716469E-1
3.138947375E1,-6.642723083E-2,-2.427753061E-2,-4.431740046E-1
3.139947375E1,-5.037020147E-2,2.565633971E-3,-4.703487754E-1
3.140947375E1,-5.616469681E-2,3.012438305E-2,-4.846255779E-1
3.142147375E1,-8.321730047E-2,5.665338784E-2,-4.932649434E-1
3.143147375E1,-1.245816052E-1,6.290166825E-2,-4.846779406E-1
3.144347219E1,-1.603783071E-1,6.503096968E-2,-4.644844830E-1
3.145347375E1,-1.821949184E-1,6.658431143E-2,-4.574857056E-1
3.146347375E1,-1.868898571E-1,6.658431143E-2,-4.664217830E-1
3.147547375E1,-1.645496339E-1,6.407103688E-2,-4.812396467E-1
3.148547375E1,-1.366767287E-1,7.115707546E-2,-4.973315597E-1
3.149547375E1,-1.091877967E-1,7.735299319E-2,-5.045921206E-1
3.150747375E1,-9.142034501E-2,8.620180935E-2,-5.176821351E-1
3.151747375E1,-8.733627200E-2,7.979645580E-2,-5.182231665E-1
3.152747375E1,-9.789551795E-2,6.241297349E-2,-5.064596534E-1
3.153747375E1,-1.056447774E-1,5.471607298E-2,-4.919734001E-1
3.154947375E1,-1.055400595E-1,4.883431271E-2,-4.869468510E-1
3.156147375E1,-8.517206460E-2,4.279547185E-2,-4.934220314E-1
3.157147375E1,-5.951572582E-2,4.183554277E-2,-5.025151968E-1
3.158347219E1,-2.286381274E-2,2.101376466E-2,-5.302309990E-1
3.159347375E1,1.075122785E-2,-1.623156248E-3,-5.613851547E-1
3.160347375E1,4.263839498E-2,-2.277654596E-2,-5.832017660E-1
3.161347375E1,6.593853980E-2,-4.098033160E-2,-5.805488825E-1
3.162548625E1,7.845254987E-2,-4.858996719E-2,-5.719094872E-1
3.163747375E1,7.154104859E-2,-6.476917118E-2,-5.669353008E-1
3.164747375E1,5.927138031E-2,-8.068656921E-2,-5.593780279E-1
3.165747375E1,5.014330894E-2,-1.144936010E-1,-5.575803518E-1
3.166747375E1,5.750859901E-2,-1.481609941E-1,-5.737246275E-1
3.167747375E1,8.389797807E-2,-1.653524935E-1,-5.997300148E-1
3.168947375E1,1.230457127E-1,-1.411098689E-1,-6.096958518E-1
3.170147219E1,1.339016557E-1,-9.622000158E-2,-6.014753580E-1
3.171147375E1,1.098859310E-1,-8.798204362E-2,-6.053150892E-1
3.172147375E1,9.347983450E-2,-1.042136103E-1,-6.038315296E-1
3.173147375E1,1.097462997E-1,-1.311265826E-1,-6.020163894E-1
3.174347375E1,1.855110526E-1,-1.421745270E-1,-6.034824848E-1
3.175347375E1,2.659707367E-1,-1.283515096E-1,-6.015277505E-1
3.176547375E1,3.131993413E-1,-1.217192635E-1,-5.907939672E-1
3.177547375E1,3.015579879E-1,-1.459444314E-1,-5.793271661E-1
3.178747219E1,2.591115832E-1,-1.874658167E-1,-5.644569397E-1
3.179747375E1,2.284286916E-1,-2.052507252E-1,-5.585402846E-1
3.180747375E1,2.198416740E-1,-1.962448210E-1,-5.510004163E-1
3.181747375E1,2.491632104E-1,-1.628566682E-1,-5.624323487E-1
3.182947375E1,2.760412693E-1,-1.123293936E-1,-5.918411613E-1
3.183947375E1,2.816612422E-1,-7.751007378E-2,-6.071302295E-1
3.184947375E1,2.554813027E-1,-4.588470608E-2,-6.106732488E-1
3.186147375E1,1.891587824E-1,-2.904227935E-2,-6.039013863E-1
3.187147375E1,1.437453181E-1,-3.857177496E-2,-5.772676468E-1
3.188347375E1,1.133416817E-1,-5.377359316E-2,-5.245237947E-1
3.189347375E1,9.491100162E-2,-6.637486815E-2,-4.996702969E-1
3.190547375E1,6.435029209E-2,-9.873327613E-2,-4.720242918E-1
3.191547375E1,4.386012256E-2,-1.399055868E-1,-4.485321641E-1
3.192747375E1,2.754129469E-2,-1.651605070E-1,-4.468217492E-1
3.193747375E1,2.649409883E-2,-1.604830176E-1,-4.598593414E-1
3.194747375E1,3.237585723E-2,-1.588075012E-1,-4.588470459E-1
3.195747375E1,3.263765574E-2,-1.347045153E-1,-4.567701221E-1
3.196747375E1,2.281145379E-2,-1.206720620E-1,-4.538903236E-1
3.197747375E1,-4.625122529E-3,-1.082453206E-1,-4.459141791E-1
3.198747375E1,-3.991568089E-2,-8.974482864E-2,-4.307996035E-1
3.199747375E1,-7.463027537E-2,-7.731808722E-2,-4.103967249E-1
3.200747375E1,-1.003738865E-1,-7.751007378E-2,-4.020016789E-1
3.201747375E1,-1.159771308E-1,-8.587019891E-2,-4.035026729E-1
3.202747375E1,-1.174606606E-1,-9.993755072E-2,-4.118802547E-1
3.203747375E1,-1.011243761E-1,-1.078089848E-1,-4.272042513E-1
3.204947375E1,-4.941027239E-2,-1.029744223E-1,-4.556531012E-1
3.205947375E1,-3.141592606E-4,-9.320057929E-2,-4.642052054E-1
3.207147375E1,3.509857133E-2,-4.270820692E-2,-4.539426863E-1
3.208347219E1,5.338962004E-2,2.096140385E-2,-4.314628541E-1
3.209347375E1,5.860815570E-2,4.110250250E-2,-4.166624546E-1
3.210347375E1,6.288421154E-2,4.009021446E-2,-4.133114219E-1
3.211547219E1,6.984807551E-2,4.675737023E-2,-4.124736488E-1
3.212548625E1,7.571238279E-2,4.946263134E-2,-4.068188071E-1
3.213747219E1,8.443903178E-2,4.954989627E-2,-3.911108375E-1
3.214747375E1,7.606144994E-2,3.895574808E-2,-3.686484396E-1
3.215747375E1,4.291764647E-2,1.499237865E-2,-3.442312777E-1
3.216747375E1,9.599310579E-4,-1.080358773E-2,-3.113842010E-1
3.217747375E1,-2.719222941E-2,-1.478293911E-2,-2.739817798E-1
3.218947375E1,-3.614576906E-2,5.410520826E-4,-2.282192558E-1
3.220147219E1,-3.139847144E-2,1.600466855E-2,-1.842544079E-1
3.221147375E1,-2.569124661E-2,3.110176697E-2,-1.581268311E-1
3.222147375E1,-1.980948634E-2,2.869321220E-2,-1.422443390E-1
3.223347375E1,-2.530727349E-2,-4.031710327E-3,-1.326275766E-1
3.224347375E1,-4.989896342E-2,-4.040437192E-2,-1.092227027E-1
3.225347375E1,-6.798057258E-2,-7.635815442E-2,-9.178686142E-2
3.226547375E1,-7.747516781E-2,-1.251401007E-1,-6.736970693E-2
3.227547375E1,-4.628613219E-2,-1.453161091E-1,-4.141666368E-2
3.228747219E1,1.665044017E-2,-1.314232945E-1,-3.117158078E-2
3.229747375E1,6.635741889E-2,-9.360200912E-2,-2.846631967E-2
3.230747375E1,1.081755087E-1,-6.009168550E-2,-1.567305624E-2
3.231747375E1,1.345299780E-1,-3.354522958E-2,-4.084070213E-3
3.232947375E1,1.412669420E-1,-1.652826741E-2,4.345869645E-3
3.233947375E1,1.322261393E-1,-1.043706853E-2,7.173303049E-3
3.235147375E1,1.064301804E-1,-3.134611249E-2,1.244419720E-2
3.236147375E1,6.572909653E-2,-5.953317881E-2,3.380702808E-2
3.237347219E1,3.255039081E-2,-7.850491256E-2,6.607816368E-2
3.238347375E1,1.994911395E-2,-7.899360359E-2,8.955284208E-2
3.239347375E1,4.485496320E-3,-8.182103187E-2,1.015258059E-1
3.240547375E1,8.133234456E-3,-7.660250366E-2,7.909832150E-2
3.241547375E1,2.323033288E-2,-6.702063978E-2,4.494222626E-2
3.242547375E1,3.262020275E-2,-5.475097895E-2,1.900663599E-2
3.243747375E1,3.665191308E-2,-3.436553106E-2,4.101523664E-3
3.244747375E1,3.427826613E-2,-3.160791099E-2,-1.605702913E-3
3.245747375E1,2.448697016E-2,-3.420845419E-2,-1.553343050E-2
3.246947375E1,1.953023486E-2,-4.103269055E-2,-2.904227935E-2
3.247947375E1,3.467969224E-2,-3.008947708E-2,-3.085742146E-2
3.249147375E1,7.454301417E-2,-4.258603323E-3,-3.736750036E-2
3.250147375E1,1.206371561E-1,1.965240762E-2,-6.167993695E-2
3.251347219E1,1.866455078E-1,3.836233541E-2,-8.972737938E-2
3.252347375E1,2.504896522E-1,5.007349700E-2,-1.068839654E-1
3.253347375E1,3.005805910E-1,6.949900836E-2,-1.123293936E-1
3.254547219E1,3.484026194E-1,1.052258983E-1,-1.050688177E-1
3.255547375E1,3.329913616E-1,1.132020578E-1,-1.068316028E-1
3.256547375E1,2.710670829E-1,6.161012128E-2,-1.159073189E-1
3.257548156E1,2.540675700E-1,1.021017600E-2,-1.197295859E-1
3.258747219E1,3.184353113E-1,1.153662615E-2,-1.085769311E-1
3.259747375E1,3.657686412E-1,2.412045002E-2,-8.382816613E-2
3.260947375E1,3.640233278E-1,4.138175771E-2,-4.248131439E-2
3.261947375E1,3.141767085E-1,4.150392860E-2,6.492624991E-3
3.263147219E1,2.204699963E-1,1.328195538E-2,4.499458894E-2
3.264147375E1,1.251575649E-1,-3.670427576E-2,4.485496134E-2
3.265147375E1,5.129522830E-2,-6.414084882E-2,3.052580915E-2
3.266347375E1,2.026327327E-2,-6.136577576E-2,9.843656793E-3
3.267347375E1,3.136356547E-2,-2.958333120E-2,-1.382300723E-2
3.268347375E1,6.382668763E-2,2.007128671E-3,-3.618067503E-2
3.269347375E1,9.398598224E-2,3.368485346E-2,-5.166174471E-2
3.270347375E1,1.164832711E-1,5.750859901E-2,-5.892231688E-2
3.271547219E1,1.194328815E-1,6.297148019E-2,-6.435029209E-2
3.272547219E1,1.095194072E-1,5.944591388E-2,-6.698573381E-2
3.273547375E1,8.288568258E-2,5.237733200E-2,-7.236135006E-2
3.274747219E1,4.127703607E-2,3.021164984E-2,-4.584980011E-2
3.275747375E1,3.101450019E-2,1.129228063E-2,-1.687733456E-2
3.276747375E1,3.790855035E-2,6.928957067E-3,-1.692969352E-3
3.277747375E1,5.630432069E-2,7.749261800E-3,3.490658419E-4
3.278947219E1,6.101670861E-2,1.745329246E-5,1.045452245E-2
3.279947375E1,4.660028964E-2,-6.091198884E-3,2.638937905E-2
3.281147219E1,3.012438305E-2,-4.520402849E-2,5.316272750E-2
3.282147375E1,2.853613347E-2,-7.141887397E-2,6.869615614E-2
3.283347219E1,4.145156965E-2,-9.279915690E-2,8.733627200E-2
3.284347219E1,4.426154867E-2,-1.059938446E-1,1.015781611E-1
3.285347219E1,3.059562109E-2,-1.176177412E-1,1.054004356E-1
3.286347219E1,1.598721556E-2,-1.324530393E-1,1.059240326E-1
3.287347219E1,4.625122529E-3,-1.419301778E-1,1.009323895E-1
3.288347375E1,-3.839724232E-4,-1.468171030E-1,8.890707046E-2
3.289347375E1,-1.155408006E-2,-1.535540670E-1,7.421139628E-2
3.290347375E1,-3.600614145E-2,-1.643925607E-1,6.414084882E-2
3.291547375E1,-8.079128712E-2,-1.567829251E-1,5.227261037E-2
3.292547375E1,-1.064999923E-1,-1.481609941E-1,6.719517708E-2
3.293747375E1,-1.242150813E-1,-1.172686741E-1,7.960446924E-2
3.294747375E1,-1.368861794E-1,-8.754571527E-2,8.318239450E-2
3.295947219E1,-1.564338654E-1,-6.515314430E-2,8.632398397E-2
3.296947375E1,-1.573065221E-1,-5.473352596E-2,7.913322747E-2
3.297947375E1,-1.599245220E-1,-3.946189582E-2,6.473426521E-2
3.299147375E1,-1.426632106E-1,-3.412118554E-2,1.331686229E-2
3.300147375E1,-1.412494928E-1,-3.342305496E-2,-2.741912194E-2
3.301147375E1,-1.251575649E-1,-4.532619938E-2,-6.942919642E-2
3.302347375E1,-9.798278660E-2,-5.635667965E-2,-1.062905490E-1
3.303347375E1,-6.773623079E-2,-5.311036855E-2,-1.080882400E-1
3.304547219E1,-1.884955540E-2,-4.392993823E-2,-8.695230633E-2
3.305547375E1,-6.108652451E-4,-4.406956211E-2,-6.117378920E-2
3.306547375E1,-9.878563695E-3,-6.606071442E-2,-4.190535471E-2
3.307747375E1,-4.066617042E-2,-9.716247767E-2,-2.888519876E-2
3.308747375E1,-6.058037654E-2,-1.160120368E-1,-2.424262278E-2
3.309947219E1,-7.244861871E-2,-1.091005281E-1,-2.897246554E-2
3.310947375E1,-7.354817539E-2,-8.217009902E-2,-2.679080330E-2
3.311947375E1,-8.161159605E-2,-4.858996719E-2,-1.638864167E-2
3.313147219E1,-1.000597253E-1,-2.844886621E-3,-8.726646192E-3
3.314147375E1,-1.114218161E-1,4.642575979E-3,2.722713631E-3
3.315147375E1,-1.166403517E-1,5.410520826E-4,2.740166849E-3
3.316347375E1,-1.241627261E-1,-1.324704941E-2,-9.180432186E-3
3.317347375E1,-1.144412383E-1,-3.455751762E-2,-1.883210242E-2
3.318347375E1,-9.349729121E-2,-5.893976986E-2,-4.110250250E-2
3.319547375E1,-6.298892945E-2,-8.628907800E-2,-7.323401421E-2
3.320547375E1,-3.808308393E-2,-9.981537610E-2,-9.386380762E-2
3.321747219E1,-1.385791413E-2,-1.002691686E-1,-1.104793400E-1
3.322747375E1,-4.101523664E-3,-9.166469425E-2,-1.250179410E-1
3.323747375E1,-7.051130291E-3,-7.920303941E-2,-1.273741275E-1
3.324947375E1,-4.834562074E-3,-4.550073296E-2,-1.253844500E-1
3.325947375E1,1.623156248E-3,-1.027998887E-2,-1.213527396E-1
3.326947375E1,1.553343027E-3,1.221730467E-2,-1.141968891E-1
3.327947375E1,-1.134464052E-3,2.272418700E-2,-1.031838655E-1
3.329147375E1,-1.919862116E-4,3.422590718E-2,-9.620254487E-2
3.330347219E1,1.048942842E-2,3.827507049E-2,-9.831439704E-2
3.331347375E1,2.588323317E-2,5.668829381E-2,-9.025097638E-2
3.332347375E1,3.474950418E-2,4.096287861E-2,-8.557349443E-2
3.333547375E1,3.520328924E-2,3.080506064E-2,-7.932521403E-2
3.334547375E1,2.436479554E-2,2.944370359E-2,-7.934267074E-2
3.335747375E1,-5.340707488E-3,1.719149388E-2,-7.337363809E-2
3.336747375E1,-2.713987045E-2,5.253441166E-3,-6.895796210E-2
3.337747375E1,-3.164282069E-2,7.400196046E-3,-7.171557844E-2
3.338747375E1,-2.312561311E-2,3.385938704E-3,-7.763224840E-2
3.339747375E1,-1.038470864E-2,-1.385791413E-2,-8.787732571E-2
3.340747375E1,3.769911127E-3,-3.647737950E-2,-1.111949235E-1
3.341747375E1,3.502875939E-2,-6.497860700E-2,-1.437976807E-1
3.342747375E1,7.759733498E-2,-8.529423922E-2,-1.824741662E-1
3.343747375E1,1.254018992E-1,-7.307693362E-2,-2.128603607E-1
3.344747375E1,1.471138000E-1,-4.803146049E-2,-2.294409871E-1
3.345747375E1,1.449496001E-1,-6.789330859E-3,-2.348340452E-1
3.346747375E1,1.396437883E-1,4.124213010E-2,-2.337868512E-1
3.347747375E1,1.395041645E-1,7.059856504E-2,-2.310815901E-1
3.348747375E1,1.481784582E-1,7.162830979E-2,-2.380105555E-1
3.349747375E1,1.621934474E-1,5.705481395E-2,-2.512226999E-1
3.350747375E1,1.765225977E-1,5.059709400E-2,-2.620961070E-1
3.351747375E1,1.683544517E-1,5.684537441E-2,-2.598620653E-1
3.352747375E1,1.224173903E-1,5.105087906E-2,-2.482730895E-1
3.353747375E1,7.068583369E-2,1.832595654E-2,-2.421469837E-1
3.354747375E1,6.269222498E-2,-1.593485661E-2,-2.586577833E-1
3.355747375E1,9.347983450E-2,-2.136282995E-2,-2.826560736E-1
3.356947219E1,1.438151300E-1,-2.530727303E-3,-3.195174336E-1
3.357947375E1,1.695761830E-1,8.639379404E-3,-3.467271030E-1
3.358947375E1,1.825788915E-1,1.876228862E-2,-3.675663471E-1
3.359947375E1,1.867676824E-1,4.848524556E-2,-3.873060048E-1
3.360947375E1,1.971174777E-1,7.569492608E-2,-3.727499545E-1
3.361947375E1,1.998925656E-1,9.974556416E-2,-3.491880298E-1
