"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.762835333E0,1.553148031E-1,1.359125495E0,-1.994725317E-1
3.772791333E0,5.377050638E-1,1.364246368E0,1.624891162E-1
3.782747333E0,7.050957084E-1,1.134416103E0,4.229728878E-1
3.792703333E0,6.535062790E-1,8.016619086E-1,5.381236672E-1
3.802659333E0,4.652745724E-1,4.693502784E-1,4.924206138E-1
3.812615333E0,1.939281374E-1,1.897906661E-1,3.173285723E-1
3.822571333E0,-1.635879129E-1,-3.304107860E-2,5.202848092E-2
3.832526333E0,-5.635818839E-1,-1.866940558E-1,-2.413621992E-1
3.842482333E0,-8.701599240E-1,-2.459419221E-1,-4.918242395E-1
3.852438333E0,-1.031600714E0,-2.412031293E-1,-6.230468154E-1
3.862394333E0,-1.040078163E0,-1.758465022E-1,-6.374867558E-1
3.872350333E0,-9.372074604E-1,-3.879523277E-2,-5.662420392E-1
3.882306333E0,-7.709172368E-1,9.837300330E-2,-4.374510348E-1
3.892262333E0,-5.686330795E-1,2.187910974E-1,-2.852485180E-1
3.902218333E0,-3.345628381E-1,2.983799279E-1,-1.210414767E-1
3.912174333E0,-1.168862879E-1,3.041983247E-1,-2.210677369E-3
3.922129333E0,7.773299515E-2,2.853980064E-1,2.192928083E-2
3.932085333E0,2.395388931E-1,2.424000055E-1,-1.537051238E-2
3.942041333E0,3.371557295E-1,1.893628836E-1,-7.691776007E-2
3.951997333E0,3.816956580E-1,1.449685097E-1,-1.239457577E-1
3.961953333E0,3.669169843E-1,8.718563616E-2,-1.271671057E-1
3.971909333E0,3.102082610E-1,3.875245154E-2,-9.613055736E-2
3.981865333E0,2.463072836E-1,-3.353721462E-3,-3.789122403E-2
3.991821333E0,1.967753023E-1,-3.618243709E-2,2.409116365E-2
4.001776333E0,1.722505093E-1,-7.335457206E-2,5.884009227E-2
4.011732333E0,1.538209021E-1,-1.307486147E-1,3.930607066E-2
4.021688333E0,1.450042427E-1,-2.215051502E-1,-3.386587650E-2
4.031644333E0,1.497461498E-1,-2.996819317E-1,-1.445503384E-1
4.041600333E0,1.801895499E-1,-3.026164472E-1,-2.359191328E-1
4.051556333E0,2.352296859E-1,-2.419899106E-1,-2.882136703E-1
4.061512333E0,3.256061673E-1,-1.354054064E-1,-2.768518329E-1
4.071468333E0,4.202941060E-1,-3.858413547E-2,-1.931436211E-1
4.081424333E0,4.722968638E-1,1.648524031E-2,-5.521824956E-2
4.091379333E0,4.659085274E-1,6.564994901E-2,1.045437679E-1
4.101335333E0,4.116034806E-1,1.093886420E-1,2.598526776E-1
4.111291333E0,3.717746437E-1,1.225528941E-1,3.797885776E-1
4.121247333E0,3.698116243E-1,9.632315487E-2,4.320600331E-1
4.131203333E0,4.170780182E-1,2.625401132E-3,4.197191596E-1
4.141159333E0,5.079490542E-1,-8.815430105E-2,3.444238901E-1
4.151115333E0,6.093714237E-1,-1.244275793E-1,2.386283278E-1
4.161071333E0,6.931182742E-1,-1.084571332E-1,1.416866034E-1
4.171027333E0,7.128245831E-1,9.251153097E-5,1.243414432E-1
4.180982333E0,6.486802101E-1,1.938326806E-1,2.014388889E-1
4.190938333E0,4.841154814E-1,3.943976164E-1,3.135474622E-1
4.200894333E0,2.500542700E-1,5.045036077E-1,4.042267799E-1
4.210850333E0,1.429012232E-2,5.095977187E-1,4.351328015E-1
4.220806333E0,-1.192594096E-1,4.830782413E-1,3.485108316E-1
4.230762333E0,-9.628264606E-2,4.842857122E-1,1.681641787E-1
4.240718333E0,7.140941918E-2,5.197675228E-1,3.453127667E-2
4.250674333E0,2.973279953E-1,5.386157632E-1,2.986318432E-2
4.260629333E0,4.538907111E-1,4.768730402E-1,1.365888417E-1
4.270585333E0,4.889952540E-1,3.714942336E-1,2.963348627E-1
4.280541333E0,4.131249785E-1,2.119812816E-1,4.548800290E-1
4.290497333E0,2.441812158E-1,-1.492155809E-2,5.713778734E-1
4.300453333E0,-1.179144252E-2,-3.019197583E-1,6.105875969E-1
4.310409333E0,-3.093542755E-1,-5.802069902E-1,5.350856781E-1
4.320365333E0,-5.746972561E-1,-7.280238867E-1,3.431876004E-1
4.330321333E0,-7.813695669E-1,-6.712318063E-1,8.778026700E-2
4.340277333E0,-9.318962097E-1,-4.510935545E-1,-1.611786783E-1
4.350232333E0,-1.037398219E0,-1.456240565E-1,-3.301755786E-1
4.360188333E0,-1.095513463E0,1.256979853E-1,-3.634664416E-1
4.370144333E0,-1.089070320E0,3.187271059E-1,-2.750340104E-1
4.380100333E0,-9.990699291E-1,3.730992675E-1,-1.101172194E-1
4.390056333E0,-8.329147100E-1,2.901988029E-1,3.403839096E-2
4.400012333E0,-6.013991833E-1,1.151694655E-1,1.145367026E-1
4.409968333E0,-3.368554711E-1,-9.382651746E-2,1.380394548E-1
4.419924333E0,-1.001563817E-1,-2.938083410E-1,1.304989755E-1
4.429880333E0,6.821504980E-2,-4.311757982E-1,1.101002172E-1
4.439835333E0,1.544311643E-1,-5.158182383E-1,9.481553733E-2
4.449791333E0,1.700558513E-1,-5.373333693E-1,8.874093741E-2
4.459747333E0,1.306471974E-1,-4.977782369E-1,9.671498090E-2
4.469703333E0,3.579961509E-2,-4.381797016E-1,1.021719798E-1
4.479659333E0,-7.420704514E-2,-3.986184597E-1,7.877451181E-2
4.489615333E0,-1.388116032E-1,-3.664125800E-1,2.006192692E-2
4.499571333E0,-1.662253886E-1,-3.772998452E-1,-4.758289456E-2
4.509527333E0,-1.412249953E-1,-3.635658622E-1,-1.230344996E-1
4.519482333E0,-8.342027664E-2,-3.301490247E-1,-2.006794810E-1
4.529438333E0,-8.431589231E-4,-2.880671620E-1,-2.667466104E-1
4.539394333E0,5.620734394E-2,-2.410421222E-1,-3.303367794E-1
4.549350333E0,9.935687482E-2,-1.695933342E-1,-3.618478775E-1
4.559306333E0,1.137866825E-1,-6.981693953E-2,-3.543593287E-1
4.569262333E0,1.078542918E-1,3.693889081E-2,-3.055978715E-1
4.579218333E0,9.774492681E-2,9.673964232E-2,-2.350853384E-1
4.589174333E0,8.241119981E-2,8.409115672E-2,-2.053231299E-1
4.599129333E0,1.009835526E-1,-4.970270209E-3,-2.234150469E-1
4.609085333E0,1.691382080E-1,-2.113937438E-1,-2.445394844E-1
4.619041333E0,2.795701921E-1,-4.729039073E-1,-2.889223993E-1
4.628997333E0,4.241070151E-1,-6.691887379E-1,-3.431869745E-1
4.638953333E0,5.431060791E-1,-7.498622537E-1,-3.923308253E-1
4.648909333E0,6.296009421E-1,-6.715946198E-1,-4.217775166E-1
4.658865333E0,6.396162510E-1,-4.114881754E-1,-4.117650986E-1
4.668821333E0,5.403476357E-1,-4.845451564E-2,-3.804945350E-1
4.678776333E0,3.108372092E-1,2.317041606E-1,-3.418454230E-1
4.688732333E0,-5.339765549E-2,3.453375697E-1,-3.018287122E-1
4.698688750E0,-5.355613232E-1,2.777209878E-1,-3.030950427E-1
4.708644750E0,-1.038542509E0,1.474712342E-1,-4.150834084E-1
4.718600750E0,-1.411077738E0,1.311705559E-1,-5.793889761E-1
4.728556750E0,-1.534840941E0,3.737712204E-1,-7.586655617E-1
4.738512750E0,-1.396316409E0,7.397215366E-1,-9.033079147E-1
4.748468750E0,-1.086409688E0,1.058229446E0,-8.761587739E-1
4.758424750E0,-7.075012922E-1,1.202918530E0,-6.207517982E-1
4.768379750E0,-3.555167913E-1,1.124706626E0,-2.557474971E-1
4.778335750E0,-4.347338527E-2,8.772557974E-1,8.177141100E-2
4.788291750E0,1.800206751E-1,5.092121959E-1,3.471987844E-1
4.798247750E0,2.646261156E-1,1.103359386E-1,5.044445992E-1
4.808203750E0,2.304551154E-1,-1.744335592E-1,5.264966488E-1
4.818159750E0,1.604123861E-1,-2.963573337E-1,4.214032292E-1
4.828115750E0,9.302557260E-2,-2.691462934E-1,2.296471745E-1
4.838071750E0,-8.191621164E-4,-1.634163857E-1,1.616791077E-2
4.848026750E0,-1.521305293E-1,-1.113546826E-2,-1.677900702E-1
4.857982750E0,-3.131260872E-1,1.422303915E-1,-2.750906944E-1
4.867938750E0,-3.640725315E-1,3.292590082E-1,-2.884250283E-1
4.877894750E0,-2.607418895E-1,4.786048234E-1,-1.966440082E-1
4.887850750E0,-3.437167779E-2,5.335754752E-1,-4.359248653E-2
4.897806750E0,2.195442170E-1,4.858947992E-1,9.513450414E-2
4.907762750E0,4.199655056E-1,3.803271651E-1,1.758335531E-1
4.917718750E0,5.449004769E-1,2.367950380E-1,1.920255721E-1
4.927673750E0,5.976358652E-1,1.242233664E-1,1.591476351E-1
4.937629750E0,5.918027163E-1,7.415886223E-2,1.027565300E-1
4.947585750E0,5.167924762E-1,3.263036907E-2,1.326983562E-3
4.957541750E0,4.153028727E-1,-1.474338584E-3,-1.026896983E-1
4.967497750E0,3.057029843E-1,-4.644792899E-2,-1.719979048E-1
4.977453750E0,1.932651103E-1,-1.215906143E-1,-2.035587579E-1
4.987409750E0,1.122902706E-1,-1.857070327E-1,-2.038815618E-1
4.997365750E0,8.748425543E-2,-2.080291212E-1,-1.932848394E-1
5.007320750E0,1.123604625E-1,-2.145572454E-1,-1.751026660E-1
5.017276750E0,1.471240371E-1,-2.016755342E-1,-1.526916325E-1
5.027232750E0,1.871493459E-1,-1.438492835E-1,-1.506906748E-1
5.037188750E0,2.179229707E-1,-7.478287816E-2,-1.661308855E-1
5.047144750E0,2.289853692E-1,-5.869518500E-3,-1.874106228E-1
5.057100750E0,1.937919557E-1,1.553989947E-2,-2.123708278E-1
5.067056750E0,1.409611702E-1,-3.296018019E-2,-2.266048044E-1
5.077012750E0,1.022784859E-1,-1.241801083E-1,-2.430215925E-1
5.086967750E0,9.976015240E-2,-2.019331753E-1,-2.545952499E-1
5.096923750E0,1.454429626E-1,-2.673159242E-1,-2.475080341E-1
5.106879750E0,2.364502400E-1,-3.052280843E-1,-2.013461590E-1
5.116835750E0,3.563707769E-1,-2.575007677E-1,-1.042526364E-1
5.126791750E0,4.671583772E-1,-1.745094657E-1,1.730179414E-2
5.136747750E0,5.473296642E-1,-1.125792563E-1,1.129556149E-1
5.146703750E0,5.808655620E-1,-1.164503321E-1,1.322098821E-1
5.156659750E0,5.900643468E-1,-1.604492068E-1,7.321127504E-2
5.166614750E0,5.972611904E-1,-1.977762580E-1,5.324979313E-3
5.176570750E0,5.830076337E-1,-2.026650161E-1,-2.463451773E-2
5.186526750E0,4.917057455E-1,-2.040812969E-1,-2.064776421E-2
5.196482750E0,2.925628126E-1,-2.156804204E-1,2.387522906E-2
5.206438750E0,1.378670707E-2,-2.098255008E-1,5.627723783E-2
5.216394750E0,-2.234098613E-1,-9.471435845E-2,1.729840296E-3
5.226350750E0,-3.319986463E-1,1.097922772E-1,-1.108112335E-1
5.236306750E0,-2.688617706E-1,3.269919455E-1,-2.159712166E-1
5.246261750E0,-9.408990294E-2,4.506940544E-1,-2.080006599E-1
5.256217750E0,6.317561120E-2,4.436276257E-1,-8.105202764E-2
5.266173750E0,1.465034336E-1,3.050421178E-1,1.117121726E-1
5.276129750E0,1.361975223E-1,8.003006130E-2,2.878927886E-1
5.286085750E0,5.358079821E-2,-1.363992393E-1,3.844270706E-1
5.296041750E0,-4.964599013E-2,-2.631169558E-1,4.158079028E-1
5.305997750E0,-1.500503123E-1,-2.611533701E-1,3.693226576E-1
5.315953750E0,-2.349838465E-1,-1.329421401E-1,2.623181641E-1
5.325908750E0,-2.962406874E-1,5.110667273E-2,1.465151161E-1
5.335864750E0,-3.324080110E-1,2.208006233E-1,8.591648191E-2
5.345820750E0,-3.547849655E-1,3.457229137E-1,8.983366191E-2
5.355776750E0,-3.746681213E-1,4.090182483E-1,1.393149346E-1
5.365732750E0,-3.892960846E-1,4.334000349E-1,1.893290877E-1
5.375688750E0,-3.855753541E-1,4.198054075E-1,2.271955162E-1
5.385644750E0,-3.489785194E-1,3.660892248E-1,2.658094764E-1
5.395600750E0,-2.887644470E-1,2.563246489E-1,2.940941155E-1
5.405555750E0,-2.241071016E-1,1.258313060E-1,3.030762672E-1
5.415511750E0,-1.731672287E-1,-1.593168639E-2,2.778036594E-1
5.425467750E0,-1.437695473E-1,-1.117639318E-1,2.220770568E-1
5.435423750E0,-1.208474636E-1,-1.486042291E-1,1.702538133E-1
5.445379750E0,-1.028328985E-1,-1.532000899E-1,1.457046568E-1
5.455335750E0,-7.814726233E-2,-1.321387440E-1,1.578790247E-1
5.465291750E0,-6.794492900E-2,-8.962241560E-2,1.958645880E-1
5.475247750E0,-8.091452718E-2,-5.436642841E-2,2.389302999E-1
5.485202750E0,-1.358938813E-1,-2.746131085E-2,2.484050244E-1
5.495158750E0,-2.181623876E-1,-8.824508637E-3,2.231124490E-1
5.505114750E0,-2.965577245E-1,-3.594508395E-3,1.598483473E-1
5.515070750E0,-3.480510116E-1,8.782798424E-3,7.190597057E-2
5.525026750E0,-3.556210697E-1,3.342151642E-2,-1.347198151E-2
5.534982750E0,-3.163951039E-1,6.509981304E-2,-6.796904653E-2
5.544938750E0,-2.184644490E-1,1.428379416E-1,-6.619332731E-2
5.554894750E0,-1.023165286E-1,1.944883466E-1,-1.026507933E-2
5.564849750E0,-9.266364388E-3,2.201599330E-1,6.557016820E-2
5.574805750E0,3.583506867E-2,1.812159866E-1,1.446873546E-1
5.584761750E0,2.506727353E-2,9.281510115E-2,1.956518143E-1
5.594717750E0,-6.928742398E-3,-2.789347433E-2,1.914900988E-1
5.604673750E0,-5.911652371E-2,-1.613893360E-1,1.153225973E-1
5.614629750E0,-1.199612319E-1,-2.717643082E-1,2.229124075E-4
5.624585750E0,-1.734101623E-1,-3.167214096E-1,-9.624586999E-2
5.634541750E0,-1.879222691E-1,-2.800129354E-1,-1.360577345E-1
5.644496750E0,-1.680981815E-1,-2.223959416E-1,-1.197467297E-1
5.654452750E0,-1.006554961E-1,-1.558110565E-1,-4.531430826E-2
5.664408750E0,2.056401968E-2,-8.162499964E-2,6.582112610E-2
5.674364750E0,1.799837798E-1,-4.117690399E-2,1.892077774E-1
5.684320750E0,3.435977995E-1,-1.025958918E-3,2.644088566E-1
5.694276458E0,4.446743429E-1,-1.661716960E-2,2.984887958E-1
5.704232458E0,3.477139473E-1,-2.413388938E-1,3.150549829E-1
5.714188458E0,-1.663214178E-3,-6.052404046E-1,2.292236984E-1
5.724143458E0,-4.149138331E-1,-8.123616576E-1,-8.987878449E-3
5.734099458E0,-6.368816495E-1,-6.835269332E-1,-3.209407032E-1
5.744055458E0,-5.372799635E-1,-2.713701129E-1,-5.542602539E-1
5.754011458E0,-2.150595486E-1,2.134413123E-1,-6.001790166E-1
5.763967458E0,1.280664206E-1,5.513700843E-1,-4.683015645E-1
5.773923458E0,3.515149355E-1,6.103332639E-1,-2.296575904E-1
5.783879458E0,4.590128660E-1,4.625254273E-1,-2.046199515E-4
5.793834458E0,4.687626958E-1,2.129715085E-1,1.757879853E-1
5.803790458E0,3.899533153E-1,-4.223552719E-2,2.691427469E-1
5.813746458E0,2.545659542E-1,-2.119601220E-1,2.622076273E-1
5.823702458E0,1.070937067E-1,-2.675730884E-1,1.742757261E-1
5.833658458E0,-3.614787385E-2,-2.207839936E-1,4.004442319E-2
5.843614458E0,-1.845225543E-1,-1.476729065E-1,-1.022039801E-1
5.853570458E0,-3.768190145E-1,-1.302390546E-1,-2.410678566E-1
5.863526458E0,-5.947603583E-1,-1.351164132E-1,-3.825119734E-1
5.873481458E0,-7.288771868E-1,-8.166090399E-2,-4.969048500E-1
5.883437458E0,-7.400738001E-1,9.083895013E-3,-5.207309127E-1
5.893393458E0,-6.546726227E-1,1.105753630E-1,-4.869167507E-1
5.903349458E0,-4.966573119E-1,1.981054991E-1,-4.042039812E-1
5.913305458E0,-3.196295500E-1,2.370014936E-1,-2.865665555E-1
5.923261458E0,-1.855863184E-1,2.130401880E-1,-1.746218652E-1
5.933217458E0,-1.027188674E-1,1.820564419E-1,-9.861392528E-2
5.943173458E0,-3.744011000E-2,1.629101485E-1,-5.961365998E-2
5.953128458E0,1.057375409E-2,1.691669822E-1,-6.048238277E-2
5.963084458E0,4.447647184E-2,2.058355659E-1,-7.214012742E-2
5.973040458E0,6.788911670E-2,2.388994992E-1,-5.775320157E-2
5.982996458E0,7.717441767E-2,2.758554220E-1,-2.411953919E-2
5.992952458E0,5.944229662E-2,2.785055339E-1,3.025741689E-2
6.002908458E0,1.777005196E-2,2.140886337E-1,9.198861569E-2
6.012864458E0,-3.157192841E-2,1.293191612E-1,1.246371046E-1
6.022819458E0,-7.182912529E-2,1.674079709E-2,9.519534558E-2
6.032775458E0,-9.015034139E-2,-9.863453358E-2,6.161606405E-3
6.042731458E0,-9.847716987E-2,-2.166885585E-1,-1.060668379E-1
6.052687458E0,-1.063039377E-1,-2.814137638E-1,-2.061977088E-1
6.062643458E0,-1.430178136E-1,-2.688473463E-1,-2.630577385E-1
6.072599458E0,-1.661417782E-1,-1.562350541E-1,-2.222937793E-1
6.082555458E0,-1.533293426E-1,-5.043182988E-3,-8.919372410E-2
6.092511458E0,-8.684114367E-2,1.373485923E-1,1.145229116E-1
6.102466458E0,2.077767998E-2,2.002801746E-1,3.268880844E-1
6.112422458E0,1.193878725E-1,1.222602054E-1,5.006058216E-1
6.122378458E0,2.232955843E-1,-3.532918915E-2,5.901365280E-1
6.132334458E0,3.680514395E-1,-1.874390990E-1,6.005114317E-1
6.142290458E0,5.408298969E-1,-2.601843476E-1,5.493682027E-1
6.152246458E0,6.794482470E-1,-2.605420053E-1,4.675449729E-1
6.162202458E0,7.890455723E-1,-2.368217558E-1,4.177193344E-1
6.172157458E0,8.484271169E-1,-1.804631501E-1,4.357002079E-1
6.182113458E0,8.128403425E-1,-8.520776778E-2,4.816973209E-1
6.192069458E0,7.003563643E-1,1.935911924E-2,5.302182436E-1
6.202025458E0,5.164293647E-1,6.817988306E-2,5.679470301E-1
6.211981458E0,2.542960346E-1,6.904407591E-2,5.116046667E-1
6.221937458E0,-1.808341034E-2,4.043300822E-2,3.447936773E-1
6.231893458E0,-2.204706073E-1,-8.938004263E-3,1.423761398E-1
6.241849458E0,-3.374768198E-1,-1.025324315E-1,-1.142646223E-1
6.251804458E0,-3.215321898E-1,-1.010000482E-1,-2.460162640E-1
6.261760458E0,-2.269600630E-1,-2.775022993E-3,-2.012345791E-1
6.271716458E0,-1.463552266E-1,2.204761803E-1,-3.516177181E-3
6.281672458E0,-9.118226171E-2,4.716981649E-1,3.100627363E-1
6.291628458E0,-7.408396900E-2,6.488242149E-1,6.131581664E-1
6.301584458E0,-1.166278720E-1,7.250370979E-1,8.169796467E-1
6.311540458E0,-1.873835325E-1,6.760189533E-1,8.866053820E-1
6.321495458E0,-2.656100690E-1,5.144713521E-1,8.123481870E-1
6.331451458E0,-3.041697145E-1,2.974935174E-1,6.265218854E-1
6.341407458E0,-2.866956890E-1,1.251422316E-1,4.073887467E-1
6.351363458E0,-2.613722384E-1,5.588937085E-3,2.268879712E-1
6.361319458E0,-2.783241272E-1,-3.340292349E-2,9.647251666E-2
6.371275458E0,-3.497178853E-1,2.389232069E-2,3.316970542E-2
6.381231458E0,-4.495916367E-1,1.325527728E-1,2.413256839E-2
6.391187458E0,-5.671134591E-1,2.533185780E-1,5.152557790E-2
6.401142458E0,-6.761417985E-1,3.205648065E-1,8.264815062E-2
6.411098458E0,-7.548746467E-1,3.083816469E-1,8.774384111E-2
6.421054458E0,-7.893399596E-1,2.060131133E-1,6.583220512E-2
6.431010458E0,-7.566915154E-1,8.146052063E-2,2.245597169E-2
6.440966458E0,-6.574723125E-1,-7.182479650E-2,1.904371660E-3
6.450922458E0,-5.312709808E-1,-2.245871723E-1,-7.430540398E-3
6.460878458E0,-3.991853595E-1,-3.326412737E-1,6.403139327E-3
6.470833458E0,-2.451665103E-1,-3.896470368E-1,6.598284841E-2
6.480789458E0,-8.595503122E-2,-4.004363120E-1,1.703533530E-1
6.490745458E0,4.117441922E-2,-3.719186485E-1,2.909335792E-1
6.500701458E0,1.272458583E-1,-3.207153976E-1,3.809383512E-1
6.510657458E0,1.813746095E-1,-2.474912405E-1,4.441085458E-1
6.520613458E0,2.109522074E-1,-1.478818208E-1,4.524945617E-1
6.530569458E0,2.273077369E-1,-5.628107116E-2,4.056756496E-1
6.540525458E0,2.272320539E-1,-9.042752907E-3,3.353062272E-1
6.550480458E0,2.146568745E-1,1.342553832E-2,2.637436390E-1
6.560436458E0,1.789617985E-1,2.441379428E-2,2.005660236E-1
6.570392458E0,1.330233216E-1,4.988346621E-2,1.569863111E-1
6.580348458E0,7.999076694E-2,8.297213167E-2,1.206850335E-1
6.590304458E0,1.371161453E-2,8.173722029E-2,7.981643081E-2
6.600260458E0,-4.387929663E-2,7.614468783E-2,3.089391254E-2
6.610216458E0,-1.054902002E-1,7.215446979E-2,-6.871044636E-3
6.620171458E0,-1.943209618E-1,7.781676948E-2,-3.020391241E-2
6.630127458E0,-3.234949410E-1,8.046288788E-2,-6.417146325E-2
6.640083458E0,-4.622370005E-1,2.695173025E-2,-1.288758665E-1
6.650039458E0,-5.441159010E-1,-1.163630933E-1,-2.489998788E-1
6.659995458E0,-5.051364899E-1,-2.343491316E-1,-3.833469152E-1
6.669951458E0,-3.074234128E-1,-2.499789596E-1,-4.570419192E-1
6.679907458E0,-1.064876094E-2,-1.814722270E-1,-4.400058091E-1
6.689863458E0,2.780501246E-1,-6.362495571E-2,-3.665904701E-1
6.699819500E0,4.417990148E-1,1.363890991E-2,-2.435877323E-1
6.709775500E0,3.341998458E-1,-6.987272296E-3,-1.502892077E-1
6.719731500E0,-1.055238023E-1,-1.095748842E-1,-1.903023273E-1
6.729687500E0,-7.955728173E-1,-1.786290556E-1,-4.188524187E-1
6.739643500E0,-1.400979280E0,5.262838677E-2,-7.596367002E-1
6.749599500E0,-1.647719860E0,5.290841460E-1,-1.053881645E0
6.759555500E0,-1.511059642E0,1.016664982E0,-1.183007002E0
6.769510500E0,-1.108065248E0,1.283527017E0,-1.041624784E0
6.779466500E0,-5.809602141E-1,1.311779618E0,-6.405354142E-1
6.789422500E0,-3.082206007E-3,1.045195103E0,-1.306972057E-1
6.799378500E0,5.397638679E-1,5.699159503E-1,3.246578574E-1
6.809334500E0,9.680776596E-1,8.151777089E-2,6.558378935E-1
6.819290500E0,1.216513157E0,-2.727848887E-1,8.370988965E-1
6.829246500E0,1.255899072E0,-5.337773561E-1,8.821345568E-1
6.839201500E0,1.065037966E0,-7.319992781E-1,7.635583878E-1
6.849157500E0,7.510264516E-1,-8.077592850E-1,5.143901110E-1
6.859113500E0,4.249391556E-1,-7.442386746E-1,2.265477628E-1
6.869069500E0,1.647650898E-1,-5.112062097E-1,4.331998993E-3
6.879025500E0,-1.874997094E-2,-2.093510479E-1,-1.103978157E-1
6.888981500E0,-1.504968107E-1,7.330194861E-2,-1.481318772E-1
6.898937500E0,-2.100558281E-1,2.615527809E-1,-1.396380216E-1
6.908892500E0,-2.002319545E-1,3.147797585E-1,-8.282507956E-2
6.918848500E0,-1.128397137E-1,2.564038038E-1,1.621914469E-2
6.928804500E0,2.812352963E-2,9.527830034E-2,1.254673451E-1
6.938760500E0,1.880212426E-1,-8.337073028E-2,1.738952249E-1
6.948716500E0,3.249705732E-1,-2.397859097E-1,1.353502423E-1
6.958672500E0,3.930513561E-1,-3.309741914E-1,3.205446899E-2
6.968628500E0,3.917935491E-1,-3.068195879E-1,-9.476446360E-2
6.978584500E0,3.386897445E-1,-1.993750781E-1,-1.869600862E-1
6.988539500E0,2.481622696E-1,-2.764913440E-2,-2.221790701E-1
6.998495500E0,1.381314993E-1,1.606588960E-1,-2.159342915E-1
7.008451500E0,4.287608713E-2,3.071010709E-1,-1.739812493E-1
7.018407500E0,-1.135260705E-2,3.488261998E-1,-1.144045666E-1
7.028363500E0,-1.721022837E-2,2.927615941E-1,-7.691338658E-2
7.038319500E0,4.557253793E-2,1.955292523E-1,-6.853712350E-2
7.048275500E0,1.369455904E-1,5.564299226E-2,-9.649872035E-2
7.058230500E0,1.927334368E-1,-6.935137510E-2,-1.743677706E-1
7.068186500E0,2.163319737E-1,-1.451204419E-1,-2.561417520E-1
7.078142500E0,1.981962025E-1,-1.685719192E-1,-3.151468635E-1
7.088098500E0,1.343575716E-1,-1.333715767E-1,-3.362398744E-1
7.098054500E0,6.691065431E-2,-3.377285972E-2,-3.072862923E-1
7.108010500E0,4.818277061E-2,7.717922330E-2,-2.122002393E-1
7.117966500E0,9.161777049E-2,1.297534853E-1,-8.062281460E-2
7.127921500E0,1.965495050E-1,1.120615676E-1,5.317653343E-2
7.137877500E0,2.979013026E-1,3.572420776E-2,1.570420712E-1
7.147833500E0,3.399187922E-1,-9.146543592E-2,1.835620999E-1
7.157789500E0,3.272626400E-1,-1.595425457E-1,7.776792347E-2
7.167745500E0,3.192619681E-1,-1.564793736E-1,-9.814744443E-2
7.177701500E0,3.673495054E-1,-1.167659909E-1,-2.412644923E-1
7.187657500E0,4.496127069E-1,-8.348872513E-2,-2.836713195E-1
7.197612500E0,5.070644021E-1,-7.163523138E-2,-2.313568592E-1
7.207568500E0,4.886813760E-1,-9.285876155E-2,-1.189514846E-1
7.217524500E0,3.810921907E-1,-1.118706092E-1,8.402301930E-3
7.227480500E0,2.103965878E-1,-7.224170864E-2,5.792457983E-2
7.237436500E0,7.195141166E-2,4.319676757E-2,2.151937224E-2
7.247392500E0,5.677059293E-2,1.872628629E-1,-7.767143659E-3
7.257348500E0,1.832449138E-1,3.512147963E-1,2.548961341E-2
7.267303500E0,3.518099487E-1,4.307479560E-1,1.314133853E-1
7.277259500E0,5.110722780E-1,4.028822184E-1,3.010481298E-1
7.287215500E0,5.910664201E-1,2.427668571E-1,4.743141830E-1
7.297171500E0,5.564219356E-1,3.212408721E-2,6.007389426E-1
7.307127500E0,4.247065485E-1,-1.346265525E-1,6.598225236E-1
7.317083500E0,1.997757107E-1,-2.274827063E-1,6.393839121E-1
7.327039500E0,-9.331262112E-2,-2.167845219E-1,5.436922312E-1
7.336994500E0,-3.579447567E-1,-8.844063431E-2,4.017859399E-1
7.346950500E0,-5.157986283E-1,8.067195863E-2,2.909454405E-1
7.356906500E0,-5.721386075E-1,2.108757198E-1,2.355319560E-1
7.366862500E0,-5.416283607E-1,3.008807003E-1,2.611947060E-1
7.376818500E0,-4.640329778E-1,3.337995112E-1,3.405633867E-1
7.386774500E0,-3.715437949E-1,2.979946434E-1,4.489942491E-1
7.396730500E0,-2.637724578E-1,1.800326258E-1,5.418567657E-1
7.406685500E0,-1.542582065E-1,5.893739872E-4,5.869504809E-1
7.416641500E0,-5.446637049E-2,-1.521381736E-1,5.661846399E-1
